0,0,-0.00,115.2,115.2
0,1,-0.00,115.2,115.2
1,2,-0.02,115.1,115.1
1,3,-0.01,115.1,115.1
1,4,-0.01,115.0,115.0
1,5,-0.01,115.0,115.0
1,6,-0.02,114.9,114.9
1,7,-0.01,114.9,114.9
1,8,-0.01,114.8,114.8
1,9,-0.01,114.8,114.8
1,10,-0.01,114.7,114.7
1,11,-0.01,114.7,114.7
1,12,-0.01,114.6,114.6
1,13,-0.01,114.6,114.6
1,14,-0.01,114.6,114.6
1,15,-0.01,114.5,114.5
1,16,-0.01,114.5,114.5
1,17,-0.01,114.5,114.5
1,18,-0.01,114.4,114.4
1,19,-0.01,114.4,114.4
2,20,-0.07,114.4,114.4
2,21,-0.13,114.3,114.3
2,22,-0.18,114.3,114.3
2,23,-0.23,114.3,114.3
2,24,-0.27,114.2,114.2
2,25,-0.31,114.1,114.1
2,26,-0.34,114.0,114.0
2,27,-0.37,113.9,113.9
2,28,-0.41,113.8,113.8
2,29,-0.43,113.7,113.7
2,30,-0.47,113.6,113.6
2,31,-0.49,113.5,113.5
2,32,-0.51,113.4,113.4
2,33,-0.54,113.4,113.4
2,34,-0.56,113.3,113.3
2,35,-0.58,113.2,113.2
2,36,-0.60,113.2,113.2
2,37,-0.62,113.1,113.1
2,38,-0.63,113.1,113.1
2,39,-0.65,113.0,113.0
2,40,-0.66,113.0,113.0
2,41,-0.68,113.0,113.0
2,42,-0.69,113.0,113.0
2,43,-0.70,113.0,113.0
2,44,-0.71,113.0,113.0
2,45,-0.72,113.0,113.0
2,46,-0.73,113.1,113.1
2,47,-0.74,113.1,113.1
2,48,-0.75,113.1,113.1
2,49,-0.76,113.2,113.2
2,50,-0.77,113.3,113.3
2,51,-0.77,113.3,113.3
2,52,-0.78,113.4,113.4
2,53,-0.78,113.4,113.4
2,54,-0.79,113.5,113.5
2,55,-0.79,113.6,113.6
2,56,-0.80,113.6,113.6
3,57,-0.36,113.7,113.7
3,58,-0.01,113.9,113.9
3,59,0.07,114.2,114.2
3,60,0.10,114.6,114.6
3,61,0.21,114.9,114.9
3,62,0.65,115.3,115.3
3,63,0.65,115.7,115.7
3,64,0.64,116.1,116.1
3,65,0.64,116.5,116.5
3,66,0.93,116.9,116.9
3,67,1.00,117.3,117.3
3,68,1.00,117.8,117.8
4,69,0.68,118.2,118.2
4,70,0.54,118.6,118.6
4,71,0.41,118.8,118.8
4,72,0.27,118.9,118.9
4,73,0.14,119.0,119.0
4,74,-0.04,118.9,118.9
4,75,-0.19,118.8,118.8
4,76,-0.30,118.7,118.7
4,77,-0.40,118.5,118.5
4,78,-0.48,118.3,118.3
4,79,-0.53,118.0,118.0
4,80,-0.55,117.8,117.8
4,81,-0.59,117.5,117.5
4,82,-0.60,117.3,117.3
4,83,-0.62,117.1,117.1
4,84,-0.64,117.0,117.0
4,85,-0.66,116.9,116.9
4,86,-0.67,116.8,116.8
4,87,-0.69,116.8,116.8
4,88,-0.71,116.8,116.8
4,89,-0.73,116.8,116.8
4,90,-0.74,116.8,116.8
4,91,-0.77,116.9,116.9
4,92,-0.79,116.9,116.9
5,93,-0.66,116.9,116.9
5,94,-0.20,117.0,117.0
5,95,-0.20,117.2,117.2
5,96,-0.20,117.4,117.4
5,97,-0.20,117.7,117.7
5,98,0.30,117.9,117.9
5,99,0.44,118.2,118.2
5,100,0.40,118.6,118.6
5,101,0.37,118.9,118.9
5,102,0.52,119.3,119.3
5,103,0.85,119.6,119.6
5,104,0.82,120.0,120.0
5,105,0.80,120.3,120.3
5,106,0.79,120.6,120.6
5,107,1.00,120.9,120.9
