0,0,0.00,24.0,24.0
1,1,-0.01,24.0,24.0
1,2,-0.01,24.0,24.0
1,3,-0.01,24.0,24.0
1,4,-0.01,24.0,24.0
1,5,-0.01,24.0,24.0
1,6,-0.00,24.0,24.0
1,7,-0.00,24.0,24.0
1,8,-0.00,24.0,24.0
1,9,-0.00,24.0,24.0
1,10,-0.00,24.0,24.0
1,11,-0.00,24.0,24.0
1,12,-0.00,24.0,24.0
1,13,-0.00,24.0,24.0
1,14,0.00,24.0,24.0
1,15,0.00,24.0,24.0
1,16,-0.00,24.0,24.0
1,17,0.00,24.0,24.0
1,18,0.00,24.0,24.0
1,19,0.00,24.0,24.0
1,20,0.01,24.0,24.0
1,21,0.01,24.1,24.1
1,22,0.01,24.1,24.1
1,23,0.01,24.1,24.1
1,24,0.01,24.1,24.1
1,25,0.01,24.1,24.1
1,26,0.01,24.1,24.1
1,27,0.01,24.2,24.2
1,28,0.01,24.2,24.2
1,29,0.01,24.2,24.2
1,30,0.01,24.2,24.2
1,31,0.01,24.3,24.3
1,32,0.01,24.3,24.3
1,33,0.01,24.3,24.3
1,34,0.01,24.4,24.4
1,35,0.01,24.4,24.4
1,36,0.01,24.5,24.5
1,37,0.01,24.5,24.5
1,38,0.01,24.5,24.5
1,39,0.01,24.6,24.6
1,40,0.02,24.6,24.6
1,41,0.02,24.7,24.7
1,42,0.02,24.7,24.7
1,43,0.02,24.8,24.8
1,44,0.02,24.8,24.8
1,45,0.01,24.9,24.9
1,46,0.01,25.0,25.0
1,47,0.02,25.0,25.0
1,48,0.02,25.1,25.1
1,49,0.02,25.2,25.2
1,50,0.01,25.2,25.2
1,51,0.02,25.3,25.3
1,52,0.02,25.4,25.4
1,53,0.02,25.5,25.5
1,54,0.01,25.6,25.6
1,55,0.01,25.6,25.6
1,56,0.01,25.7,25.7
1,57,0.01,25.8,25.8
1,58,0.02,25.9,25.9
1,59,0.01,26.0,26.0
1,60,0.01,26.1,26.1
1,61,0.02,26.2,26.2
1,62,0.01,26.3,26.3
1,63,0.02,26.4,26.4
1,64,0.01,26.5,26.5
1,65,0.02,26.6,26.6
1,66,0.02,26.8,26.8
1,67,0.02,26.9,26.9
1,68,0.02,27.0,27.0
1,69,0.02,27.1,27.1
1,70,0.02,27.2,27.2
1,71,0.02,27.4,27.4
1,72,0.02,27.5,27.5
1,73,0.02,27.6,27.6
1,74,0.02,27.8,27.8
1,75,0.02,27.9,27.9
1,76,0.02,28.1,28.1
1,77,0.02,28.2,28.2
1,78,0.02,28.4,28.4
1,79,0.02,28.5,28.5
1,80,0.02,28.7,28.7
1,81,0.02,28.8,28.8
1,82,0.02,29.0,29.0
1,83,0.01,29.1,29.1
1,84,0.02,29.3,29.3
1,85,0.02,29.5,29.5
1,86,0.02,29.7,29.7
1,87,0.02,29.8,29.8
1,88,0.02,30.0,30.0
1,89,0.02,30.2,30.2
1,90,0.02,30.4,30.4
1,91,0.02,30.6,30.6
1,92,0.02,30.8,30.8
