Sterilisator,counter: 00042
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 16-01-17 13:30:01
Sterilisator,type: 121
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
6,95,-0.32,111.4,111.4
6,96,-0.41,111.1,111.1
6,97,-0.47,110.7,110.7
6,98,-0.54,110.4,110.4
6,99,-0.60,110.1,110.1
6,100,-0.64,109.9,109.9
6,101,-0.67,109.7,109.7
6,102,-0.70,109.5,109.5
6,103,-0.73,109.4,109.4
6,104,-0.75,109.2,109.2
6,105,-0.76,109.2,109.2
6,106,-0.77,109.1,109.1
6,107,-0.79,109.1,109.1
7,108,-0.31,109.1,109.1
7,109,0.21,109.3,109.3
7,110,0.13,109.6,109.6
7,111,0.09,109.9,109.9
7,112,0.09,110.3,110.3
7,113,0.81,110.7,110.7
7,114,0.75,111.5,111.5
7,115,0.72,112.6,112.6
7,116,0.70,113.4,113.4
7,117,0.90,114.1,114.1
7,118,1.00,115.0,115.0
7,119,0.97,116.1,116.1
7,120,0.96,117.0,117.0
7,121,0.95,117.8,117.8
7,122,1.08,118.4,118.4
7,123,1.05,119.1,119.1
7,124,1.05,119.7,119.7
7,125,1.04,120.2,120.2
7,126,1.11,120.5,120.5
7,127,1.08,120.8,120.8
7,128,1.13,121.1,121.1
7,129,1.11,121.4,121.4
7,130,1.11,121.6,121.6
7,131,1.12,121.8,121.8
7,132,1.12,122.0,122.0
7,133,1.13,122.2,122.2
7,134,1.13,122.3,122.3
7,135,1.13,122.4,122.4
7,136,1.12,122.4,122.4
7,137,1.12,122.5,122.5
8,138,1.12,122.5,122.2
8,139,1.13,122.5,122.3
8,140,1.12,122.6,122.3
8,141,1.12,122.6,122.2
8,142,1.13,122.6,122.4
8,143,1.12,122.6,122.3
8,144,1.13,122.6,122.4
8,145,1.12,122.6,122.3
8,146,1.12,122.6,122.2
8,147,1.12,122.6,122.1
8,148,1.13,122.6,122.3
8,149,1.12,122.6,122.3
8,150,1.12,122.6,122.2
8,151,1.12,122.6,122.2
8,152,1.13,122.6,122.3
8,153,1.13,122.6,122.3
8,154,1.12,122.6,122.2
8,155,1.13,122.6,122.3
8,156,1.12,122.6,122.2
8,157,1.12,122.6,122.2
8,158,1.12,122.6,122.2
8,159,1.13,122.6,122.3
8,160,1.12,122.6,122.3
8,161,1.12,122.6,122.3
8,162,1.12,122.6,122.3
8,163,1.13,122.6,122.3
8,164,1.13,122.6,122.3
8,165,1.12,122.6,122.3
8,166,1.12,122.6,122.2
8,167,1.12,122.6,122.2
8,168,1.12,122.6,122.2
8,169,1.12,122.6,122.2
8,170,1.13,122.6,122.4
8,171,1.13,122.6,122.4
8,172,1.13,122.6,122.3
8,173,1.13,122.6,122.3
8,174,1.12,122.6,122.3
8,175,1.12,122.6,122.2
8,176,1.12,122.6,122.2
8,177,1.13,122.6,122.4
8,178,1.13,122.6,122.3
8,179,1.13,122.6,122.3
8,180,1.13,122.6,122.3
8,181,1.12,122.6,122.3
8,182,1.12,122.6,122.3
8,183,1.13,122.6,122.3
8,184,1.12,122.6,122.3
8,185,1.12,122.6,122.2
8,186,1.13,122.6,122.4
8,187,1.13,122.6,122.4
8,188,1.13,122.6,122.3
8,189,1.13,122.6,122.3
8,190,1.12,122.6,122.2
8,191,1.12,122.6,122.2
8,192,1.12,122.6,122.2
8,193,1.13,122.6,122.3
8,194,1.13,122.6,122.4
8,195,1.13,122.6,122.4
8,196,1.13,122.7,122.3
8,197,1.13,122.7,122.3
8,198,1.12,122.7,122.3
8,199,1.12,122.7,122.2
8,200,1.12,122.6,122.2
8,201,1.12,122.6,122.3
8,202,1.12,122.6,122.3
8,203,1.12,122.6,122.2
8,204,1.13,122.6,122.4
8,205,1.13,122.6,122.3
8,206,1.13,122.6,122.3
8,207,1.13,122.6,122.3
8,208,1.12,122.6,122.3
8,209,1.12,122.6,122.2
8,210,1.13,122.6,122.3
8,211,1.12,122.6,122.3
8,212,1.12,122.6,122.2
8,213,1.12,122.6,122.3
8,214,1.13,122.6,122.3
8,215,1.12,122.6,122.2
8,216,1.12,122.6,122.2
8,217,1.12,122.6,122.2
8,218,1.13,122.6,122.3
8,219,1.12,122.6,122.2
8,220,1.12,122.6,122.2
8,221,1.12,122.6,122.3
8,222,1.12,122.6,122.3
8,223,1.12,122.6,122.2
8,224,1.12,122.6,122.3
8,225,1.12,122.6,122.2
8,226,1.12,122.6,122.2
8,227,1.12,122.6,122.2
8,228,1.13,122.6,122.3
8,229,1.12,122.6,122.3
8,230,1.12,122.6,122.3
8,231,1.12,122.6,122.2
8,232,1.12,122.6,122.2
8,233,1.13,122.6,122.3
8,234,1.13,122.6,122.3
8,235,1.13,122.6,122.3
8,236,1.13,122.6,122.3
8,237,1.13,122.6,122.3
8,238,1.12,122.6,122.3
8,239,1.12,122.6,122.2
8,240,1.12,122.6,122.2
8,241,1.13,122.6,122.3
8,242,1.13,122.6,122.3
8,243,1.13,122.6,122.3
8,244,1.12,122.6,122.2
8,245,1.12,122.6,122.2
8,246,1.13,122.6,122.3
8,247,1.13,122.6,122.3
8,248,1.13,122.6,122.3
8,249,1.12,122.6,122.3
8,250,1.12,122.6,122.2
8,251,1.12,122.6,122.2
8,252,1.12,122.6,122.2
8,253,1.12,122.6,122.2
8,254,1.13,122.6,122.3
8,255,1.13,122.6,122.3
8,256,1.12,122.6,122.3
8,257,1.12,122.6,122.3
8,258,1.12,122.6,122.2
8,259,1.12,122.6,122.2
8,260,1.12,122.6,122.2
8,261,1.12,122.6,122.2
8,262,1.12,122.6,122.2
8,263,1.12,122.6,122.3
8,264,1.12,122.6,122.2
8,265,1.13,122.6,122.3
8,266,1.13,122.6,122.4
8,267,1.13,122.6,122.3
8,268,1.13,122.6,122.3
8,269,1.12,122.6,122.3
8,270,1.12,122.6,122.2
8,271,1.12,122.6,122.2
8,272,1.12,122.6,122.2
8,273,1.12,122.6,122.2
8,274,1.13,122.6,122.3
8,275,1.13,122.6,122.3
8,276,1.12,122.6,122.2
8,277,1.12,122.6,122.3
8,278,1.12,122.6,122.2
8,279,1.13,122.6,122.3
8,280,1.13,122.6,122.3
8,281,1.12,122.6,122.3
8,282,1.12,122.6,122.2
8,283,1.12,122.6,122.3
8,284,1.12,122.6,122.2
8,285,1.12,122.6,122.3
8,286,1.12,122.6,122.2
8,287,1.12,122.6,122.3
8,288,1.12,122.6,122.2
8,289,1.12,122.6,122.2
8,290,1.13,122.6,122.4
8,291,1.13,122.6,122.3
8,292,1.13,122.6,122.3
8,293,1.13,122.6,122.3
8,294,1.12,122.6,122.2
8,295,1.12,122.6,122.2
8,296,1.12,122.6,122.2
8,297,1.13,122.6,122.3
8,298,1.12,122.6,122.3
8,299,1.12,122.6,122.3
8,300,1.12,122.6,122.3
8,301,1.12,122.6,122.2
8,302,1.12,122.6,122.2
8,303,1.13,122.6,122.3
8,304,1.13,122.6,122.3
8,305,1.13,122.6,122.3
8,306,1.12,122.6,122.3
8,307,1.12,122.6,122.2
8,308,1.13,122.6,122.3
8,309,1.12,122.6,122.3
8,310,1.12,122.6,122.2
8,311,1.12,122.6,122.2
8,312,1.12,122.6,122.3
8,313,1.12,122.6,122.2
8,314,1.12,122.6,122.3
8,315,1.12,122.6,122.3
8,316,1.12,122.6,122.2
8,317,1.12,122.6,122.2
8,318,1.12,122.6,122.2
8,319,1.13,122.6,122.3
8,320,1.12,122.6,122.2
8,321,1.12,122.6,122.2
8,322,1.12,122.6,122.2
8,323,1.12,122.6,122.2
8,324,1.13,122.6,122.4
8,325,1.13,122.6,122.3
8,326,1.13,122.6,122.3
8,327,1.12,122.6,122.3
8,328,1.12,122.6,122.2
8,329,1.12,122.6,122.2
8,330,1.12,122.6,122.2
8,331,1.12,122.6,122.2
8,332,1.13,122.6,122.4
8,333,1.13,122.6,122.4
8,334,1.13,122.6,122.4
8,335,1.13,122.6,122.4
8,336,1.13,122.6,122.3
8,337,1.12,122.6,122.3
8,338,1.12,122.6,122.3
8,339,1.12,122.6,122.2
8,340,1.12,122.6,122.2
8,341,1.12,122.6,122.2
8,342,1.12,122.6,122.2
8,343,1.12,122.6,122.2
8,344,1.13,122.6,122.3
8,345,1.13,122.6,122.3
8,346,1.12,122.6,122.3
8,347,1.12,122.6,122.3
8,348,1.12,122.6,122.2
8,349,1.12,122.6,122.2
8,350,1.12,122.6,122.2
8,351,1.12,122.6,122.2
8,352,1.13,122.6,122.4
8,353,1.13,122.6,122.4
8,354,1.13,122.6,122.4
8,355,1.13,122.6,122.3
8,356,1.13,122.6,122.3
8,357,1.13,122.6,122.3
8,358,1.12,122.6,122.2
8,359,1.12,122.6,122.2
8,360,1.12,122.6,122.2
8,361,1.12,122.6,122.2
8,362,1.12,122.6,122.2
8,363,1.12,122.6,122.2
8,364,1.13,122.6,122.3
8,365,1.13,122.6,122.3
8,366,1.13,122.6,122.3
8,367,1.12,122.6,122.3
8,368,1.12,122.6,122.2
8,369,1.12,122.6,122.2
8,370,1.12,122.6,122.2
8,371,1.12,122.5,122.2
8,372,1.12,122.5,122.3
8,373,1.12,122.5,122.2
8,374,1.12,122.5,122.2
8,375,1.13,122.5,122.4
8,376,1.13,122.6,122.4
8,377,1.13,122.6,122.3
8,378,1.13,122.6,122.3
8,379,1.13,122.6,122.3
8,380,1.12,122.6,122.3
8,381,1.12,122.6,122.3
8,382,1.12,122.6,122.2
8,383,1.12,122.6,122.3
8,384,1.13,122.6,122.3
8,385,1.12,122.6,122.2
8,386,1.12,122.6,122.2
8,387,1.12,122.6,122.2
8,388,1.13,122.5,122.3
8,389,1.13,122.6,122.3
8,390,1.12,122.6,122.3
8,391,1.12,122.6,122.3
8,392,1.12,122.6,122.2
8,393,1.12,122.6,122.2
8,394,1.12,122.6,122.2
8,395,1.13,122.5,122.4
8,396,1.13,122.5,122.4
8,397,1.13,122.6,122.3
8,398,1.13,122.6,122.3
8,399,1.12,122.6,122.3
8,400,1.13,122.6,122.3
8,401,1.12,122.6,122.2
8,402,1.12,122.6,122.2
8,403,1.12,122.6,122.2
8,404,1.13,122.5,122.4
8,405,1.13,122.5,122.4
8,406,1.13,122.6,122.3
8,407,1.12,122.6,122.3
8,408,1.12,122.6,122.3
8,409,1.12,122.6,122.2
8,410,1.12,122.6,122.2
8,411,1.12,122.5,122.2
8,412,1.13,122.5,122.3
8,413,1.13,122.6,122.3
8,414,1.13,122.6,122.3
8,415,1.12,122.6,122.2
8,416,1.12,122.6,122.2
8,417,1.12,122.6,122.2
8,418,1.12,122.5,122.2
8,419,1.13,122.5,122.4
8,420,1.13,122.6,122.4
8,421,1.13,122.6,122.4
8,422,1.13,122.6,122.3
8,423,1.13,122.6,122.3
8,424,1.13,122.6,122.3
8,425,1.12,122.6,122.3
8,426,1.12,122.6,122.2
8,427,1.12,122.6,122.2
8,428,1.14,122.6,122.4
8,429,1.13,122.6,122.4
8,430,1.13,122.6,122.4
8,431,1.13,122.6,122.4
8,432,1.13,122.6,122.3
8,433,1.13,122.6,122.3
8,434,1.13,122.6,122.3
8,435,1.12,122.6,122.3
8,436,1.12,122.6,122.2
8,437,1.12,122.6,122.2
8,438,1.12,122.6,122.3
8,439,1.12,122.6,122.2
8,440,1.12,122.6,122.2
8,441,1.12,122.6,122.3
8,442,1.12,122.6,122.2
8,443,1.12,122.6,122.3
8,444,1.12,122.6,122.2
8,445,1.12,122.6,122.3
8,446,1.12,122.6,122.2
8,447,1.12,122.6,122.2
8,448,1.12,122.6,122.2
8,449,1.12,122.5,122.2
8,450,1.12,122.6,122.2
8,451,1.12,122.5,122.2
8,452,1.13,122.5,122.3
8,453,1.13,122.6,122.3
8,454,1.13,122.6,122.3
8,455,1.12,122.6,122.3
8,456,1.12,122.6,122.2
8,457,1.12,122.6,122.2
8,458,1.12,122.5,122.2
8,459,1.12,122.5,122.3
8,460,1.12,122.5,122.3
8,461,1.12,122.5,122.2
8,462,1.12,122.5,122.2
8,463,1.12,122.5,122.3
8,464,1.12,122.5,122.3
8,465,1.12,122.5,122.2
8,466,1.12,122.5,122.2
8,467,1.12,122.5,122.2
8,468,1.12,122.5,122.2
8,469,1.12,122.5,122.3
8,470,1.13,122.5,122.3
8,471,1.12,122.5,122.3
8,472,1.13,122.5,122.3
8,473,1.12,122.5,122.3
8,474,1.12,122.5,122.2
8,475,1.12,122.5,122.2
8,476,1.12,122.5,122.2
8,477,1.13,122.5,122.4
8,478,1.13,122.6,122.4
8,479,1.13,122.6,122.4
8,480,1.13,122.6,122.3
8,481,1.13,122.6,122.3
8,482,1.13,122.6,122.3
8,483,1.12,122.6,122.3
8,484,1.13,122.6,122.3
8,485,1.12,122.6,122.2
8,486,1.12,122.5,122.2
8,487,1.12,122.5,122.2
8,488,1.12,122.5,122.2
8,489,1.12,122.5,122.2
8,490,1.12,122.5,122.2
8,491,1.12,122.5,122.2
8,492,1.13,122.5,122.3
8,493,1.12,122.5,122.3
8,494,1.13,122.5,122.3
8,495,1.12,122.6,122.3
8,496,1.12,122.6,122.3
8,497,1.12,122.6,122.2
8,498,1.12,122.5,122.2
8,499,1.12,122.5,122.3
8,500,1.12,122.5,122.3
8,501,1.13,122.5,122.3
8,502,1.12,122.5,122.2
8,503,1.12,122.5,122.2
8,504,1.12,122.5,122.2
8,505,1.12,122.5,122.2
8,506,1.12,122.5,122.2
8,507,1.12,122.5,122.2
8,508,1.12,122.5,122.2
8,509,1.12,122.5,122.3
8,510,1.12,122.5,122.2
8,511,1.12,122.5,122.2
8,512,1.12,122.5,122.2
8,513,1.12,122.5,122.3
8,514,1.12,122.5,122.2
8,515,1.12,122.5,122.2
8,516,1.12,122.5,122.2
8,517,1.13,122.5,122.3
8,518,1.13,122.5,122.3
8,519,1.13,122.5,122.3
8,520,1.13,122.5,122.3
8,521,1.12,122.5,122.2
8,522,1.12,122.5,122.2
8,523,1.12,122.5,122.2
8,524,1.13,122.5,122.4
8,525,1.13,122.5,122.4
8,526,1.13,122.5,122.3
8,527,1.13,122.6,122.3
8,528,1.13,122.6,122.3
8,529,1.13,122.6,122.3
8,530,1.13,122.6,122.3
8,531,1.12,122.5,122.3
8,532,1.12,122.5,122.2
8,533,1.12,122.5,122.2
8,534,1.12,122.5,122.2
8,535,1.12,122.5,122.3
8,536,1.13,122.5,122.3
8,537,1.12,122.5,122.3
8,538,1.12,122.5,122.2
8,539,1.12,122.5,122.3
8,540,1.12,122.5,122.3
8,541,1.12,122.5,122.3
8,542,1.12,122.5,122.3
8,543,1.12,122.5,122.2
8,544,1.12,122.5,122.2
8,545,1.12,122.5,122.3
8,546,1.12,122.5,122.2
8,547,1.12,122.5,122.2
8,548,1.12,122.5,122.3
8,549,1.12,122.5,122.2
8,550,1.13,122.5,122.3
8,551,1.12,122.5,122.2
8,552,1.13,122.5,122.3
8,553,1.12,122.5,122.2
8,554,1.12,122.5,122.2
8,555,1.14,122.5,122.5
8,556,1.13,122.5,122.4
8,557,1.13,122.5,122.4
8,558,1.13,122.6,122.4
8,559,1.13,122.6,122.3
8,560,1.13,122.6,122.3
8,561,1.13,122.6,122.3
8,562,1.13,122.6,122.3
8,563,1.12,122.5,122.2
8,564,1.12,122.5,122.3
8,565,1.12,122.5,122.2
8,566,1.12,122.5,122.3
8,567,1.12,122.5,122.3
8,568,1.12,122.5,122.2
8,569,1.12,122.5,122.2
8,570,1.12,122.5,122.2
8,571,1.12,122.5,122.2
8,572,1.13,122.5,122.3
8,573,1.13,122.5,122.3
8,574,1.13,122.5,122.3
8,575,1.12,122.5,122.2
8,576,1.12,122.5,122.3
8,577,1.12,122.5,122.2
8,578,1.12,122.5,122.2
8,579,1.12,122.5,122.2
8,580,1.12,122.5,122.2
8,581,1.13,122.5,122.4
8,582,1.13,122.5,122.4
8,583,1.13,122.5,122.4
8,584,1.13,122.5,122.3
8,585,1.12,122.6,122.3
8,586,1.12,122.6,122.3
8,587,1.12,122.5,122.3
8,588,1.12,122.5,122.2
8,589,1.12,122.5,122.2
8,590,1.12,122.5,122.2
8,591,1.12,122.5,122.3
8,592,1.12,122.5,122.2
8,593,1.12,122.5,122.2
8,594,1.12,122.5,122.2
8,595,1.12,122.5,122.2
8,596,1.12,122.5,122.3
8,597,1.13,122.5,122.3
8,598,1.13,122.5,122.3
8,599,1.12,122.5,122.3
8,600,1.13,122.5,122.3
8,601,1.12,122.5,122.3
8,602,1.12,122.5,122.3
8,603,1.12,122.5,122.3
8,604,1.12,122.5,122.3
8,605,1.12,122.5,122.2
8,606,1.12,122.5,122.2
8,607,1.12,122.5,122.2
8,608,1.12,122.5,122.3
8,609,1.12,122.5,122.3
8,610,1.12,122.5,122.2
8,611,1.12,122.5,122.3
8,612,1.12,122.5,122.2
8,613,1.12,122.5,122.2
8,614,1.12,122.5,122.2
8,615,1.12,122.5,122.2
8,616,1.12,122.5,122.2
8,617,1.13,122.5,122.3
8,618,1.13,122.5,122.3
8,619,1.12,122.5,122.2
8,620,1.13,122.5,122.3
8,621,1.12,122.5,122.2
8,622,1.12,122.5,122.2
8,623,1.12,122.5,122.2
8,624,1.13,122.5,122.4
8,625,1.13,122.5,122.3
8,626,1.13,122.5,122.3
8,627,1.13,122.5,122.3
8,628,1.13,122.5,122.3
8,629,1.13,122.5,122.3
8,630,1.12,122.5,122.2
8,631,1.12,122.5,122.3
8,632,1.12,122.5,122.3
8,633,1.12,122.5,122.3
8,634,1.12,122.5,122.3
8,635,1.12,122.5,122.3
8,636,1.12,122.5,122.3
8,637,1.12,122.5,122.2
8,638,1.12,122.5,122.2
8,639,1.12,122.5,122.2
8,640,1.12,122.5,122.2
8,641,1.13,122.5,122.3
8,642,1.12,122.5,122.3
8,643,1.12,122.5,122.3
8,644,1.12,122.5,122.2
8,645,1.12,122.5,122.3
8,646,1.12,122.5,122.2
8,647,1.12,122.5,122.2
8,648,1.12,122.5,122.2
8,649,1.12,122.5,122.2
8,650,1.12,122.5,122.3
8,651,1.12,122.5,122.2
8,652,1.14,122.5,122.4
8,653,1.13,122.5,122.4
8,654,1.13,122.5,122.4
8,655,1.13,122.5,122.3
8,656,1.13,122.6,122.3
8,657,1.13,122.6,122.3
8,658,1.13,122.5,122.3
8,659,1.12,122.5,122.3
8,660,1.12,122.5,122.3
8,661,1.12,122.5,122.2
8,662,1.12,122.5,122.2
8,663,1.12,122.5,122.3
8,664,1.12,122.5,122.2
8,665,1.12,122.5,122.2
8,666,1.12,122.5,122.2
8,667,1.12,122.5,122.2
8,668,1.13,122.5,122.3
8,669,1.13,122.5,122.3
8,670,1.13,122.5,122.3
8,671,1.12,122.5,122.3
8,672,1.13,122.5,122.3
8,673,1.12,122.5,122.3
8,674,1.12,122.5,122.3
8,675,1.12,122.5,122.3
8,676,1.12,122.5,122.2
8,677,1.12,122.5,122.3
8,678,1.12,122.5,122.2
8,679,1.12,122.5,122.3
8,680,1.12,122.5,122.2
8,681,1.12,122.5,122.2
8,682,1.12,122.5,122.2
8,683,1.12,122.5,122.2
8,684,1.12,122.5,122.3
8,685,1.12,122.5,122.2
8,686,1.12,122.5,122.2
8,687,1.12,122.5,122.2
8,688,1.12,122.5,122.2
8,689,1.12,122.5,122.3
8,690,1.12,122.5,122.2
8,691,1.12,122.5,122.2
8,692,1.12,122.5,122.3
8,693,1.12,122.5,122.3
8,694,1.12,122.5,122.3
8,695,1.12,122.5,122.2
8,696,1.12,122.5,122.2
8,697,1.12,122.5,122.2
8,698,1.12,122.5,122.2
8,699,1.13,122.5,122.3
8,700,1.13,122.5,122.3
8,701,1.12,122.5,122.3
8,702,1.12,122.5,122.2
8,703,1.12,122.5,122.3
8,704,1.12,122.5,122.3
8,705,1.12,122.5,122.2
8,706,1.12,122.5,122.2
8,707,1.12,122.5,122.2
8,708,1.13,122.5,122.4
8,709,1.13,122.5,122.3
8,710,1.13,122.5,122.3
8,711,1.13,122.5,122.3
8,712,1.12,122.5,122.3
8,713,1.12,122.5,122.3
8,714,1.12,122.5,122.3
8,715,1.14,122.5,122.4
8,716,1.13,122.5,122.4
8,717,1.13,122.5,122.4
8,718,1.13,122.6,122.3
8,719,1.13,122.6,122.3
8,720,1.13,122.6,122.3
8,721,1.13,122.6,122.3
8,722,1.12,122.5,122.2
8,723,1.12,122.5,122.2
8,724,1.12,122.5,122.3
8,725,1.12,122.5,122.2
8,726,1.12,122.5,122.3
8,727,1.12,122.5,122.2
8,728,1.12,122.5,122.2
8,729,1.12,122.5,122.2
8,730,1.12,122.5,122.2
8,731,1.12,122.5,122.2
8,732,1.13,122.5,122.4
8,733,1.13,122.5,122.4
8,734,1.13,122.5,122.4
8,735,1.13,122.6,122.3
8,736,1.13,122.6,122.3
8,737,1.13,122.6,122.3
8,738,1.12,122.6,122.3
8,739,1.12,122.6,122.3
8,740,1.12,122.5,122.3
8,741,1.12,122.5,122.2
8,742,1.12,122.5,122.2
8,743,1.13,122.5,122.4
8,744,1.13,122.5,122.3
8,745,1.13,122.5,122.3
8,746,1.12,122.5,122.2
8,747,1.12,122.5,122.3
8,748,1.12,122.5,122.2
8,749,1.12,122.5,122.2
8,750,1.12,122.5,122.2
8,751,1.12,122.5,122.2
8,752,1.13,122.5,122.3
8,753,1.12,122.5,122.3
8,754,1.12,122.5,122.2
8,755,1.12,122.5,122.3
8,756,1.12,122.5,122.2
8,757,1.12,122.5,122.2
8,758,1.12,122.5,122.2
8,759,1.14,122.5,122.5
8,760,1.13,122.5,122.4
8,761,1.13,122.5,122.4
8,762,1.13,122.5,122.3
8,763,1.13,122.6,122.4
8,764,1.13,122.6,122.3
8,765,1.13,122.6,122.3
8,766,1.12,122.6,122.2
8,767,1.12,122.5,122.2
8,768,1.12,122.5,122.3
8,769,1.12,122.5,122.2
8,770,1.12,122.5,122.2
8,771,1.12,122.5,122.2
8,772,1.12,122.5,122.3
8,773,1.12,122.5,122.3
8,774,1.12,122.5,122.2
8,775,1.12,122.5,122.3
8,776,1.12,122.5,122.3
8,777,1.12,122.5,122.3
8,778,1.12,122.5,122.2
8,779,1.13,122.5,122.3
8,780,1.13,122.6,122.3
8,781,1.13,122.6,122.3
8,782,1.13,122.6,122.3
8,783,1.12,122.6,122.2
8,784,1.12,122.5,122.2
8,785,1.12,122.5,122.2
8,786,1.12,122.5,122.2
8,787,1.12,122.5,122.2
8,788,1.13,122.5,122.3
8,789,1.13,122.5,122.3
8,790,1.12,122.5,122.2
8,791,1.12,122.5,122.3
8,792,1.12,122.5,122.2
8,793,1.12,122.5,122.2
8,794,1.13,122.5,122.4
8,795,1.13,122.5,122.3
8,796,1.13,122.6,122.4
8,797,1.13,122.6,122.3
8,798,1.12,122.6,122.3
8,799,1.12,122.6,122.3
8,800,1.12,122.6,122.2
8,801,1.12,122.5,122.2
8,802,1.12,122.5,122.2
8,803,1.12,122.5,122.2
8,804,1.13,122.5,122.3
8,805,1.12,122.5,122.2
8,806,1.12,122.5,122.3
8,807,1.12,122.5,122.3
8,808,1.12,122.5,122.3
8,809,1.12,122.5,122.2
8,810,1.12,122.5,122.2
8,811,1.12,122.5,122.2
8,812,1.12,122.5,122.2
8,813,1.12,122.5,122.2
8,814,1.12,122.5,122.3
8,815,1.12,122.5,122.3
8,816,1.13,122.5,122.3
8,817,1.12,122.5,122.3
8,818,1.12,122.5,122.2
8,819,1.12,122.5,122.2
8,820,1.12,122.5,122.2
8,821,1.12,122.5,122.2
8,822,1.12,122.5,122.2
8,823,1.12,122.5,122.3
8,824,1.12,122.5,122.2
8,825,1.12,122.5,122.3
8,826,1.13,122.5,122.4
8,827,1.13,122.5,122.3
8,828,1.13,122.5,122.3
8,829,1.12,122.5,122.2
8,830,1.12,122.5,122.2
8,831,1.12,122.5,122.2
8,832,1.12,122.5,122.2
8,833,1.12,122.5,122.2
8,834,1.12,122.5,122.3
8,835,1.12,122.5,122.2
8,836,1.12,122.5,122.2
8,837,1.13,122.5,122.3
8,838,1.13,122.5,122.3
8,839,1.13,122.5,122.3
8,840,1.13,122.6,122.3
8,841,1.12,122.6,122.2
8,842,1.12,122.6,122.2
8,843,1.12,122.6,122.2
8,844,1.13,122.5,122.3
8,845,1.13,122.5,122.3
8,846,1.12,122.5,122.2
8,847,1.12,122.5,122.2
8,848,1.12,122.5,122.2
8,849,1.12,122.5,122.2
8,850,1.13,122.5,122.3
8,851,1.13,122.6,122.3
