Sterilisator,counter: 00043
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 08:12:01
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
1,63,0.02,26.5,26.5
1,64,0.02,26.6,26.6
1,65,0.01,26.7,26.7
1,66,0.02,26.8,26.8
1,67,0.02,26.9,26.9
1,68,0.02,27.0,27.0
1,69,0.02,27.1,27.1
1,70,0.02,27.2,27.2
1,71,0.02,27.4,27.4
1,72,0.02,27.5,27.5
1,73,0.02,27.6,27.6
1,74,0.01,27.8,27.8
1,75,0.02,27.9,27.9
1,76,0.02,28.0,28.0
1,77,0.02,28.2,28.2
1,78,0.02,28.3,28.3
1,79,0.02,28.5,28.5
1,80,0.02,28.6,28.6
1,81,0.02,28.8,28.8
1,82,0.02,28.9,28.9
1,83,0.02,29.1,29.1
1,84,0.01,29.2,29.2
1,85,0.02,29.4,29.4
1,86,0.02,29.6,29.6
1,87,0.02,29.8,29.8
1,88,0.02,29.9,29.9
1,89,0.02,30.1,30.1
1,90,0.02,30.2,30.2
1,91,0.02,30.4,30.4
1,92,0.02,30.6,30.6
1,93,0.01,30.8,30.8
1,94,0.01,31.0,31.0
1,95,0.02,31.2,31.2
1,96,0.02,31.4,31.4
1,97,0.02,31.6,31.6
1,98,0.02,31.8,31.8
1,99,0.01,32.0,32.0
1,100,0.01,32.2,32.2
1,101,0.01,32.4,32.4
1,102,0.01,32.7,32.7
1,103,0.01,32.9,32.9
1,104,0.02,33.1,33.1
1,105,0.02,33.3,33.3
1,106,0.02,33.5,33.5
1,107,0.02,33.8,33.8
1,108,0.01,34.0,34.0
1,109,0.01,34.3,34.3
1,110,0.02,34.5,34.5
1,111,0.01,34.7,34.7
1,112,0.02,35.0,35.0
1,113,0.01,35.2,35.2
1,114,0.02,35.5,35.5
1,115,0.02,35.7,35.7
1,116,0.02,36.0,36.0
1,117,0.02,36.2,36.2
1,118,0.02,36.5,36.5
1,119,0.01,36.8,36.8
1,120,0.02,37.1,37.1
1,121,0.01,37.3,37.3
1,122,0.01,37.6,37.6
1,123,0.01,37.9,37.9
1,124,0.02,38.1,38.1
1,125,0.01,38.4,38.4
1,126,0.02,38.7,38.7
1,127,0.01,39.0,39.0
1,128,0.02,39.3,39.3
1,129,0.01,39.6,39.6
1,130,0.01,39.9,39.9
1,131,0.01,40.2,40.2
1,132,0.02,40.5,40.5
1,133,0.02,40.8,40.8
1,134,0.02,41.1,41.1
1,135,0.01,41.4,41.4
1,136,0.02,41.7,41.7
1,137,0.01,42.0,42.0
1,138,0.02,42.3,42.3
1,139,0.02,42.6,42.6
1,140,0.01,42.9,42.9
1,141,0.02,43.2,43.2
1,142,0.01,43.6,43.6
1,143,0.01,43.9,43.9
1,144,0.01,44.2,44.2
1,145,0.01,44.6,44.6
1,146,0.01,44.9,44.9
1,147,0.01,45.2,45.2
1,148,0.01,45.5,45.5
1,149,0.02,45.9,45.9
1,150,0.01,46.2,46.2
1,151,0.02,46.6,46.6
1,152,0.01,46.9,46.9
1,153,0.02,47.2,47.2
1,154,0.02,47.6,47.6
1,155,0.01,48.0,48.0
1,156,0.02,48.3,48.3
1,157,0.01,48.6,48.6
1,158,0.02,49.0,49.0
1,159,0.01,49.4,49.4
1,160,0.02,49.7,49.7
1,161,0.02,50.1,50.1
1,162,0.02,50.4,50.4
1,163,0.01,50.8,50.8
1,164,0.01,51.2,51.2
1,165,0.01,51.6,51.6
1,166,0.01,51.9,51.9
1,167,0.01,52.3,52.3
1,168,0.02,52.7,52.7
1,169,0.01,53.0,53.0
1,170,0.01,53.2,53.2
1,171,0.01,53.3,53.3
1,172,0.02,53.8,53.8
1,173,0.01,54.4,54.4
1,174,0.02,54.9,54.9
1,175,0.02,55.3,55.3
1,176,0.02,55.7,55.7
1,177,0.02,56.1,56.1
1,178,0.02,56.5,56.5
1,179,0.02,56.9,56.9
1,180,0.01,57.3,57.3
1,181,0.02,57.7,57.7
1,182,0.01,58.1,58.1
1,183,0.01,58.5,58.5
1,184,0.01,58.9,58.9
1,185,0.01,59.3,59.3
1,186,0.01,59.7,59.7
1,187,0.02,60.1,60.1
1,188,0.01,60.5,60.5
1,189,0.01,60.9,60.9
1,190,0.01,61.3,61.3
1,191,0.01,61.7,61.7
1,192,0.01,62.1,62.1
1,193,0.02,62.5,62.5
1,194,0.01,62.9,62.9
1,195,0.02,63.3,63.3
1,196,0.01,63.8,63.8
1,197,0.02,64.2,64.2
1,198,0.01,64.6,64.6
1,199,0.01,65.0,65.0
1,200,0.01,65.4,65.4
1,201,0.01,65.9,65.9
1,202,0.01,66.3,66.3
1,203,0.01,66.7,66.7
1,204,0.02,67.1,67.1
1,205,0.02,67.6,67.6
1,206,0.01,68.0,68.0
1,207,0.01,68.4,68.4
2,208,-0.02,68.8,68.8
2,209,-0.08,69.3,69.3
2,210,-0.13,69.7,69.7
2,211,-0.18,70.1,70.1
2,212,-0.22,70.4,70.4
2,213,-0.24,70.7,70.7
2,214,-0.25,71.0,71.0
2,215,-0.26,71.4,71.4
2,216,-0.26,71.7,71.7
2,217,-0.27,72.0,72.0
2,218,-0.28,72.4,72.4
2,219,-0.29,72.8,72.8
2,220,-0.31,73.1,73.1
2,221,-0.34,73.5,73.5
2,222,-0.38,73.9,73.9
2,223,-0.41,74.3,74.3
2,224,-0.44,74.7,74.7
2,225,-0.47,75.1,75.1
2,226,-0.49,75.4,75.4
2,227,-0.52,75.7,75.7
2,228,-0.54,76.1,76.1
2,229,-0.56,76.4,76.4
2,230,-0.58,76.7,76.7
2,231,-0.60,77.0,77.0
2,232,-0.62,77.3,77.3
2,233,-0.64,77.6,77.6
2,234,-0.65,77.9,77.9
2,235,-0.67,78.3,78.3
2,236,-0.68,78.6,78.6
2,237,-0.70,78.9,78.9
2,238,-0.71,79.3,79.3
2,239,-0.72,79.6,79.6
2,240,-0.73,79.9,79.9
2,241,-0.75,80.3,80.3
2,242,-0.76,80.6,80.6
2,243,-0.77,81.0,81.0
2,244,-0.78,81.3,81.3
2,245,-0.78,81.7,81.7
2,246,-0.79,82.0,82.0
3,247,-0.80,82.4,82.4
3,248,-0.47,82.8,82.8
3,249,-0.38,83.2,83.2
3,250,-0.31,83.7,83.7
3,251,-0.24,84.2,84.2
3,252,0.09,84.9,84.9
3,253,0.23,86.2,86.2
3,254,0.22,88.1,88.1
3,255,0.22,90.4,90.4
3,256,0.34,92.6,92.6
3,257,0.88,94.7,94.7
3,258,0.83,97.7,97.7
3,259,0.84,100.9,100.9
3,260,0.84,103.5,103.5
3,261,1.02,106.0,106.0
3,262,1.04,108.0,108.0
4,263,0.84,109.9,109.9
4,264,0.65,111.2,111.2
4,265,0.53,111.7,111.7
4,266,0.40,111.7,111.7
4,267,0.32,111.2,111.2
4,268,0.24,110.3,110.3
4,269,0.17,109.2,109.2
4,270,0.12,108.0,108.0
4,271,0.05,106.7,106.7
4,272,-0.03,105.4,105.4
4,273,-0.10,104.2,104.2
4,274,-0.18,102.7,102.7
4,275,-0.24,101.2,101.2
4,276,-0.29,99.9,99.9
4,277,-0.33,98.6,98.6
4,278,-0.38,97.4,97.4
4,279,-0.42,96.6,96.6
4,280,-0.45,96.0,96.0
4,281,-0.48,95.7,95.7
4,282,-0.51,95.6,95.6
4,283,-0.54,95.7,95.7
4,284,-0.57,95.8,95.8
4,285,-0.59,96.0,96.0
4,286,-0.62,96.2,96.2
4,287,-0.65,96.5,96.5
4,288,-0.68,96.8,96.8
4,289,-0.70,97.1,97.1
4,290,-0.72,97.4,97.4
4,291,-0.74,97.7,97.7
4,292,-0.76,98.1,98.1
4,293,-0.77,98.4,98.4
4,294,-0.78,98.7,98.7
4,295,-0.80,99.1,99.1
5,296,-0.63,99.4,99.4
5,297,-0.25,99.8,99.8
5,298,-0.24,100.4,100.4
5,299,-0.22,101.0,101.0
5,300,-0.21,101.6,101.6
5,301,0.25,102.2,102.2
5,302,0.36,103.2,103.2
5,303,0.35,104.5,104.5
5,304,0.33,105.6,105.6
5,305,0.50,106.5,106.5
5,306,0.96,107.8,107.8
5,307,0.93,109.6,109.6
5,308,0.90,111.7,111.7
5,309,0.89,113.4,113.4
5,310,1.09,114.8,114.8
5,311,1.07,116.3,116.3
6,312,0.94,117.4,117.4
6,313,0.75,118.2,118.2
6,314,0.60,118.3,118.3
6,315,0.47,117.8,117.8
6,316,0.36,116.8,116.8
6,317,0.28,115.8,115.8
6,318,0.20,114.7,114.7
6,319,0.14,113.7,113.7
6,320,0.09,113.0,113.0
6,321,0.00,112.5,112.5
6,322,-0.08,112.1,112.1
6,323,-0.15,111.9,111.9
6,324,-0.22,111.7,111.7
6,325,-0.28,111.5,111.5
6,326,-0.34,111.4,111.4
6,327,-0.38,111.3,111.3
6,328,-0.44,111.2,111.2
6,329,-0.49,111.2,111.2
6,330,-0.52,111.2,111.2
6,331,-0.55,111.2,111.2
6,332,-0.59,111.2,111.2
6,333,-0.63,111.2,111.2
6,334,-0.64,111.3,111.3
6,335,-0.67,111.4,111.4
6,336,-0.69,111.5,111.5
6,337,-0.71,111.6,111.6
6,338,-0.73,111.7,111.7
6,339,-0.74,111.9,111.9
6,340,-0.76,112.0,112.0
6,341,-0.77,112.2,112.2
6,342,-0.78,112.4,112.4
6,343,-0.79,112.6,112.6
6,344,-0.80,112.8,112.8
7,345,-0.25,112.9,112.9
7,346,-0.10,113.2,113.2
7,347,-0.14,113.6,113.6
7,348,-0.16,114.0,114.0
7,349,-0.01,114.4,114.4
7,350,0.50,114.8,114.8
7,351,0.46,115.3,115.3
7,352,0.42,115.7,115.7
7,353,0.40,116.3,116.3
7,354,0.85,116.8,116.8
7,355,1.08,117.5,117.5
7,356,1.04,118.5,118.5
7,357,1.03,119.3,119.3
7,358,1.12,120.0,120.0
7,359,1.62,120.8,120.8
7,360,1.58,122.1,122.1
7,361,1.54,123.5,123.5
7,362,1.51,124.6,124.6
7,363,1.74,125.5,125.5
7,364,1.96,126.6,126.6
7,365,1.90,127.8,127.8
7,366,1.87,128.9,128.9
7,367,1.87,129.8,129.8
7,368,2.16,130.5,130.5
7,369,2.15,131.3,131.3
7,370,2.11,132.2,132.2
7,371,2.17,132.8,132.8
7,372,2.15,133.4,133.4
7,373,2.12,133.9,133.9
7,374,2.11,134.2,134.2
7,375,2.11,134.5,134.5
7,376,2.09,134.6,134.6
7,377,2.13,134.7,134.7
8,378,2.10,134.8,134.8
8,379,2.11,134.9,134.9
8,380,2.15,134.9,135.3
8,381,2.11,135.0,134.9
8,382,2.14,135.0,135.2
8,383,2.11,135.1,134.8
8,384,2.11,135.1,134.9
8,385,2.11,135.1,134.9
8,386,2.11,135.1,134.9
8,387,2.11,135.1,134.8
8,388,2.11,135.1,134.9
8,389,2.15,135.1,135.3
8,390,2.12,135.1,135.0
8,391,2.12,135.1,135.0
8,392,2.11,135.1,134.9
8,393,2.10,135.1,134.8
8,394,2.09,135.1,134.7
8,395,2.13,135.1,135.1
8,396,2.12,135.1,134.9
8,397,2.10,135.1,134.8
8,398,2.15,135.1,135.4
8,399,2.14,135.2,135.2
8,400,2.12,135.2,135.0
8,401,2.11,135.2,134.8
8,402,2.14,135.2,135.2
8,403,2.12,135.2,135.0
8,404,2.11,135.2,134.8
8,405,2.10,135.2,134.7
8,406,2.15,135.2,135.3
8,407,2.14,135.3,135.2
8,408,2.12,135.3,135.0
8,409,2.11,135.3,134.8
8,410,2.10,135.3,134.7
8,411,2.16,135.3,135.5
8,412,2.14,135.3,135.3
8,413,2.13,135.3,135.1
8,414,2.12,135.3,134.9
8,415,2.10,135.3,134.8
8,416,2.09,135.3,134.7
8,417,2.16,135.3,135.4
8,418,2.14,135.4,135.3
8,419,2.13,135.4,135.1
8,420,2.11,135.4,134.9
8,421,2.10,135.4,134.8
8,422,2.16,135.4,135.4
8,423,2.14,135.4,135.2
8,424,2.13,135.4,135.1
8,425,2.12,135.4,134.9
8,426,2.10,135.4,134.8
8,427,2.10,135.4,134.8
8,428,2.16,135.4,135.5
8,429,2.16,135.5,135.4
8,430,2.14,135.5,135.2
8,431,2.13,135.5,135.1
8,432,2.12,135.5,135.0
8,433,2.11,135.5,134.9
8,434,2.10,135.5,134.8
8,435,2.17,135.4,135.6
8,436,2.16,135.5,135.4
8,437,2.15,135.5,135.3
8,438,2.13,135.6,135.1
8,439,2.12,135.6,135.0
8,440,2.11,135.6,134.9
8,441,2.10,135.5,134.8
8,442,2.17,135.5,135.6
8,443,2.16,135.5,135.4
8,444,2.14,135.6,135.3
8,445,2.13,135.6,135.2
8,446,2.12,135.6,135.0
8,447,2.11,135.6,134.9
8,448,2.10,135.6,134.8
8,449,2.17,135.5,135.6
8,450,2.17,135.5,135.5
8,451,2.15,135.6,135.3
8,452,2.14,135.6,135.2
8,453,2.13,135.7,135.1
8,454,2.12,135.7,135.0
8,455,2.11,135.6,134.9
8,456,2.09,135.6,134.7
8,457,2.16,135.6,135.4
8,458,2.14,135.6,135.3
8,459,2.14,135.6,135.2
8,460,2.13,135.7,135.1
8,461,2.11,135.6,134.9
8,462,2.10,135.6,134.8
8,463,2.09,135.6,134.7
8,464,2.18,135.6,135.6
8,465,2.17,135.6,135.5
8,466,2.15,135.7,135.4
8,467,2.14,135.7,135.2
8,468,2.13,135.7,135.1
8,469,2.13,135.7,135.1
8,470,2.11,135.7,134.9
8,471,2.11,135.7,134.9
8,472,2.12,135.7,135.0
8,473,2.10,135.6,134.8
8,474,2.10,135.6,134.8
8,475,2.17,135.6,135.5
8,476,2.15,135.6,135.4
8,477,2.14,135.7,135.2
8,478,2.13,135.7,135.1
8,479,2.12,135.7,135.0
8,480,2.11,135.7,134.8
8,481,2.10,135.7,134.7
8,482,2.17,135.6,135.5
8,483,2.16,135.7,135.4
8,484,2.15,135.7,135.3
8,485,2.14,135.8,135.2
8,486,2.13,135.8,135.1
8,487,2.11,135.8,134.9
8,488,2.11,135.7,134.8
8,489,2.16,135.7,135.4
8,490,2.15,135.7,135.4
8,491,2.14,135.7,135.2
8,492,2.13,135.8,135.1
8,493,2.12,135.8,135.0
8,494,2.11,135.8,134.9
8,495,2.10,135.7,134.8
8,496,2.10,135.7,134.7
8,497,2.17,135.7,135.5
8,498,2.16,135.7,135.4
8,499,2.15,135.8,135.3
8,500,2.14,135.8,135.2
8,501,2.13,135.8,135.1
8,502,2.11,135.8,134.9
8,503,2.10,135.8,134.8
8,504,2.16,135.7,135.5
8,505,2.15,135.7,135.3
8,506,2.14,135.8,135.3
8,507,2.13,135.8,135.1
8,508,2.12,135.8,135.0
8,509,2.11,135.8,134.9
8,510,2.10,135.8,134.8
8,511,2.16,135.7,135.5
8,512,2.15,135.7,135.4
8,513,2.14,135.8,135.2
8,514,2.13,135.8,135.1
8,515,2.12,135.8,135.0
8,516,2.11,135.8,134.9
8,517,2.10,135.7,134.8
8,518,2.11,135.7,134.9
8,519,2.17,135.7,135.5
8,520,2.16,135.8,135.4
8,521,2.15,135.8,135.3
8,522,2.14,135.8,135.2
8,523,2.13,135.9,135.1
8,524,2.12,135.8,135.0
8,525,2.11,135.8,134.9
8,526,2.11,135.8,134.8
8,527,2.10,135.7,134.7
8,528,2.16,135.7,135.5
8,529,2.15,135.7,135.3
8,530,2.14,135.8,135.3
8,531,2.13,135.8,135.1
8,532,2.13,135.8,135.1
8,533,2.11,135.8,134.9
8,534,2.10,135.7,134.8
8,535,2.14,135.7,135.3
8,536,2.14,135.7,135.2
8,537,2.13,135.7,135.1
8,538,2.12,135.7,135.0
8,539,2.11,135.7,134.9
8,540,2.10,135.7,134.8
8,541,2.09,135.6,134.7
8,542,2.17,135.6,135.6
8,543,2.16,135.6,135.5
8,544,2.15,135.7,135.4
8,545,2.14,135.7,135.3
8,546,2.13,135.7,135.1
8,547,2.12,135.7,135.0
8,548,2.11,135.7,134.9
8,549,2.11,135.7,134.8
8,550,2.10,135.7,134.8
8,551,2.17,135.6,135.5
8,552,2.16,135.6,135.4
8,553,2.15,135.7,135.3
8,554,2.14,135.7,135.2
8,555,2.13,135.7,135.1
8,556,2.12,135.7,135.0
8,557,2.11,135.7,134.9
8,558,2.13,135.7,135.1
8,559,2.15,135.7,135.3
8,560,2.14,135.7,135.2
8,561,2.13,135.7,135.1
8,562,2.12,135.7,135.0
8,563,2.11,135.7,134.9
8,564,2.11,135.6,134.8
8,565,2.09,135.6,134.7
8,566,2.16,135.6,135.5
8,567,2.15,135.6,135.3
8,568,2.14,135.7,135.2
8,569,2.13,135.7,135.1
8,570,2.12,135.7,135.0
8,571,2.11,135.7,134.9
8,572,2.10,135.6,134.8
8,573,2.14,135.6,135.3
8,574,2.13,135.6,135.2
8,575,2.12,135.6,135.0
8,576,2.11,135.6,134.9
8,577,2.10,135.6,134.8
8,578,2.13,135.6,135.1
8,579,2.15,135.6,135.3
8,580,2.14,135.6,135.2
8,581,2.13,135.6,135.2
8,582,2.13,135.6,135.1
8,583,2.11,135.6,134.9
8,584,2.11,135.6,134.8
8,585,2.10,135.6,134.7
8,586,2.15,135.6,135.3
8,587,2.14,135.6,135.2
8,588,2.13,135.6,135.1
8,589,2.13,135.6,135.1
8,590,2.12,135.6,134.9
8,591,2.11,135.6,134.8
8,592,2.10,135.6,134.8
8,593,2.17,135.5,135.5
8,594,2.15,135.6,135.4
8,595,2.15,135.6,135.3
8,596,2.14,135.6,135.2
8,597,2.13,135.7,135.1
8,598,2.12,135.6,135.0
8,599,2.11,135.6,134.9
8,600,2.10,135.6,134.8
8,601,2.10,135.5,134.8
8,602,2.16,135.5,135.4
8,603,2.15,135.5,135.3
8,604,2.14,135.5,135.2
8,605,2.13,135.6,135.1
8,606,2.12,135.6,135.0
8,607,2.11,135.5,134.9
8,608,2.11,135.5,134.8
8,609,2.16,135.5,135.4
8,610,2.15,135.5,135.3
8,611,2.14,135.5,135.2
8,612,2.13,135.5,135.1
8,613,2.13,135.5,135.1
8,614,2.11,135.5,134.9
8,615,2.10,135.5,134.8
8,616,2.10,135.5,134.8
8,617,2.15,135.5,135.3
8,618,2.14,135.5,135.2
8,619,2.13,135.5,135.1
9,620,1.92,135.5,135.5
9,621,1.64,135.4,135.4
9,622,1.48,134.9,134.9
9,623,1.32,134.4,134.4
9,624,1.20,133.8,133.8
9,625,1.08,133.2,133.2
9,626,0.98,132.5,132.5
9,627,0.88,131.9,131.9
9,628,0.79,131.2,131.2
9,629,0.71,130.5,130.5
9,630,0.63,129.8,129.8
9,631,0.57,129.0,129.0
9,632,0.51,128.3,128.3
9,633,0.46,127.5,127.5
9,634,0.40,126.8,126.8
9,635,0.37,126.1,126.1
9,636,0.34,125.4,125.4
9,637,0.30,124.8,124.8
9,638,0.27,124.1,124.1
9,639,0.24,123.5,123.5
9,640,0.22,122.9,122.9
9,641,0.20,122.4,122.4
9,642,0.18,121.8,121.8
9,643,0.16,121.4,121.4
9,644,0.14,120.9,120.9
9,645,0.13,120.5,120.5
9,646,0.12,120.2,120.2
9,647,0.10,119.8,119.8
9,648,0.05,119.5,119.5
9,649,-0.00,119.3,119.3
9,650,-0.04,119.0,119.0
9,651,-0.08,118.8,118.8
9,652,-0.11,118.6,118.6
9,653,-0.14,118.5,118.5
9,654,-0.17,118.3,118.3
9,655,-0.19,118.1,118.1
9,656,-0.21,118.0,118.0
9,657,-0.24,117.9,117.9
9,658,-0.25,117.8,117.8
9,659,-0.27,117.8,117.8
9,660,-0.28,117.7,117.7
9,661,-0.30,117.7,117.7
9,662,-0.30,117.7,117.7
9,663,-0.32,117.6,117.6
9,664,-0.33,117.6,117.6
9,665,-0.35,117.6,117.6
9,666,-0.36,117.7,117.7
9,667,-0.37,117.7,117.7
9,668,-0.39,117.7,117.7
9,669,-0.40,117.7,117.7
9,670,-0.42,117.8,117.8
10,671,-0.44,117.8,117.8
10,672,-0.45,117.9,117.9
10,673,-0.46,117.9,117.9
10,674,-0.47,118.0,118.0
10,675,-0.48,118.0,118.0
10,676,-0.50,118.1,118.1
10,677,-0.51,118.1,118.1
10,678,-0.52,118.2,118.2
10,679,-0.53,118.2,118.2
10,680,-0.53,118.3,118.3
10,681,-0.55,118.3,118.3
10,682,-0.56,118.4,118.4
10,683,-0.58,118.4,118.4
10,684,-0.58,118.5,118.5
10,685,-0.60,118.5,118.5
10,686,-0.61,118.6,118.6
10,687,-0.63,118.6,118.6
10,688,-0.64,118.6,118.6
10,689,-0.66,118.7,118.7
10,690,-0.66,118.7,118.7
10,691,-0.68,118.7,118.7
10,692,-0.70,118.8,118.8
10,693,-0.71,118.8,118.8
10,694,-0.73,118.9,118.9
10,695,-0.74,118.9,118.9
10,696,-0.76,118.9,118.9
10,697,-0.76,119.0,119.0
10,698,-0.76,119.0,119.0
10,699,-0.77,119.1,119.1
10,700,-0.78,119.1,119.1
10,701,-0.79,119.2,119.2
10,702,-0.79,119.3,119.3
10,703,-0.80,119.3,119.3
10,704,-0.80,119.4,119.4
10,705,-0.81,119.5,119.5
10,706,-0.81,119.6,119.6
10,707,-0.82,119.6,119.6
10,708,-0.83,119.7,119.7
10,709,-0.83,119.8,119.8
10,710,-0.83,119.9,119.9
10,711,-0.83,119.9,119.9
10,712,-0.84,120.0,120.0
10,713,-0.83,120.1,120.1
10,714,-0.83,120.1,120.1
10,715,-0.84,120.2,120.2
10,716,-0.84,120.3,120.3
10,717,-0.84,120.3,120.3
10,718,-0.85,120.4,120.4
10,719,-0.85,120.5,120.5
10,720,-0.85,120.5,120.5
10,721,-0.86,120.6,120.6
10,722,-0.86,120.7,120.7
10,723,-0.86,120.7,120.7
10,724,-0.86,120.8,120.8
10,725,-0.86,120.8,120.8
10,726,-0.86,120.9,120.9
10,727,-0.86,120.9,120.9
10,728,-0.87,121.0,121.0
10,729,-0.87,121.0,121.0
10,730,-0.87,121.1,121.1
10,731,-0.87,121.1,121.1
10,732,-0.88,121.1,121.1
10,733,-0.88,121.2,121.2
10,734,-0.87,121.2,121.2
10,735,-0.87,121.3,121.3
10,736,-0.87,121.3,121.3
10,737,-0.87,121.3,121.3
10,738,-0.87,121.4,121.4
10,739,-0.88,121.4,121.4
10,740,-0.88,121.4,121.4
10,741,-0.89,121.5,121.5
10,742,-0.88,121.5,121.5
10,743,-0.88,121.5,121.5
10,744,-0.88,121.5,121.5
10,745,-0.88,121.5,121.5
10,746,-0.88,121.6,121.6
10,747,-0.89,121.6,121.6
10,748,-0.88,121.6,121.6
10,749,-0.88,121.6,121.6
10,750,-0.88,121.6,121.6
10,751,-0.88,121.6,121.6
10,752,-0.88,121.6,121.6
10,753,-0.88,121.6,121.6
10,754,-0.89,121.7,121.7
10,755,-0.89,121.7,121.7
10,756,-0.89,121.7,121.7
10,757,-0.88,121.7,121.7
10,758,-0.88,121.7,121.7
10,759,-0.88,121.7,121.7
10,760,-0.88,121.7,121.7
10,761,-0.89,121.7,121.7
10,762,-0.89,121.7,121.7
10,763,-0.89,121.7,121.7
10,764,-0.89,121.6,121.6
10,765,-0.89,121.6,121.6
10,766,-0.90,121.6,121.6
10,767,-0.89,121.6,121.6
10,768,-0.89,121.6,121.6
10,769,-0.89,121.6,121.6
10,770,-0.89,121.6,121.6
10,771,-0.89,121.6,121.6
10,772,-0.89,121.6,121.6
10,773,-0.89,121.6,121.6
10,774,-0.89,121.6,121.6
10,775,-0.89,121.5,121.5
10,776,-0.90,121.5,121.5
10,777,-0.90,121.5,121.5
10,778,-0.90,121.5,121.5
10,779,-0.90,121.5,121.5
10,780,-0.90,121.5,121.5
10,781,-0.90,121.5,121.5
10,782,-0.90,121.4,121.4
10,783,-0.90,121.4,121.4
10,784,-0.90,121.4,121.4
10,785,-0.90,121.4,121.4
10,786,-0.90,121.4,121.4
10,787,-0.90,121.4,121.4
10,788,-0.90,121.3,121.3
10,789,-0.90,121.3,121.3
10,790,-0.90,121.3,121.3
10,791,-0.90,121.3,121.3
10,792,-0.91,121.3,121.3
10,793,-0.91,121.2,121.2
10,794,-0.91,121.2,121.2
10,795,-0.91,121.2,121.2
10,796,-0.91,121.1,121.1
10,797,-0.91,121.1,121.1
10,798,-0.91,121.1,121.1
10,799,-0.91,121.1,121.1
10,800,-0.91,121.0,121.0
10,801,-0.91,121.0,121.0
10,802,-0.91,121.0,121.0
10,803,-0.91,121.0,121.0
10,804,-0.91,120.9,120.9
10,805,-0.91,120.9,120.9
10,806,-0.91,120.9,120.9
10,807,-0.91,120.9,120.9
10,808,-0.91,120.8,120.8
10,809,-0.91,120.8,120.8
10,810,-0.91,120.8,120.8
10,811,-0.91,120.7,120.7
10,812,-0.91,120.7,120.7
10,813,-0.91,120.7,120.7
10,814,-0.91,120.7,120.7
10,815,-0.91,120.6,120.6
10,816,-0.91,120.6,120.6
10,817,-0.91,120.6,120.6
10,818,-0.91,120.5,120.5
10,819,-0.91,120.5,120.5
10,820,-0.91,120.5,120.5
10,821,-0.91,120.5,120.5
10,822,-0.91,120.4,120.4
10,823,-0.91,120.4,120.4
10,824,-0.91,120.4,120.4
10,825,-0.91,120.3,120.3
10,826,-0.91,120.3,120.3
10,827,-0.91,120.3,120.3
10,828,-0.91,120.2,120.2
10,829,-0.91,120.2,120.2
10,830,-0.91,120.2,120.2
10,831,-0.91,120.1,120.1
10,832,-0.91,120.1,120.1
10,833,-0.91,120.1,120.1
10,834,-0.91,120.0,120.0
10,835,-0.91,120.0,120.0
10,836,-0.91,120.0,120.0
10,837,-0.91,119.9,119.9
