Sterilisator,counter: 00056
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 12:30:52
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
1,63,0.01,96.1,96.1
1,64,0.01,96.2,96.2
1,65,0.01,96.3,96.3
1,66,0.01,96.4,96.4
1,67,0.01,96.5,96.5
1,68,0.01,96.6,96.6
1,69,0.01,96.7,96.7
2,70,-0.04,96.8,96.8
2,71,-0.09,96.9,96.9
2,72,-0.14,97.0,97.0
2,73,-0.19,97.0,97.0
2,74,-0.23,97.1,97.1
2,75,-0.27,97.1,97.1
2,76,-0.30,97.2,97.2
2,77,-0.34,97.2,97.2
2,78,-0.33,97.2,97.2
2,79,-0.37,97.3,97.3
2,80,-0.40,97.3,97.3
2,81,-0.43,97.4,97.4
2,82,-0.46,97.5,97.5
2,83,-0.49,97.6,97.6
2,84,-0.51,97.7,97.7
2,85,-0.53,97.7,97.7
2,86,-0.55,97.8,97.8
2,87,-0.57,97.9,97.9
2,88,-0.59,98.0,98.0
2,89,-0.61,98.1,98.1
2,90,-0.63,98.2,98.2
2,91,-0.64,98.3,98.3
2,92,-0.66,98.4,98.4
2,93,-0.67,98.6,98.6
2,94,-0.68,98.7,98.7
2,95,-0.70,98.8,98.8
2,96,-0.71,98.9,98.9
2,97,-0.72,99.1,99.1
2,98,-0.73,99.2,99.2
2,99,-0.74,99.3,99.3
2,100,-0.75,99.5,99.5
2,101,-0.76,99.6,99.6
2,102,-0.76,99.8,99.8
2,103,-0.77,99.9,99.9
2,104,-0.78,100.1,100.1
2,105,-0.79,100.2,100.2
2,106,-0.79,100.4,100.4
2,107,-0.80,100.5,100.5
3,108,-0.76,100.7,100.7
3,109,-0.35,100.9,100.9
3,110,-0.24,101.1,101.1
3,111,-0.20,101.4,101.4
3,112,-0.18,101.8,101.8
3,113,0.61,102.2,102.2
3,114,0.65,103.2,103.2
3,115,0.66,104.6,104.6
3,116,0.66,105.9,105.9
3,117,0.92,107.1,107.1
3,118,1.04,108.6,108.6
3,119,1.04,110.3,110.3
4,120,0.76,111.9,111.9
4,121,0.61,112.8,112.8
4,122,0.48,113.0,113.0
4,123,0.36,112.7,112.7
4,124,0.26,112.1,112.1
4,125,0.17,111.1,111.1
4,126,0.09,110.1,110.1
4,127,-0.03,109.1,109.1
4,128,-0.17,108.1,108.1
4,129,-0.29,107.4,107.4
4,130,-0.39,106.7,106.7
4,131,-0.47,106.2,106.2
4,132,-0.54,105.8,105.8
4,133,-0.60,105.5,105.5
4,134,-0.64,105.4,105.4
4,135,-0.66,105.2,105.2
4,136,-0.69,105.2,105.2
4,137,-0.72,105.2,105.2
4,138,-0.72,105.3,105.3
4,139,-0.72,105.4,105.4
4,140,-0.75,105.6,105.6
4,141,-0.77,105.8,105.8
4,142,-0.78,105.9,105.9
4,143,-0.77,106.2,106.2
4,144,-0.77,106.4,106.4
4,145,-0.78,106.6,106.6
4,146,-0.78,106.9,106.9
4,147,-0.78,107.1,107.1
4,148,-0.77,107.4,107.4
4,149,-0.78,107.6,107.6
4,150,-0.79,107.9,107.9
4,151,-0.80,108.1,108.1
5,152,-0.24,108.4,108.4
5,153,-0.06,108.8,108.8
5,154,-0.10,109.2,109.2
5,155,-0.13,109.6,109.6
5,156,0.20,110.1,110.1
5,157,0.68,110.6,110.6
5,158,0.64,111.4,111.4
5,159,0.60,112.2,112.2
5,160,0.57,112.9,112.9
5,161,1.01,113.5,113.5
5,162,1.05,114.6,114.6
6,163,1.03,115.8,115.8
6,164,0.81,117.0,117.0
6,165,0.64,117.6,117.6
6,166,0.48,117.6,117.6
6,167,0.33,117.3,117.3
6,168,0.20,116.8,116.8
6,169,0.10,116.2,116.2
6,170,-0.03,115.8,115.8
6,171,-0.18,115.4,115.4
6,172,-0.30,115.0,115.0
6,173,-0.39,114.7,114.7
6,174,-0.43,114.4,114.4
6,175,-0.48,114.1,114.1
6,176,-0.53,113.9,113.9
6,177,-0.58,113.8,113.8
6,178,-0.62,113.7,113.7
6,179,-0.65,113.6,113.6
6,180,-0.68,113.6,113.6
6,181,-0.69,113.6,113.6
6,182,-0.71,113.6,113.6
6,183,-0.74,113.6,113.6
6,184,-0.76,113.7,113.7
6,185,-0.75,113.7,113.7
6,186,-0.76,113.8,113.8
6,187,-0.77,113.9,113.9
6,188,-0.78,114.1,114.1
6,189,-0.79,114.2,114.2
6,190,-0.79,114.3,114.3
6,191,-0.79,114.5,114.5
6,192,-0.80,114.6,114.6
7,193,-0.24,114.8,114.8
7,194,0.11,115.0,115.0
7,195,0.05,115.4,115.4
7,196,0.01,115.7,115.7
7,197,0.16,116.1,116.1
7,198,0.90,116.6,116.6
7,199,0.84,117.2,117.2
7,200,0.80,117.8,117.8
7,201,0.77,118.4,118.4
7,202,1.18,118.9,118.9
7,203,1.29,119.7,119.7
7,204,1.25,120.7,120.7
7,205,1.24,121.6,121.6
7,206,1.28,122.4,122.4
7,207,1.62,123.1,123.1
7,208,1.57,124.1,124.1
7,209,1.54,125.1,125.1
7,210,1.52,125.9,125.9
7,211,1.71,126.5,126.5
7,212,1.86,127.2,127.2
7,213,1.80,128.1,128.1
7,214,1.79,128.9,128.9
7,215,1.76,129.5,129.5
7,216,2.00,130.1,130.1
7,217,2.03,130.8,130.8
7,218,2.01,131.4,131.4
7,219,1.99,132.0,132.0
7,220,2.06,132.5,132.5
7,221,2.09,132.9,132.9
7,222,2.15,133.3,133.3
7,223,2.13,133.8,133.8
7,224,2.11,134.1,134.1
7,225,2.11,134.4,134.4
7,226,2.09,134.6,134.6
7,227,2.12,134.7,134.7
7,228,2.11,134.9,134.9
7,229,2.12,134.9,134.9
7,230,2.11,135.0,135.0
8,231,2.11,135.1,134.9
8,232,2.10,135.1,134.7
8,233,2.10,135.2,134.8
8,234,2.10,135.2,134.8
8,235,2.11,135.2,134.9
8,236,2.11,135.2,134.8
8,237,2.11,135.2,134.8
8,238,2.13,135.2,135.1
8,239,2.12,135.2,135.0
8,240,2.10,135.3,134.8
8,241,2.09,135.3,134.7
8,242,2.11,135.2,134.9
8,243,2.10,135.2,134.8
8,244,2.11,135.2,134.9
8,245,2.10,135.2,134.8
8,246,2.10,135.3,134.8
8,247,2.12,135.3,135.0
8,248,2.11,135.3,134.9
8,249,2.11,135.3,134.9
8,250,2.10,135.3,134.8
8,251,2.13,135.3,135.1
8,252,2.11,135.3,134.9
8,253,2.11,135.3,134.8
8,254,2.09,135.3,134.7
8,255,2.12,135.3,135.0
8,256,2.11,135.3,134.9
8,257,2.10,135.3,134.8
8,258,2.13,135.3,135.1
8,259,2.12,135.3,135.0
8,260,2.11,135.3,134.9
8,261,2.10,135.3,134.7
8,262,2.13,135.3,135.1
8,263,2.12,135.3,135.0
8,264,2.11,135.3,134.9
8,265,2.10,135.3,134.8
8,266,2.12,135.3,135.0
8,267,2.11,135.3,134.9
8,268,2.10,135.3,134.8
8,269,2.15,135.3,135.3
8,270,2.13,135.3,135.1
8,271,2.12,135.3,135.0
8,272,2.11,135.4,134.9
8,273,2.10,135.4,134.8
8,274,2.09,135.3,134.7
8,275,2.14,135.3,135.2
8,276,2.13,135.4,135.1
8,277,2.12,135.4,135.0
8,278,2.11,135.4,134.9
8,279,2.10,135.4,134.8
8,280,2.15,135.3,135.3
8,281,2.13,135.4,135.1
8,282,2.13,135.4,135.1
8,283,2.11,135.4,134.9
8,284,2.11,135.4,134.9
8,285,2.10,135.4,134.8
8,286,2.13,135.4,135.1
8,287,2.11,135.4,134.9
8,288,2.11,135.4,134.9
8,289,2.13,135.4,135.1
8,290,2.12,135.4,135.0
8,291,2.11,135.4,134.9
8,292,2.11,135.4,134.8
8,293,2.12,135.3,135.0
8,294,2.12,135.3,135.0
8,295,2.11,135.4,134.9
8,296,2.10,135.3,134.8
8,297,2.13,135.3,135.1
8,298,2.13,135.4,135.1
8,299,2.12,135.4,134.9
8,300,2.11,135.4,134.9
8,301,2.10,135.4,134.8
8,302,2.14,135.3,135.3
8,303,2.13,135.4,135.1
8,304,2.13,135.4,135.1
8,305,2.12,135.4,135.0
8,306,2.11,135.4,134.9
8,307,2.10,135.4,134.8
8,308,2.13,135.4,135.1
8,309,2.12,135.4,135.0
8,310,2.11,135.4,134.9
8,311,2.10,135.4,134.8
8,312,2.10,135.3,134.7
8,313,2.15,135.3,135.3
8,314,2.14,135.3,135.2
8,315,2.13,135.4,135.1
8,316,2.13,135.4,135.1
8,317,2.12,135.4,134.9
8,318,2.11,135.4,134.9
8,319,2.10,135.4,134.8
8,320,2.14,135.3,135.3
8,321,2.13,135.3,135.1
8,322,2.12,135.4,135.0
8,323,2.12,135.4,134.9
8,324,2.10,135.4,134.8
8,325,2.10,135.4,134.8
8,326,2.13,135.3,135.1
8,327,2.13,135.4,135.1
8,328,2.12,135.4,135.0
8,329,2.11,135.4,134.9
8,330,2.10,135.3,134.8
8,331,2.15,135.3,135.3
8,332,2.14,135.3,135.2
8,333,2.13,135.4,135.1
8,334,2.12,135.4,135.0
8,335,2.11,135.4,134.9
8,336,2.11,135.4,134.8
8,337,2.10,135.4,134.8
8,338,2.14,135.3,135.3
8,339,2.14,135.3,135.2
8,340,2.13,135.4,135.1
8,341,2.12,135.4,135.0
8,342,2.11,135.4,134.9
8,343,2.11,135.4,134.9
8,344,2.11,135.4,134.8
8,345,2.10,135.3,134.7
8,346,2.14,135.3,135.2
8,347,2.13,135.3,135.1
8,348,2.13,135.4,135.1
8,349,2.12,135.4,135.0
8,350,2.11,135.4,134.9
8,351,2.10,135.4,134.8
8,352,2.09,135.3,134.7
8,353,2.14,135.3,135.2
8,354,2.13,135.3,135.1
8,355,2.12,135.3,135.0
8,356,2.11,135.4,134.9
8,357,2.11,135.4,134.8
8,358,2.10,135.3,134.8
8,359,2.09,135.3,134.7
8,360,2.14,135.3,135.2
8,361,2.13,135.3,135.1
8,362,2.12,135.3,135.0
8,363,2.11,135.3,134.9
8,364,2.11,135.3,134.8
8,365,2.10,135.3,134.8
8,366,2.12,135.3,135.0
8,367,2.11,135.3,134.9
8,368,2.10,135.3,134.8
8,369,2.11,135.3,134.9
8,370,2.11,135.3,134.9
8,371,2.11,135.3,134.8
8,372,2.10,135.3,134.7
8,373,2.13,135.3,135.1
8,374,2.12,135.3,135.0
8,375,2.12,135.3,135.0
8,376,2.11,135.3,134.9
8,377,2.10,135.3,134.8
8,378,2.13,135.3,135.1
8,379,2.13,135.3,135.1
8,380,2.12,135.3,135.0
8,381,2.11,135.3,134.9
8,382,2.10,135.3,134.8
8,383,2.10,135.3,134.7
8,384,2.13,135.3,135.1
8,385,2.12,135.3,135.0
8,386,2.12,135.3,135.0
8,387,2.11,135.3,134.9
8,388,2.10,135.3,134.8
8,389,2.13,135.3,135.1
8,390,2.12,135.3,135.0
8,391,2.11,135.3,134.9
8,392,2.11,135.3,134.8
8,393,2.10,135.3,134.8
8,394,2.11,135.3,134.9
8,395,2.13,135.3,135.1
8,396,2.12,135.3,135.0
8,397,2.11,135.3,134.9
8,398,2.11,135.3,134.9
8,399,2.10,135.3,134.8
8,400,2.13,135.2,135.2
8,401,2.13,135.2,135.1
8,402,2.12,135.3,135.0
8,403,2.11,135.3,134.9
8,404,2.10,135.3,134.8
8,405,2.10,135.3,134.8
8,406,2.13,135.3,135.1
8,407,2.12,135.3,135.0
8,408,2.11,135.3,134.9
8,409,2.10,135.3,134.8
8,410,2.10,135.3,134.8
8,411,2.12,135.2,135.0
8,412,2.11,135.3,134.9
8,413,2.11,135.2,134.9
8,414,2.10,135.2,134.8
8,415,2.11,135.2,134.9
8,416,2.11,135.2,134.8
8,417,2.10,135.2,134.8
8,418,2.13,135.2,135.1
8,419,2.12,135.2,135.0
8,420,2.11,135.2,134.9
8,421,2.11,135.2,134.9
8,422,2.10,135.2,134.8
8,423,2.10,135.2,134.8
8,424,2.12,135.2,135.0
8,425,2.12,135.2,134.9
8,426,2.11,135.2,134.9
8,427,2.10,135.2,134.8
8,428,2.10,135.2,134.8
8,429,2.13,135.2,135.1
8,430,2.12,135.2,135.0
8,431,2.11,135.2,134.9
8,432,2.11,135.2,134.9
8,433,2.10,135.2,134.8
8,434,2.10,135.2,134.7
8,435,2.12,135.2,135.0
8,436,2.11,135.2,134.9
8,437,2.11,135.2,134.8
8,438,2.10,135.2,134.8
8,439,2.11,135.2,134.9
8,440,2.10,135.2,134.8
8,441,2.10,135.2,134.8
8,442,2.12,135.2,135.0
8,443,2.11,135.2,134.9
8,444,2.11,135.2,134.9
8,445,2.10,135.2,134.8
8,446,2.11,135.2,134.9
8,447,2.11,135.2,134.9
8,448,2.10,135.2,134.8
8,449,2.12,135.2,135.0
8,450,2.12,135.2,135.0
8,451,2.11,135.2,134.9
8,452,2.11,135.2,134.9
8,453,2.11,135.2,134.8
8,454,2.10,135.2,134.8
8,455,2.10,135.2,134.7
8,456,2.09,135.2,134.7
8,457,2.12,135.2,135.0
8,458,2.11,135.2,134.9
8,459,2.11,135.2,134.9
8,460,2.11,135.2,134.8
8,461,2.10,135.2,134.8
8,462,2.13,135.2,135.1
8,463,2.12,135.2,135.0
8,464,2.11,135.2,134.9
8,465,2.11,135.2,134.8
8,466,2.10,135.2,134.8
8,467,2.13,135.2,135.1
8,468,2.12,135.2,135.0
8,469,2.11,135.2,134.9
8,470,2.11,135.2,134.9
8,471,2.10,135.2,134.8
8,472,2.10,135.2,134.8
9,473,1.85,135.1,135.1
9,474,1.64,134.8,134.8
9,475,1.52,134.2,134.2
9,476,1.40,133.4,133.4
9,477,1.28,132.6,132.6
9,478,1.16,131.7,131.7
9,479,1.05,130.7,130.7
9,480,0.95,129.9,129.9
9,481,0.87,129.0,129.0
9,482,0.79,128.1,128.1
9,483,0.72,127.1,127.1
9,484,0.65,126.2,126.2
9,485,0.59,125.3,125.3
9,486,0.53,124.4,124.4
9,487,0.48,123.5,123.5
9,488,0.43,122.6,122.6
9,489,0.39,121.8,121.8
9,490,0.35,121.1,121.1
9,491,0.32,120.4,120.4
9,492,0.28,119.8,119.8
9,493,0.26,119.2,119.2
9,494,0.24,118.7,118.7
9,495,0.21,118.1,118.1
9,496,0.20,117.7,117.7
9,497,0.17,117.3,117.3
9,498,0.15,117.0,117.0
9,499,0.14,116.5,116.5
9,500,0.13,116.1,116.1
9,501,0.12,115.9,115.9
9,502,0.11,115.7,115.7
9,503,0.10,115.5,115.5
9,504,0.05,115.3,115.3
9,505,0.01,115.1,115.1
9,506,-0.02,114.9,114.9
9,507,-0.05,114.7,114.7
9,508,-0.07,114.5,114.5
9,509,-0.08,114.2,114.2
9,510,-0.12,114.0,114.0
9,511,-0.14,113.7,113.7
9,512,-0.17,113.4,113.4
9,513,-0.18,113.2,113.2
9,514,-0.20,112.9,112.9
9,515,-0.22,112.6,112.6
9,516,-0.24,112.4,112.4
9,517,-0.26,112.1,112.1
9,518,-0.27,111.9,111.9
9,519,-0.29,111.7,111.7
9,520,-0.29,111.5,111.5
9,521,-0.30,111.3,111.3
9,522,-0.31,111.2,111.2
9,523,-0.31,111.1,111.1
9,524,-0.33,111.0,111.0
9,525,-0.33,111.0,111.0
9,526,-0.34,111.0,111.0
9,527,-0.35,111.0,111.0
9,528,-0.36,111.1,111.1
9,529,-0.37,111.1,111.1
9,530,-0.38,111.2,111.2
9,531,-0.39,111.3,111.3
9,532,-0.40,111.4,111.4
9,533,-0.41,111.5,111.5
9,534,-0.42,111.6,111.6
10,535,-0.43,111.7,111.7
10,536,-0.45,111.8,111.8
10,537,-0.45,111.9,111.9
10,538,-0.47,112.1,112.1
10,539,-0.47,112.2,112.2
10,540,-0.48,112.3,112.3
10,541,-0.49,112.5,112.5
10,542,-0.50,112.6,112.6
10,543,-0.51,112.8,112.8
10,544,-0.52,112.9,112.9
10,545,-0.52,113.0,113.0
10,546,-0.53,113.1,113.1
10,547,-0.55,113.3,113.3
10,548,-0.55,113.4,113.4
10,549,-0.56,113.6,113.6
10,550,-0.56,113.7,113.7
10,551,-0.56,113.8,113.8
10,552,-0.57,113.9,113.9
10,553,-0.58,114.1,114.1
10,554,-0.59,114.2,114.2
10,555,-0.60,114.3,114.3
10,556,-0.61,114.4,114.4
10,557,-0.62,114.5,114.5
10,558,-0.63,114.6,114.6
10,559,-0.64,114.7,114.7
10,560,-0.64,114.8,114.8
10,561,-0.65,114.9,114.9
10,562,-0.65,115.0,115.0
10,563,-0.66,115.1,115.1
10,564,-0.66,115.2,115.2
10,565,-0.67,115.4,115.4
10,566,-0.68,115.5,115.5
10,567,-0.68,115.6,115.6
10,568,-0.69,115.7,115.7
10,569,-0.70,115.8,115.8
10,570,-0.70,115.8,115.8
10,571,-0.70,115.8,115.8
10,572,-0.71,115.9,115.9
10,573,-0.71,116.1,116.1
10,574,-0.68,116.3,116.3
10,575,-0.69,116.5,116.5
10,576,-0.70,116.7,116.7
10,577,-0.71,116.8,116.8
10,578,-0.72,116.9,116.9
10,579,-0.72,117.0,117.0
10,580,-0.72,117.2,117.2
10,581,-0.73,117.2,117.2
10,582,-0.73,117.3,117.3
10,583,-0.74,117.4,117.4
10,584,-0.74,117.5,117.5
10,585,-0.75,117.6,117.6
10,586,-0.75,117.7,117.7
10,587,-0.74,117.7,117.7
10,588,-0.74,117.8,117.8
10,589,-0.75,117.9,117.9
10,590,-0.76,118.0,118.0
10,591,-0.76,118.1,118.1
10,592,-0.76,118.2,118.2
10,593,-0.76,118.3,118.3
10,594,-0.76,118.3,118.3
10,595,-0.76,118.4,118.4
10,596,-0.75,118.5,118.5
10,597,-0.76,118.5,118.5
10,598,-0.77,118.6,118.6
10,599,-0.77,118.7,118.7
10,600,-0.77,118.7,118.7
10,601,-0.78,118.8,118.8
10,602,-0.78,118.8,118.8
10,603,-0.78,118.9,118.9
10,604,-0.78,118.9,118.9
10,605,-0.78,119.0,119.0
10,606,-0.78,119.0,119.0
10,607,-0.79,119.0,119.0
10,608,-0.77,119.1,119.1
10,609,-0.78,119.1,119.1
10,610,-0.79,119.2,119.2
10,611,-0.79,119.2,119.2
10,612,-0.79,119.3,119.3
10,613,-0.79,119.3,119.3
10,614,-0.80,119.3,119.3
10,615,-0.80,119.4,119.4
10,616,-0.80,119.4,119.4
10,617,-0.80,119.4,119.4
10,618,-0.80,119.4,119.4
10,619,-0.80,119.5,119.5
10,620,-0.80,119.5,119.5
10,621,-0.78,119.5,119.5
10,622,-0.79,119.5,119.5
10,623,-0.80,119.6,119.6
10,624,-0.80,119.6,119.6
10,625,-0.81,119.6,119.6
10,626,-0.81,119.6,119.6
10,627,-0.81,119.6,119.6
10,628,-0.82,119.6,119.6
10,629,-0.82,119.7,119.7
10,630,-0.82,119.7,119.7
10,631,-0.82,119.7,119.7
10,632,-0.83,119.7,119.7
10,633,-0.82,119.7,119.7
10,634,-0.83,119.7,119.7
10,635,-0.83,119.7,119.7
10,636,-0.83,119.7,119.7
10,637,-0.83,119.7,119.7
10,638,-0.83,119.7,119.7
10,639,-0.83,119.7,119.7
10,640,-0.83,119.7,119.7
10,641,-0.83,119.7,119.7
10,642,-0.83,119.7,119.7
10,643,-0.83,119.7,119.7
10,644,-0.83,119.7,119.7
10,645,-0.82,119.7,119.7
10,646,-0.81,119.7,119.7
10,647,-0.81,119.7,119.7
10,648,-0.81,119.7,119.7
10,649,-0.81,119.7,119.7
10,650,-0.82,119.7,119.7
10,651,-0.81,119.7,119.7
10,652,-0.82,119.7,119.7
10,653,-0.82,119.7,119.7
10,654,-0.81,119.7,119.7
10,655,-0.82,119.7,119.7
10,656,-0.81,119.6,119.6
10,657,-0.82,119.6,119.6
10,658,-0.83,119.6,119.6
10,659,-0.82,119.6,119.6
10,660,-0.82,119.6,119.6
10,661,-0.83,119.5,119.5
10,662,-0.83,119.5,119.5
10,663,-0.83,119.5,119.5
10,664,-0.83,119.5,119.5
10,665,-0.83,119.5,119.5
10,666,-0.83,119.4,119.4
10,667,-0.83,119.4,119.4
10,668,-0.83,119.4,119.4
10,669,-0.83,119.4,119.4
10,670,-0.83,119.3,119.3
10,671,-0.83,119.3,119.3
10,672,-0.83,119.3,119.3
10,673,-0.83,119.3,119.3
10,674,-0.83,119.3,119.3
10,675,-0.83,119.2,119.2
10,676,-0.83,119.2,119.2
10,677,-0.83,119.2,119.2
10,678,-0.83,119.2,119.2
10,679,-0.84,119.2,119.2
10,680,-0.83,119.1,119.1
10,681,-0.83,119.1,119.1
10,682,-0.83,119.1,119.1
10,683,-0.83,119.1,119.1
10,684,-0.83,119.0,119.0
10,685,-0.83,119.0,119.0
10,686,-0.84,119.0,119.0
10,687,-0.83,119.0,119.0
10,688,-0.84,118.9,118.9
10,689,-0.84,118.9,118.9
10,690,-0.84,118.9,118.9
10,691,-0.84,118.9,118.9
10,692,-0.84,118.8,118.8
10,693,-0.84,118.8,118.8
10,694,-0.84,118.8,118.8
10,695,-0.84,118.7,118.7
10,696,-0.85,118.7,118.7
10,697,-0.84,118.7,118.7
10,698,-0.84,118.7,118.7
10,699,-0.84,118.6,118.6
10,700,-0.84,118.6,118.6
10,701,-0.85,118.6,118.6
10,702,-0.85,118.6,118.6
10,703,-0.85,118.5,118.5
10,704,-0.85,118.5,118.5
10,705,-0.85,118.5,118.5
10,706,-0.85,118.5,118.5
10,707,-0.85,118.4,118.4
10,708,-0.85,118.4,118.4
10,709,-0.85,118.4,118.4
10,710,-0.85,118.3,118.3
10,711,-0.85,118.3,118.3
10,712,-0.85,118.3,118.3
10,713,-0.85,118.3,118.3
10,714,-0.86,118.2,118.2
10,715,-0.85,118.2,118.2
11,716,-0.74,118.2,118.2
11,717,-0.65,118.2,118.2
11,718,-0.55,118.2,118.2
11,719,-0.45,118.3,118.3
11,720,-0.37,118.4,118.4
11,721,-0.30,118.5,118.5
11,722,-0.24,118.6,118.6
11,723,-0.19,118.8,118.8
11,724,-0.16,118.9,118.9
11,725,-0.13,119.0,119.0
11,726,-0.11,119.1,119.1
11,727,-0.10,119.1,119.1
11,728,-0.09,119.2,119.2
11,729,-0.08,119.2,119.2
11,730,-0.08,119.2,119.2
12,731,-0.07,119.2,119.2
Sterilization Complete
Error nr: 0
Error description: 
Sterilisator,stop time: 17-01-17 12:43:06
