Sterilisator,counter: 00046
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 09:55:02
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
8,233,2.10,135.4,134.8
8,234,2.10,135.4,134.8
8,235,2.11,135.4,134.9
8,236,2.11,135.4,134.8
8,237,2.10,135.4,134.8
8,238,2.10,135.4,134.8
8,239,2.11,135.4,134.9
8,240,2.11,135.4,134.8
8,241,2.11,135.4,134.9
8,242,2.11,135.4,134.9
8,243,2.10,135.4,134.8
8,244,2.13,135.4,135.1
8,245,2.11,135.4,134.9
8,246,2.11,135.4,134.9
8,247,2.10,135.4,134.8
8,248,2.11,135.4,134.9
8,249,2.11,135.4,134.8
8,250,2.10,135.4,134.8
8,251,2.13,135.4,135.1
8,252,2.11,135.4,134.9
8,253,2.11,135.4,134.9
8,254,2.10,135.4,134.8
8,255,2.12,135.4,135.0
8,256,2.11,135.4,134.9
8,257,2.10,135.4,134.8
8,258,2.10,135.4,134.8
8,259,2.10,135.4,134.8
8,260,2.10,135.4,134.8
8,261,2.12,135.4,134.9
8,262,2.11,135.4,134.9
8,263,2.10,135.4,134.8
8,264,2.12,135.4,135.0
8,265,2.11,135.4,134.9
8,266,2.11,135.4,134.8
8,267,2.10,135.4,134.8
8,268,2.12,135.4,135.0
8,269,2.11,135.4,134.9
8,270,2.11,135.4,134.9
8,271,2.11,135.4,134.8
8,272,2.10,135.4,134.8
8,273,2.13,135.4,135.1
8,274,2.12,135.4,135.0
8,275,2.11,135.4,134.9
8,276,2.11,135.4,134.8
8,277,2.10,135.4,134.8
8,278,2.10,135.4,134.8
8,279,2.13,135.4,135.1
8,280,2.12,135.4,135.0
8,281,2.11,135.4,134.9
8,282,2.10,135.4,134.8
8,283,2.10,135.4,134.8
8,284,2.13,135.4,135.1
8,285,2.12,135.4,135.0
8,286,2.11,135.4,134.9
8,287,2.11,135.4,134.9
8,288,2.10,135.4,134.8
8,289,2.10,135.4,134.8
8,290,2.13,135.4,135.1
8,291,2.12,135.4,135.0
8,292,2.11,135.4,134.9
8,293,2.11,135.4,134.9
8,294,2.11,135.4,134.8
8,295,2.12,135.4,135.0
8,296,2.11,135.4,134.9
8,297,2.11,135.4,134.9
8,298,2.10,135.4,134.8
8,299,2.10,135.4,134.8
8,300,2.11,135.4,134.8
8,301,2.12,135.4,135.0
8,302,2.12,135.4,135.0
8,303,2.11,135.4,134.9
8,304,2.10,135.4,134.8
8,305,2.10,135.4,134.8
8,306,2.13,135.4,135.1
8,307,2.12,135.4,135.0
8,308,2.12,135.4,135.0
8,309,2.11,135.4,134.9
8,310,2.11,135.4,134.9
8,311,2.13,135.4,135.1
8,312,2.12,135.4,135.0
8,313,2.11,135.4,134.9
8,314,2.11,135.4,134.8
8,315,2.10,135.4,134.8
8,316,2.10,135.4,134.8
8,317,2.12,135.4,135.0
8,318,2.11,135.4,134.9
8,319,2.11,135.4,134.9
8,320,2.11,135.4,134.8
8,321,2.10,135.4,134.8
8,322,2.13,135.3,135.1
8,323,2.12,135.4,135.0
8,324,2.11,135.4,134.9
8,325,2.11,135.4,134.9
8,326,2.10,135.4,134.8
8,327,2.10,135.4,134.8
8,328,2.13,135.3,135.1
8,329,2.12,135.4,135.0
8,330,2.11,135.4,134.9
8,331,2.10,135.4,134.8
8,332,2.10,135.4,134.8
8,333,2.13,135.3,135.1
8,334,2.12,135.3,135.0
8,335,2.11,135.4,134.9
8,336,2.10,135.4,134.8
8,337,2.10,135.4,134.8
8,338,2.10,135.3,134.7
8,339,2.12,135.3,135.0
8,340,2.11,135.3,134.9
8,341,2.11,135.4,134.9
8,342,2.10,135.4,134.8
8,343,2.10,135.4,134.8
8,344,2.13,135.3,135.1
8,345,2.11,135.3,134.9
8,346,2.11,135.4,134.9
8,347,2.11,135.4,134.8
8,348,2.10,135.4,134.8
8,349,2.10,135.3,134.8
8,350,2.12,135.3,135.0
8,351,2.11,135.4,134.9
8,352,2.11,135.4,134.9
8,353,2.11,135.4,134.8
8,354,2.10,135.4,134.8
8,355,2.12,135.3,135.0
8,356,2.11,135.3,134.9
8,357,2.11,135.3,134.9
8,358,2.10,135.3,134.8
8,359,2.11,135.3,134.9
8,360,2.11,135.3,134.9
8,361,2.11,135.3,134.9
8,362,2.11,135.3,134.9
8,363,2.11,135.3,134.9
8,364,2.10,135.3,134.8
8,365,2.10,135.3,134.8
8,366,2.12,135.3,135.0
8,367,2.12,135.3,135.0
8,368,2.11,135.3,134.9
8,369,2.11,135.3,134.9
8,370,2.10,135.3,134.8
8,371,2.13,135.3,135.1
8,372,2.11,135.3,134.9
8,373,2.11,135.3,134.9
8,374,2.10,135.3,134.8
8,375,2.12,135.3,135.0
8,376,2.11,135.3,134.9
8,377,2.11,135.3,134.8
8,378,2.10,135.3,134.8
8,379,2.12,135.3,135.0
8,380,2.11,135.3,134.9
8,381,2.11,135.3,134.9
8,382,2.11,135.3,134.9
8,383,2.11,135.3,134.9
8,384,2.11,135.3,134.8
8,385,2.11,135.3,134.8
8,386,2.11,135.3,134.9
8,387,2.11,135.3,134.9
8,388,2.11,135.3,134.8
8,389,2.10,135.3,134.8
8,390,2.12,135.3,135.0
8,391,2.11,135.3,134.9
8,392,2.11,135.3,134.9
8,393,2.10,135.3,134.8
8,394,2.10,135.3,134.8
8,395,2.12,135.3,135.0
8,396,2.11,135.3,134.9
8,397,2.11,135.3,134.9
8,398,2.10,135.3,134.8
8,399,2.11,135.3,134.9
8,400,2.10,135.3,134.8
8,401,2.10,135.3,134.8
8,402,2.13,135.3,135.1
8,403,2.11,135.3,134.9
8,404,2.11,135.3,134.9
8,405,2.10,135.3,134.8
8,406,2.11,135.3,134.9
8,407,2.11,135.3,134.8
8,408,2.10,135.3,134.8
8,409,2.10,135.3,134.8
8,410,2.13,135.3,135.1
8,411,2.11,135.3,134.9
8,412,2.11,135.3,134.9
8,413,2.11,135.3,134.8
8,414,2.10,135.3,134.8
8,415,2.12,135.3,135.0
8,416,2.11,135.3,134.9
8,417,2.11,135.3,134.8
8,418,2.10,135.3,134.8
8,419,2.10,135.3,134.8
8,420,2.10,135.3,134.8
8,421,2.11,135.3,134.9
8,422,2.11,135.3,134.9
8,423,2.10,135.3,134.8
8,424,2.11,135.3,134.9
8,425,2.10,135.3,134.8
8,426,2.11,135.3,134.8
8,427,2.10,135.3,134.8
8,428,2.11,135.3,134.8
8,429,2.10,135.3,134.8
8,430,2.11,135.3,134.9
8,431,2.11,135.3,134.9
8,432,2.10,135.3,134.8
8,433,2.12,135.3,135.0
8,434,2.11,135.3,134.9
8,435,2.11,135.3,134.8
8,436,2.10,135.3,134.8
8,437,2.11,135.3,134.9
8,438,2.11,135.3,134.9
8,439,2.11,135.3,134.8
8,440,2.11,135.3,134.9
8,441,2.12,135.3,135.0
8,442,2.11,135.3,134.9
8,443,2.11,135.3,134.9
8,444,2.11,135.3,134.8
8,445,2.10,135.3,134.8
8,446,2.12,135.3,135.0
8,447,2.11,135.3,134.9
8,448,2.11,135.3,134.9
8,449,2.11,135.3,134.8
8,450,2.11,135.3,134.9
8,451,2.11,135.3,134.9
8,452,2.11,135.3,134.8
8,453,2.12,135.3,135.0
9,454,2.07,135.3,135.3
9,455,1.91,135.2,135.2
9,456,1.78,135.0,135.0
9,457,1.67,134.5,134.5
9,458,1.58,133.9,133.9
9,459,1.48,133.2,133.2
9,460,1.38,132.4,132.4
9,461,1.29,131.6,131.6
9,462,1.19,130.7,130.7
9,463,1.10,129.9,129.9
9,464,1.01,129.0,129.0
9,465,0.93,128.1,128.1
9,466,0.85,127.2,127.2
9,467,0.77,126.2,126.2
9,468,0.70,125.4,125.4
9,469,0.63,124.6,124.6
9,470,0.57,123.8,123.8
9,471,0.52,123.1,123.1
9,472,0.46,122.3,122.3
9,473,0.40,121.6,121.6
9,474,0.37,121.0,121.0
9,475,0.34,120.3,120.3
9,476,0.30,119.6,119.6
9,477,0.28,118.9,118.9
9,478,0.25,118.3,118.3
9,479,0.22,117.7,117.7
9,480,0.21,117.0,117.0
9,481,0.19,116.3,116.3
9,482,0.18,115.9,115.9
9,483,0.17,115.5,115.5
9,484,0.15,115.1,115.1
9,485,0.14,114.7,114.7
9,486,0.13,114.3,114.3
9,487,0.12,114.0,114.0
9,488,0.11,113.8,113.8
9,489,0.07,113.5,113.5
9,490,0.03,113.3,113.3
9,491,0.01,113.1,113.1
9,492,-0.02,112.9,112.9
9,493,-0.05,112.7,112.7
9,494,-0.08,112.5,112.5
9,495,-0.09,112.3,112.3
9,496,-0.12,112.2,112.2
9,497,-0.15,112.0,112.0
9,498,-0.16,111.8,111.8
9,499,-0.18,111.6,111.6
9,500,-0.19,111.4,111.4
9,501,-0.21,111.2,111.2
9,502,-0.21,111.1,111.1
9,503,-0.23,110.9,110.9
9,504,-0.25,110.7,110.7
9,505,-0.26,110.6,110.6
9,506,-0.26,110.4,110.4
9,507,-0.28,110.3,110.3
9,508,-0.29,110.2,110.2
9,509,-0.30,110.1,110.1
9,510,-0.30,110.1,110.1
9,511,-0.31,110.0,110.0
9,512,-0.32,110.0,110.0
9,513,-0.32,110.0,110.0
9,514,-0.34,110.0,110.0
9,515,-0.35,110.0,110.0
9,516,-0.36,110.1,110.1
9,517,-0.37,110.1,110.1
9,518,-0.37,110.2,110.2
9,519,-0.38,110.3,110.3
9,520,-0.40,110.4,110.4
9,521,-0.41,110.6,110.6
9,522,-0.42,110.7,110.7
10,523,-0.44,110.8,110.8
10,524,-0.45,110.9,110.9
10,525,-0.46,111.0,111.0
10,526,-0.47,111.2,111.2
10,527,-0.48,111.3,111.3
10,528,-0.47,111.4,111.4
10,529,-0.47,111.6,111.6
10,530,-0.49,111.7,111.7
10,531,-0.50,111.8,111.8
10,532,-0.51,112.0,112.0
10,533,-0.52,112.1,112.1
10,534,-0.53,112.3,112.3
10,535,-0.54,112.4,112.4
10,536,-0.55,112.6,112.6
10,537,-0.56,112.7,112.7
10,538,-0.57,112.8,112.8
10,539,-0.57,112.9,112.9
10,540,-0.57,113.0,113.0
10,541,-0.58,113.2,113.2
10,542,-0.59,113.3,113.3
10,543,-0.60,113.4,113.4
10,544,-0.61,113.5,113.5
10,545,-0.62,113.6,113.6
10,546,-0.62,113.7,113.7
10,547,-0.63,113.8,113.8
10,548,-0.64,113.9,113.9
10,549,-0.64,114.1,114.1
10,550,-0.65,114.2,114.2
10,551,-0.65,114.3,114.3
10,552,-0.66,114.4,114.4
10,553,-0.67,114.5,114.5
10,554,-0.66,114.6,114.6
10,555,-0.67,114.7,114.7
10,556,-0.68,114.9,114.9
10,557,-0.68,115.0,115.0
10,558,-0.69,115.1,115.1
10,559,-0.68,115.2,115.2
10,560,-0.68,115.3,115.3
10,561,-0.69,115.4,115.4
10,562,-0.70,115.5,115.5
10,563,-0.70,115.6,115.6
10,564,-0.70,115.7,115.7
10,565,-0.71,115.8,115.8
10,566,-0.71,115.8,115.8
10,567,-0.72,115.8,115.8
10,568,-0.72,115.9,115.9
10,569,-0.72,115.9,115.9
10,570,-0.71,116.0,116.0
10,571,-0.72,116.2,116.2
10,572,-0.73,116.4,116.4
10,573,-0.73,116.5,116.5
10,574,-0.73,116.6,116.6
10,575,-0.74,116.7,116.7
10,576,-0.74,116.8,116.8
10,577,-0.74,116.8,116.8
10,578,-0.73,116.9,116.9
10,579,-0.74,117.0,117.0
10,580,-0.75,117.0,117.0
10,581,-0.75,117.1,117.1
10,582,-0.76,117.2,117.2
10,583,-0.76,117.2,117.2
10,584,-0.76,117.3,117.3
10,585,-0.75,117.3,117.3
10,586,-0.75,117.4,117.4
10,587,-0.76,117.5,117.5
10,588,-0.76,117.5,117.5
10,589,-0.77,117.6,117.6
10,590,-0.77,117.6,117.6
10,591,-0.77,117.6,117.6
10,592,-0.78,117.7,117.7
10,593,-0.78,117.7,117.7
10,594,-0.78,117.7,117.7
10,595,-0.78,117.8,117.8
10,596,-0.78,117.8,117.8
10,597,-0.78,117.8,117.8
10,598,-0.79,117.9,117.9
10,599,-0.79,117.9,117.9
10,600,-0.79,117.9,117.9
10,601,-0.78,118.0,118.0
10,602,-0.78,118.0,118.0
10,603,-0.78,118.0,118.0
10,604,-0.79,118.1,118.1
10,605,-0.79,118.1,118.1
10,606,-0.79,118.1,118.1
10,607,-0.79,118.2,118.2
10,608,-0.79,118.2,118.2
10,609,-0.80,118.2,118.2
10,610,-0.80,118.2,118.2
10,611,-0.80,118.2,118.2
10,612,-0.80,118.2,118.2
10,613,-0.81,118.2,118.2
10,614,-0.81,118.3,118.3
10,615,-0.81,118.3,118.3
10,616,-0.78,118.3,118.3
10,617,-0.80,118.3,118.3
10,618,-0.80,118.3,118.3
10,619,-0.80,118.3,118.3
10,620,-0.80,118.3,118.3
10,621,-0.80,118.3,118.3
10,622,-0.80,118.4,118.4
10,623,-0.81,118.3,118.3
10,624,-0.81,118.3,118.3
10,625,-0.80,118.3,118.3
10,626,-0.81,118.3,118.3
10,627,-0.81,118.3,118.3
10,628,-0.81,118.3,118.3
10,629,-0.81,118.3,118.3
10,630,-0.81,118.3,118.3
10,631,-0.81,118.3,118.3
10,632,-0.81,118.3,118.3
10,633,-0.82,118.3,118.3
10,634,-0.82,118.3,118.3
10,635,-0.81,118.3,118.3
10,636,-0.81,118.3,118.3
10,637,-0.80,118.3,118.3
10,638,-0.80,118.3,118.3
10,639,-0.80,118.3,118.3
10,640,-0.80,118.3,118.3
10,641,-0.80,118.2,118.2
10,642,-0.80,118.2,118.2
10,643,-0.81,118.2,118.2
10,644,-0.81,118.2,118.2
10,645,-0.82,118.2,118.2
10,646,-0.82,118.2,118.2
10,647,-0.82,118.1,118.1
10,648,-0.82,118.1,118.1
10,649,-0.81,118.1,118.1
10,650,-0.82,118.1,118.1
10,651,-0.83,118.0,118.0
10,652,-0.82,118.0,118.0
10,653,-0.83,118.0,118.0
10,654,-0.83,118.0,118.0
10,655,-0.83,118.0,118.0
10,656,-0.83,117.9,117.9
10,657,-0.83,117.9,117.9
10,658,-0.82,117.9,117.9
10,659,-0.83,117.9,117.9
10,660,-0.83,117.8,117.8
10,661,-0.83,117.8,117.8
10,662,-0.83,117.8,117.8
10,663,-0.83,117.8,117.8
10,664,-0.83,117.8,117.8
10,665,-0.83,117.7,117.7
10,666,-0.83,117.7,117.7
10,667,-0.83,117.7,117.7
10,668,-0.83,117.7,117.7
10,669,-0.83,117.7,117.7
10,670,-0.83,117.6,117.6
10,671,-0.83,117.6,117.6
10,672,-0.83,117.6,117.6
10,673,-0.83,117.6,117.6
10,674,-0.83,117.6,117.6
10,675,-0.83,117.5,117.5
10,676,-0.84,117.5,117.5
10,677,-0.84,117.5,117.5
10,678,-0.83,117.5,117.5
10,679,-0.84,117.4,117.4
10,680,-0.84,117.4,117.4
10,681,-0.84,117.4,117.4
10,682,-0.84,117.3,117.3
10,683,-0.84,117.3,117.3
10,684,-0.84,117.3,117.3
10,685,-0.84,117.3,117.3
10,686,-0.84,117.2,117.2
10,687,-0.84,117.2,117.2
10,688,-0.84,117.2,117.2
10,689,-0.84,117.2,117.2
10,690,-0.84,117.1,117.1
10,691,-0.84,117.1,117.1
10,692,-0.84,117.1,117.1
10,693,-0.85,117.1,117.1
10,694,-0.85,117.0,117.0
10,695,-0.84,117.0,117.0
10,696,-0.85,117.0,117.0
10,697,-0.85,116.9,116.9
10,698,-0.85,116.9,116.9
10,699,-0.85,116.9,116.9
10,700,-0.85,116.8,116.8
10,701,-0.85,116.8,116.8
10,702,-0.85,116.8,116.8
10,703,-0.85,116.8,116.8
10,704,-0.85,116.7,116.7
11,705,-0.67,116.7,116.7
11,706,-0.57,116.7,116.7
11,707,-0.47,116.8,116.8
11,708,-0.38,116.9,116.9
11,709,-0.31,117.1,117.1
11,710,-0.24,117.2,117.2
11,711,-0.20,117.3,117.3
11,712,-0.16,117.4,117.4
11,713,-0.13,117.6,117.6
11,714,-0.11,117.6,117.6
11,715,-0.10,117.7,117.7
11,716,-0.09,117.7,117.7
11,717,-0.08,117.8,117.8
11,718,-0.08,117.8,117.8
11,719,-0.07,117.8,117.8
12,720,-0.04,117.7,117.7
Sterilization Complete
Error nr: 0
Error description: 
Sterilisator,stop time: 17-01-17 10:07:04
