Sterilisator,counter: 00055
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 12:01:09
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
2,73,-0.77,115.5,115.5
2,74,-0.78,115.6,115.6
2,75,-0.78,115.6,115.6
2,76,-0.78,115.7,115.7
2,77,-0.79,115.7,115.7
2,78,-0.79,115.7,115.7
2,79,-0.79,115.8,115.8
2,80,-0.79,115.8,115.8
2,81,-0.80,115.8,115.8
2,82,-0.80,115.8,115.8
3,83,-0.63,115.9,115.9
3,84,-0.28,116.0,116.0
3,85,-0.16,116.2,116.2
3,86,-0.11,116.6,116.6
3,87,0.22,117.0,117.0
3,88,0.94,117.3,117.3
3,89,0.94,117.8,117.8
3,90,0.94,118.3,118.3
3,91,0.94,118.8,118.8
3,92,1.04,119.3,119.3
3,93,1.04,119.7,119.7
4,94,0.79,120.0,120.0
4,95,0.56,120.2,120.2
4,96,0.38,120.3,120.3
4,97,0.23,120.2,120.2
4,98,0.12,120.1,120.1
4,99,0.01,119.9,119.9
4,100,-0.15,119.6,119.6
4,101,-0.26,119.3,119.3
4,102,-0.36,119.0,119.0
4,103,-0.44,118.7,118.7
4,104,-0.51,118.5,118.5
4,105,-0.55,118.2,118.2
4,106,-0.61,117.9,117.9
4,107,-0.64,117.8,117.8
4,108,-0.67,117.6,117.6
4,109,-0.70,117.5,117.5
4,110,-0.72,117.5,117.5
4,111,-0.74,117.4,117.4
4,112,-0.74,117.4,117.4
4,113,-0.73,117.4,117.4
4,114,-0.73,117.4,117.4
4,115,-0.76,117.5,117.5
4,116,-0.75,117.6,117.6
4,117,-0.76,117.7,117.7
4,118,-0.78,117.7,117.7
4,119,-0.76,117.8,117.8
4,120,-0.76,117.9,117.9
4,121,-0.76,118.1,118.1
4,122,-0.76,118.2,118.2
4,123,-0.76,118.3,118.3
4,124,-0.77,118.4,118.4
4,125,-0.78,118.5,118.5
4,126,-0.79,118.6,118.6
4,127,-0.79,118.7,118.7
4,128,-0.79,118.8,118.8
4,129,-0.79,118.9,118.9
5,130,-0.72,119.0,119.0
5,131,-0.06,119.1,119.1
5,132,-0.10,119.4,119.4
5,133,-0.14,119.6,119.6
5,134,-0.15,119.9,119.9
5,135,0.71,120.1,120.1
5,136,0.80,120.4,120.4
5,137,0.75,120.8,120.8
5,138,0.70,121.2,121.2
5,139,0.94,121.6,121.6
5,140,1.04,121.9,121.9
5,141,1.00,122.3,122.3
6,142,0.73,122.6,122.6
6,143,0.51,122.8,122.8
6,144,0.30,123.0,123.0
6,145,0.15,122.9,122.9
6,146,0.05,122.8,122.8
6,147,-0.09,122.6,122.6
6,148,-0.20,122.4,122.4
6,149,-0.30,122.1,122.1
6,150,-0.38,121.8,121.8
6,151,-0.45,121.5,121.5
6,152,-0.50,121.3,121.3
6,153,-0.55,121.1,121.1
6,154,-0.60,120.8,120.8
6,155,-0.62,120.7,120.7
6,156,-0.65,120.6,120.6
6,157,-0.67,120.5,120.5
6,158,-0.68,120.4,120.4
6,159,-0.70,120.4,120.4
6,160,-0.71,120.3,120.3
6,161,-0.72,120.3,120.3
6,162,-0.73,120.3,120.3
6,163,-0.74,120.4,120.4
6,164,-0.75,120.4,120.4
6,165,-0.76,120.4,120.4
6,166,-0.75,120.5,120.5
6,167,-0.75,120.5,120.5
6,168,-0.76,120.6,120.6
6,169,-0.76,120.7,120.7
6,170,-0.77,120.7,120.7
6,171,-0.77,120.8,120.8
6,172,-0.77,120.8,120.8
6,173,-0.78,120.9,120.9
6,174,-0.78,121.0,121.0
6,175,-0.77,121.0,121.0
6,176,-0.78,121.1,121.1
6,177,-0.79,121.2,121.2
6,178,-0.79,121.2,121.2
6,179,-0.79,121.3,121.3
6,180,-0.79,121.3,121.3
6,181,-0.80,121.4,121.4
7,182,-0.63,121.4,121.4
7,183,0.15,121.5,121.5
7,184,0.09,121.8,121.8
7,185,0.05,122.1,122.1
7,186,0.02,122.4,122.4
7,187,0.94,122.6,122.6
7,188,1.01,123.0,123.0
7,189,0.96,123.4,123.4
7,190,0.91,123.8,123.8
7,191,1.14,124.2,124.2
7,192,1.39,124.6,124.6
7,193,1.34,125.1,125.1
7,194,1.31,125.5,125.5
7,195,1.28,125.9,125.9
7,196,1.56,126.3,126.3
7,197,1.60,126.8,126.8
7,198,1.56,127.3,127.3
7,199,1.56,127.8,127.8
7,200,1.62,128.2,128.2
7,201,1.84,128.5,128.5
7,202,1.79,129.1,129.1
7,203,1.78,129.7,129.7
7,204,1.76,130.1,130.1
7,205,1.88,130.5,130.5
7,206,1.96,131.0,131.0
7,207,1.94,131.5,131.5
7,208,1.92,131.9,131.9
7,209,1.94,132.3,132.3
7,210,2.06,132.6,132.6
7,211,2.08,133.0,133.0
7,212,2.10,133.4,133.4
7,213,2.12,133.8,133.8
7,214,2.13,134.1,134.1
7,215,2.13,134.5,134.5
7,216,2.12,134.7,134.7
7,217,2.11,134.9,134.9
7,218,2.11,135.1,135.1
7,219,2.10,135.2,135.2
7,220,2.12,135.2,135.2
7,221,2.10,135.3,135.3
7,222,2.11,135.3,135.3
8,223,2.10,135.3,134.8
8,224,2.10,135.3,134.8
8,225,2.10,135.4,134.7
8,226,2.10,135.4,134.8
8,227,2.10,135.4,134.8
8,228,2.10,135.4,134.8
8,229,2.12,135.4,135.0
8,230,2.10,135.4,134.8
8,231,2.11,135.4,134.9
8,232,2.10,135.4,134.8
8,233,2.11,135.4,134.8
8,234,2.10,135.4,134.8
8,235,2.11,135.4,134.9
8,236,2.10,135.4,134.8
8,237,2.11,135.4,134.9
8,238,2.12,135.4,135.0
8,239,2.10,135.4,134.8
8,240,2.11,135.4,134.9
8,241,2.10,135.4,134.8
8,242,2.11,135.4,134.9
8,243,2.10,135.4,134.8
8,244,2.12,135.4,135.0
8,245,2.11,135.4,134.9
8,246,2.11,135.5,134.8
8,247,2.10,135.4,134.8
8,248,2.11,135.4,134.9
8,249,2.11,135.5,134.8
8,250,2.10,135.4,134.8
8,251,2.13,135.4,135.1
8,252,2.11,135.4,134.8
8,253,2.11,135.4,134.8
8,254,2.10,135.4,134.8
8,255,2.11,135.4,134.9
8,256,2.11,135.4,134.8
8,257,2.10,135.4,134.8
8,258,2.10,135.5,134.8
8,259,2.11,135.5,134.9
8,260,2.11,135.5,134.9
8,261,2.10,135.5,134.8
8,262,2.12,135.5,134.9
8,263,2.11,135.5,134.9
8,264,2.11,135.5,134.8
8,265,2.10,135.5,134.8
8,266,2.12,135.5,134.9
8,267,2.11,135.5,134.9
8,268,2.11,135.5,134.8
8,269,2.13,135.5,135.1
8,270,2.12,135.5,135.0
8,271,2.12,135.5,134.9
8,272,2.11,135.5,134.9
8,273,2.11,135.5,134.8
8,274,2.10,135.5,134.7
8,275,2.12,135.5,135.0
8,276,2.11,135.5,134.9
8,277,2.10,135.5,134.8
8,278,2.10,135.5,134.8
8,279,2.12,135.5,135.0
8,280,2.11,135.5,134.9
8,281,2.11,135.5,134.9
8,282,2.11,135.5,134.8
8,283,2.10,135.5,134.8
8,284,2.13,135.4,135.1
8,285,2.12,135.5,135.0
8,286,2.11,135.5,134.9
8,287,2.11,135.5,134.8
8,288,2.10,135.5,134.8
8,289,2.13,135.4,135.1
8,290,2.12,135.4,135.0
8,291,2.11,135.5,134.9
8,292,2.11,135.5,134.9
8,293,2.10,135.5,134.8
8,294,2.10,135.4,134.7
8,295,2.13,135.4,135.1
8,296,2.12,135.5,135.0
8,297,2.12,135.5,134.9
8,298,2.11,135.5,134.9
8,299,2.11,135.5,134.9
8,300,2.13,135.5,135.1
8,301,2.12,135.5,135.0
8,302,2.11,135.5,134.9
8,303,2.11,135.5,134.8
8,304,2.11,135.4,134.9
8,305,2.10,135.4,134.8
8,306,2.11,135.4,134.9
8,307,2.11,135.4,134.9
8,308,2.10,135.4,134.8
8,309,2.12,135.4,135.0
8,310,2.12,135.4,135.0
8,311,2.11,135.4,134.9
8,312,2.11,135.4,134.9
8,313,2.10,135.4,134.8
8,314,2.10,135.4,134.8
8,315,2.13,135.4,135.1
8,316,2.12,135.4,135.0
8,317,2.12,135.5,135.0
8,318,2.11,135.5,134.9
8,319,2.11,135.5,134.9
8,320,2.11,135.5,134.8
8,321,2.11,135.4,134.8
8,322,2.11,135.4,134.9
8,323,2.11,135.4,134.9
8,324,2.10,135.4,134.8
8,325,2.10,135.4,134.8
8,326,2.12,135.4,135.0
8,327,2.12,135.4,135.0
8,328,2.11,135.4,134.9
8,329,2.11,135.4,134.8
8,330,2.10,135.4,134.8
8,331,2.13,135.4,135.2
8,332,2.12,135.4,135.0
8,333,2.11,135.4,134.9
8,334,2.11,135.4,134.9
8,335,2.11,135.4,134.8
8,336,2.10,135.4,134.8
8,337,2.13,135.4,135.1
8,338,2.12,135.4,135.0
8,339,2.12,135.4,134.9
8,340,2.11,135.4,134.9
8,341,2.10,135.4,134.8
8,342,2.12,135.4,135.0
8,343,2.11,135.4,134.9
8,344,2.11,135.4,134.8
8,345,2.10,135.4,134.8
8,346,2.11,135.4,134.9
8,347,2.11,135.4,134.8
8,348,2.10,135.4,134.8
8,349,2.11,135.4,134.9
8,350,2.12,135.4,135.0
8,351,2.12,135.4,135.0
8,352,2.11,135.4,134.9
8,353,2.11,135.4,134.8
8,354,2.11,135.4,134.8
8,355,2.12,135.4,135.0
8,356,2.12,135.4,135.0
8,357,2.11,135.4,134.9
8,358,2.11,135.4,134.9
8,359,2.10,135.4,134.8
8,360,2.15,135.4,135.3
8,361,2.12,135.4,135.0
8,362,2.12,135.4,135.0
8,363,2.11,135.4,134.9
8,364,2.11,135.4,134.9
8,365,2.10,135.4,134.8
8,366,2.11,135.4,134.9
8,367,2.11,135.4,134.8
8,368,2.11,135.4,134.8
8,369,2.10,135.4,134.8
8,370,2.13,135.4,135.1
8,371,2.12,135.4,135.0
8,372,2.11,135.4,134.9
8,373,2.11,135.4,134.9
8,374,2.10,135.4,134.8
8,375,2.12,135.4,135.0
8,376,2.12,135.4,135.0
8,377,2.11,135.4,134.9
8,378,2.11,135.4,134.9
8,379,2.10,135.4,134.8
8,380,2.14,135.4,135.2
8,381,2.12,135.4,135.0
8,382,2.12,135.4,134.9
8,383,2.11,135.4,134.9
8,384,2.11,135.4,134.8
8,385,2.10,135.4,134.8
8,386,2.12,135.3,135.0
8,387,2.11,135.4,134.9
8,388,2.11,135.4,134.9
8,389,2.11,135.4,134.8
8,390,2.10,135.3,134.8
8,391,2.13,135.3,135.1
8,392,2.13,135.3,135.1
8,393,2.12,135.3,135.0
8,394,2.11,135.4,134.9
8,395,2.11,135.4,134.9
8,396,2.10,135.3,134.8
8,397,2.12,135.3,135.0
8,398,2.11,135.3,134.9
8,399,2.11,135.3,134.9
8,400,2.11,135.3,134.8
8,401,2.11,135.3,134.8
8,402,2.11,135.3,134.8
8,403,2.10,135.3,134.7
8,404,2.12,135.3,135.0
8,405,2.11,135.3,134.9
8,406,2.11,135.3,134.9
8,407,2.10,135.3,134.8
8,408,2.12,135.3,134.9
8,409,2.11,135.3,134.9
8,410,2.11,135.3,134.8
8,411,2.13,135.3,135.1
8,412,2.12,135.3,135.0
8,413,2.11,135.3,134.9
8,414,2.11,135.3,134.9
8,415,2.11,135.3,134.9
8,416,2.10,135.3,134.8
8,417,2.10,135.3,134.8
8,418,2.10,135.3,134.8
8,419,2.12,135.3,135.0
8,420,2.12,135.3,135.0
8,421,2.11,135.4,134.9
8,422,2.11,135.4,134.9
8,423,2.10,135.4,134.8
8,424,2.12,135.3,135.0
8,425,2.11,135.3,134.9
8,426,2.10,135.3,134.8
8,427,2.11,135.3,134.8
8,428,2.12,135.3,135.0
8,429,2.11,135.3,134.9
8,430,2.11,135.4,134.9
8,431,2.11,135.4,134.9
8,432,2.10,135.3,134.8
8,433,2.11,135.3,134.9
8,434,2.11,135.3,134.8
8,435,2.10,135.3,134.8
8,436,2.10,135.3,134.7
8,437,2.12,135.3,135.0
8,438,2.12,135.3,135.0
8,439,2.11,135.3,134.9
8,440,2.11,135.3,134.9
8,441,2.10,135.3,134.8
8,442,2.12,135.3,135.0
8,443,2.12,135.3,134.9
8,444,2.11,135.3,134.9
8,445,2.11,135.3,134.8
8,446,2.11,135.3,134.9
8,447,2.11,135.3,134.8
8,448,2.12,135.3,135.0
8,449,2.11,135.3,134.9
8,450,2.11,135.3,134.9
8,451,2.10,135.3,134.8
8,452,2.10,135.3,134.8
8,453,2.13,135.3,135.1
8,454,2.12,135.3,135.0
8,455,2.11,135.3,134.9
8,456,2.11,135.3,134.8
8,457,2.10,135.3,134.8
8,458,2.10,135.3,134.8
8,459,2.13,135.3,135.1
8,460,2.12,135.3,135.0
8,461,2.11,135.3,134.9
8,462,2.11,135.3,134.9
8,463,2.11,135.3,134.8
8,464,2.10,135.3,134.8
9,465,1.99,135.3,135.3
9,466,1.86,135.2,135.2
9,467,1.74,134.9,134.9
9,468,1.63,134.4,134.4
9,469,1.53,133.7,133.7
9,470,1.43,133.0,133.0
9,471,1.33,132.2,132.2
9,472,1.23,131.5,131.5
9,473,1.13,130.7,130.7
9,474,1.04,129.8,129.8
9,475,0.96,129.1,129.1
9,476,0.87,128.3,128.3
9,477,0.79,127.4,127.4
9,478,0.72,126.6,126.6
9,479,0.65,125.8,125.8
9,480,0.60,125.0,125.0
9,481,0.54,124.2,124.2
9,482,0.48,123.3,123.3
9,483,0.42,122.5,122.5
9,484,0.37,121.8,121.8
9,485,0.33,121.1,121.1
9,486,0.29,120.4,120.4
9,487,0.26,119.8,119.8
9,488,0.24,119.2,119.2
9,489,0.22,118.7,118.7
9,490,0.18,118.1,118.1
9,491,0.16,117.7,117.7
9,492,0.15,117.3,117.3
9,493,0.13,116.9,116.9
9,494,0.12,116.4,116.4
9,495,0.10,116.1,116.1
9,496,0.07,115.9,115.9
9,497,0.03,115.7,115.7
9,498,-0.00,115.5,115.5
9,499,-0.03,115.3,115.3
9,500,-0.05,115.0,115.0
9,501,-0.08,114.8,114.8
9,502,-0.10,114.6,114.6
9,503,-0.12,114.3,114.3
9,504,-0.14,114.0,114.0
9,505,-0.14,113.8,113.8
9,506,-0.17,113.6,113.6
9,507,-0.19,113.3,113.3
9,508,-0.21,113.1,113.1
9,509,-0.23,112.9,112.9
9,510,-0.24,112.6,112.6
9,511,-0.25,112.4,112.4
9,512,-0.26,112.2,112.2
9,513,-0.27,112.0,112.0
9,514,-0.27,111.8,111.8
9,515,-0.28,111.6,111.6
9,516,-0.28,111.4,111.4
9,517,-0.29,111.2,111.2
9,518,-0.30,111.1,111.1
9,519,-0.31,110.9,110.9
9,520,-0.32,110.9,110.9
9,521,-0.32,110.8,110.8
9,522,-0.33,110.8,110.8
9,523,-0.34,110.8,110.8
9,524,-0.35,110.8,110.8
9,525,-0.36,110.8,110.8
9,526,-0.37,110.8,110.8
9,527,-0.38,110.9,110.9
9,528,-0.39,111.0,111.0
9,529,-0.38,111.1,111.1
9,530,-0.40,111.2,111.2
9,531,-0.42,111.3,111.3
9,532,-0.43,111.4,111.4
10,533,-0.43,111.5,111.5
10,534,-0.43,111.7,111.7
10,535,-0.44,111.8,111.8
10,536,-0.45,111.9,111.9
10,537,-0.46,112.1,112.1
10,538,-0.47,112.2,112.2
10,539,-0.48,112.3,112.3
10,540,-0.48,112.5,112.5
10,541,-0.49,112.6,112.6
10,542,-0.50,112.7,112.7
10,543,-0.51,112.9,112.9
10,544,-0.51,113.0,113.0
10,545,-0.52,113.1,113.1
10,546,-0.53,113.3,113.3
10,547,-0.53,113.4,113.4
10,548,-0.55,113.5,113.5
10,549,-0.55,113.7,113.7
10,550,-0.56,113.8,113.8
10,551,-0.57,113.9,113.9
10,552,-0.58,114.0,114.0
10,553,-0.59,114.1,114.1
10,554,-0.60,114.2,114.2
10,555,-0.60,114.4,114.4
10,556,-0.61,114.5,114.5
10,557,-0.61,114.6,114.6
10,558,-0.61,114.7,114.7
10,559,-0.62,114.8,114.8
10,560,-0.62,114.9,114.9
10,561,-0.62,115.0,115.0
10,562,-0.63,115.1,115.1
10,563,-0.64,115.3,115.3
10,564,-0.64,115.4,115.4
10,565,-0.65,115.5,115.5
10,566,-0.66,115.6,115.6
10,567,-0.66,115.7,115.7
10,568,-0.67,115.8,115.8
10,569,-0.67,115.8,115.8
10,570,-0.67,115.8,115.8
10,571,-0.68,115.9,115.9
10,572,-0.67,115.9,115.9
10,573,-0.68,116.1,116.1
10,574,-0.69,116.3,116.3
10,575,-0.69,116.4,116.4
10,576,-0.69,116.6,116.6
10,577,-0.70,116.7,116.7
10,578,-0.69,116.8,116.8
10,579,-0.70,116.9,116.9
10,580,-0.70,117.0,117.0
10,581,-0.71,117.0,117.0
10,582,-0.71,117.1,117.1
10,583,-0.72,117.2,117.2
10,584,-0.71,117.3,117.3
10,585,-0.71,117.3,117.3
10,586,-0.72,117.4,117.4
10,587,-0.72,117.5,117.5
10,588,-0.73,117.5,117.5
10,589,-0.73,117.6,117.6
10,590,-0.73,117.7,117.7
10,591,-0.73,117.7,117.7
10,592,-0.73,117.8,117.8
10,593,-0.74,117.8,117.8
10,594,-0.74,117.9,117.9
10,595,-0.74,117.9,117.9
10,596,-0.75,118.0,118.0
10,597,-0.75,118.1,118.1
10,598,-0.75,118.1,118.1
10,599,-0.75,118.2,118.2
10,600,-0.75,118.2,118.2
10,601,-0.76,118.3,118.3
10,602,-0.76,118.3,118.3
10,603,-0.76,118.3,118.3
10,604,-0.76,118.4,118.4
10,605,-0.76,118.4,118.4
10,606,-0.76,118.5,118.5
10,607,-0.76,118.5,118.5
10,608,-0.76,118.5,118.5
10,609,-0.76,118.5,118.5
10,610,-0.76,118.6,118.6
10,611,-0.77,118.6,118.6
10,612,-0.77,118.6,118.6
10,613,-0.77,118.7,118.7
10,614,-0.77,118.7,118.7
10,615,-0.78,118.7,118.7
10,616,-0.78,118.7,118.7
10,617,-0.78,118.7,118.7
10,618,-0.78,118.8,118.8
10,619,-0.78,118.8,118.8
10,620,-0.78,118.8,118.8
10,621,-0.79,118.8,118.8
10,622,-0.78,118.8,118.8
10,623,-0.79,118.8,118.8
10,624,-0.78,118.8,118.8
10,625,-0.79,118.9,118.9
10,626,-0.79,118.9,118.9
10,627,-0.79,118.9,118.9
10,628,-0.79,118.9,118.9
10,629,-0.79,118.9,118.9
10,630,-0.80,118.9,118.9
10,631,-0.80,118.9,118.9
10,632,-0.80,118.9,118.9
10,633,-0.80,118.9,118.9
10,634,-0.80,118.9,118.9
10,635,-0.80,118.9,118.9
10,636,-0.79,118.9,118.9
10,637,-0.80,118.9,118.9
10,638,-0.80,118.9,118.9
10,639,-0.80,118.9,118.9
10,640,-0.80,118.9,118.9
10,641,-0.78,118.9,118.9
10,642,-0.79,118.9,118.9
10,643,-0.79,118.9,118.9
10,644,-0.79,118.9,118.9
10,645,-0.78,118.9,118.9
10,646,-0.79,118.9,118.9
10,647,-0.78,118.9,118.9
10,648,-0.79,118.9,118.9
10,649,-0.79,118.9,118.9
10,650,-0.79,118.9,118.9
10,651,-0.79,118.9,118.9
10,652,-0.79,118.8,118.8
10,653,-0.79,118.8,118.8
10,654,-0.79,118.8,118.8
10,655,-0.79,118.8,118.8
10,656,-0.80,118.8,118.8
10,657,-0.80,118.7,118.7
10,658,-0.81,118.7,118.7
10,659,-0.81,118.7,118.7
10,660,-0.80,118.7,118.7
10,661,-0.80,118.7,118.7
10,662,-0.80,118.7,118.7
10,663,-0.80,118.6,118.6
10,664,-0.80,118.6,118.6
10,665,-0.81,118.6,118.6
10,666,-0.81,118.6,118.6
10,667,-0.80,118.6,118.6
10,668,-0.80,118.6,118.6
10,669,-0.80,118.5,118.5
10,670,-0.81,118.5,118.5
10,671,-0.80,118.5,118.5
10,672,-0.81,118.5,118.5
10,673,-0.81,118.5,118.5
10,674,-0.81,118.4,118.4
10,675,-0.81,118.4,118.4
10,676,-0.81,118.4,118.4
10,677,-0.80,118.4,118.4
10,678,-0.81,118.3,118.3
10,679,-0.81,118.3,118.3
10,680,-0.81,118.3,118.3
10,681,-0.81,118.3,118.3
10,682,-0.81,118.3,118.3
10,683,-0.81,118.2,118.2
10,684,-0.81,118.2,118.2
10,685,-0.81,118.2,118.2
10,686,-0.82,118.1,118.1
10,687,-0.82,118.1,118.1
10,688,-0.82,118.1,118.1
10,689,-0.82,118.1,118.1
10,690,-0.82,118.0,118.0
10,691,-0.83,118.0,118.0
10,692,-0.82,118.0,118.0
10,693,-0.83,117.9,117.9
10,694,-0.83,117.9,117.9
10,695,-0.83,117.9,117.9
10,696,-0.83,117.9,117.9
10,697,-0.83,117.8,117.8
10,698,-0.83,117.8,117.8
10,699,-0.83,117.8,117.8
10,700,-0.83,117.8,117.8
10,701,-0.83,117.7,117.7
10,702,-0.83,117.7,117.7
10,703,-0.83,117.7,117.7
10,704,-0.83,117.7,117.7
10,705,-0.83,117.6,117.6
10,706,-0.83,117.6,117.6
10,707,-0.83,117.6,117.6
10,708,-0.83,117.6,117.6
10,709,-0.83,117.5,117.5
10,710,-0.83,117.5,117.5
10,711,-0.83,117.5,117.5
10,712,-0.83,117.5,117.5
10,713,-0.83,117.4,117.4
11,714,-0.72,117.4,117.4
11,715,-0.62,117.4,117.4
11,716,-0.51,117.5,117.5
11,717,-0.42,117.5,117.5
11,718,-0.34,117.6,117.6
11,719,-0.27,117.7,117.7
11,720,-0.22,117.8,117.8
11,721,-0.17,118.0,118.0
11,722,-0.14,118.1,118.1
11,723,-0.12,118.2,118.2
11,724,-0.10,118.3,118.3
11,725,-0.09,118.3,118.3
11,726,-0.08,118.4,118.4
11,727,-0.08,118.4,118.4
11,728,-0.07,118.4,118.4
12,729,-0.06,118.4,118.4
Sterilization Complete
Error nr: 0
Error description: 
Sterilisator,stop time: 17-01-17 12:13:20
