Sterilisator,counter: 00034
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 30-12-16 12:03:32
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
1,153,0.02,32.5,32.5
1,154,0.02,32.8,32.8
1,155,0.02,33.1,33.1
1,156,0.02,33.4,33.4
1,157,0.02,33.7,33.7
1,158,0.02,34.0,34.0
1,159,0.02,34.4,34.4
1,160,0.02,34.7,34.7
1,161,0.02,35.0,35.0
1,162,0.02,35.3,35.3
1,163,0.02,35.6,35.6
1,164,0.02,35.9,35.9
1,165,0.02,36.2,36.2
1,166,0.02,36.6,36.6
1,167,0.02,36.9,36.9
1,168,0.02,37.2,37.2
1,169,0.02,37.6,37.6
1,170,0.02,37.9,37.9
1,171,0.02,38.2,38.2
1,172,0.02,38.5,38.5
1,173,0.02,38.9,38.9
1,174,0.02,39.2,39.2
1,175,0.02,39.5,39.5
1,176,0.02,39.9,39.9
1,177,0.02,40.2,40.2
1,178,0.02,40.6,40.6
1,179,0.02,40.9,40.9
1,180,0.01,41.2,41.2
1,181,0.02,41.6,41.6
1,182,0.02,41.9,41.9
1,183,0.02,42.3,42.3
1,184,0.02,42.6,42.6
1,185,0.02,43.0,43.0
1,186,0.02,43.3,43.3
1,187,0.02,43.7,43.7
1,188,0.02,44.0,44.0
1,189,0.02,44.4,44.4
1,190,0.02,44.7,44.7
1,191,0.02,45.1,45.1
1,192,0.02,45.5,45.5
1,193,0.02,45.8,45.8
1,194,0.02,46.2,46.2
1,195,0.02,46.5,46.5
1,196,0.02,46.9,46.9
1,197,0.02,47.3,47.3
1,198,0.02,47.6,47.6
1,199,0.02,48.0,48.0
1,200,0.02,48.4,48.4
1,201,0.02,48.7,48.7
1,202,0.02,49.1,49.1
1,203,0.02,49.5,49.5
1,204,0.02,49.8,49.8
1,205,0.02,50.2,50.2
1,206,0.02,50.6,50.6
1,207,0.01,51.0,51.0
1,208,0.01,51.3,51.3
1,209,0.02,51.7,51.7
1,210,0.02,52.1,52.1
1,211,0.02,52.5,52.5
1,212,0.02,52.8,52.8
1,213,0.02,53.1,53.1
1,214,0.02,53.2,53.2
1,215,0.02,53.5,53.5
1,216,0.02,54.2,54.2
1,217,0.02,54.7,54.7
1,218,0.02,55.1,55.1
1,219,0.02,55.5,55.5
1,220,0.02,55.9,55.9
1,221,0.02,56.3,56.3
1,222,0.02,56.7,56.7
1,223,0.02,57.1,57.1
1,224,0.02,57.5,57.5
1,225,0.02,57.9,57.9
1,226,0.02,58.2,58.2
1,227,0.02,58.6,58.6
1,228,0.02,59.0,59.0
1,229,0.02,59.4,59.4
1,230,0.02,59.8,59.8
1,231,0.02,60.2,60.2
1,232,0.02,60.6,60.6
1,233,0.02,61.0,61.0
1,234,0.02,61.4,61.4
1,235,0.02,61.8,61.8
1,236,0.02,62.2,62.2
1,237,0.02,62.6,62.6
1,238,0.02,63.0,63.0
1,239,0.02,63.4,63.4
1,240,0.02,63.8,63.8
1,241,0.02,64.2,64.2
1,242,0.02,64.6,64.6
1,243,0.02,65.0,65.0
1,244,0.02,65.4,65.4
1,245,0.02,65.8,65.8
1,246,0.02,66.2,66.2
1,247,0.02,66.6,66.6
1,248,0.02,67.0,67.0
1,249,0.02,67.4,67.4
1,250,0.02,67.8,67.8
1,251,0.02,68.2,68.2
1,252,0.02,68.6,68.6
1,253,0.02,69.0,69.0
2,254,-0.04,69.4,69.4
2,255,-0.09,69.8,69.8
2,256,-0.14,70.2,70.2
2,257,-0.18,70.5,70.5
2,258,-0.21,70.8,70.8
2,259,-0.22,71.1,71.1
2,260,-0.22,71.4,71.4
2,261,-0.23,71.7,71.7
2,262,-0.23,72.0,72.0
2,263,-0.23,72.3,72.3
2,264,-0.24,72.6,72.6
2,265,-0.24,73.0,73.0
2,266,-0.23,73.3,73.3
2,267,-0.23,73.7,73.7
2,268,-0.23,74.1,74.1
2,269,-0.23,74.5,74.5
2,270,-0.23,74.8,74.8
2,271,-0.23,75.2,75.2
2,272,-0.23,75.5,75.5
2,273,-0.23,75.9,75.9
2,274,-0.23,76.2,76.2
2,275,-0.23,76.6,76.6
2,276,-0.23,76.9,76.9
2,277,-0.23,77.3,77.3
2,278,-0.23,77.6,77.6
2,279,-0.23,78.0,78.0
2,280,-0.23,78.4,78.4
2,281,-0.23,78.8,78.8
2,282,-0.23,79.2,79.2
2,283,-0.23,79.5,79.5
2,284,-0.23,79.9,79.9
2,285,-0.23,80.2,80.2
2,286,-0.23,80.5,80.5
2,287,-0.23,80.8,80.8
2,288,-0.23,81.1,81.1
2,289,-0.22,81.4,81.4
2,290,-0.23,81.7,81.7
2,291,-0.22,82.1,82.1
2,292,-0.22,82.4,82.4
2,293,-0.22,82.7,82.7
2,294,-0.22,83.0,83.0
2,295,-0.22,83.4,83.4
2,296,-0.22,83.7,83.7
2,297,-0.22,84.1,84.1
2,298,-0.22,84.4,84.4
2,299,-0.22,84.7,84.7
2,300,-0.22,85.1,85.1
2,301,-0.22,85.4,85.4
2,302,-0.22,85.8,85.8
2,303,-0.21,86.1,86.1
2,304,-0.21,86.4,86.4
2,305,-0.21,86.7,86.7
2,306,-0.21,87.0,87.0
2,307,-0.21,87.3,87.3
2,308,-0.21,87.7,87.7
2,309,-0.21,88.0,88.0
2,310,-0.21,88.4,88.4
2,311,-0.20,88.7,88.7
2,312,-0.20,89.1,89.1
2,313,-0.20,89.4,89.4
2,314,-0.20,89.8,89.8
2,315,-0.20,90.1,90.1
2,316,-0.20,90.4,90.4
2,317,-0.20,90.7,90.7
2,318,-0.20,91.0,91.0
2,319,-0.20,91.3,91.3
2,320,-0.20,91.6,91.6
2,321,-0.20,91.9,91.9
2,322,-0.21,92.1,92.1
2,323,-0.23,92.4,92.4
2,324,-0.23,92.7,92.7
2,325,-0.26,93.0,93.0
2,326,-0.29,93.3,93.3
2,327,-0.33,93.6,93.6
2,328,-0.36,93.9,93.9
2,329,-0.40,94.2,94.2
2,330,-0.43,94.5,94.5
2,331,-0.46,94.7,94.7
2,332,-0.48,95.0,95.0
2,333,-0.51,95.2,95.2
2,334,-0.53,95.5,95.5
2,335,-0.54,95.7,95.7
2,336,-0.53,96.0,96.0
2,337,-0.56,96.2,96.2
2,338,-0.59,96.5,96.5
2,339,-0.60,96.8,96.8
2,340,-0.61,97.0,97.0
2,341,-0.63,97.3,97.3
2,342,-0.65,97.6,97.6
2,343,-0.66,97.9,97.9
2,344,-0.68,98.1,98.1
2,345,-0.70,98.4,98.4
2,346,-0.71,98.7,98.7
2,347,-0.72,98.9,98.9
2,348,-0.74,99.2,99.2
2,349,-0.75,99.4,99.4
2,350,-0.76,99.7,99.7
2,351,-0.77,100.0,100.0
2,352,-0.78,100.2,100.2
2,353,-0.79,100.5,100.5
3,354,-0.78,100.7,100.7
3,355,-0.38,101.0,101.0
3,356,-0.24,101.4,101.4
3,357,-0.18,101.7,101.7
3,358,-0.17,102.2,102.2
3,359,-0.03,102.7,102.7
3,360,0.06,103.2,103.2
3,361,0.04,103.7,103.7
3,362,0.03,104.2,104.2
3,363,0.06,104.7,104.7
3,364,0.25,105.1,105.1
3,365,0.24,105.5,105.5
3,366,0.24,106.0,106.0
3,367,0.23,106.4,106.4
3,368,0.48,106.8,106.8
3,369,0.71,107.4,107.4
3,370,0.70,108.4,108.4
3,371,0.70,109.3,109.3
3,372,0.74,110.2,110.2
3,373,1.06,111.1,111.1
3,374,1.06,112.5,112.5
4,375,0.85,113.8,113.8
4,376,0.70,114.7,114.7
4,377,0.55,114.9,114.9
4,378,0.43,114.6,114.6
4,379,0.33,114.1,114.1
4,380,0.24,113.4,113.4
4,381,0.17,112.8,112.8
4,382,0.11,112.3,112.3
4,383,0.03,111.9,111.9
4,384,-0.05,111.6,111.6
4,385,-0.14,111.4,111.4
4,386,-0.22,111.3,111.3
4,387,-0.29,111.2,111.2
4,388,-0.35,111.1,111.1
4,389,-0.41,111.0,111.0
4,390,-0.47,111.0,111.0
4,391,-0.52,110.9,110.9
4,392,-0.58,110.9,110.9
4,393,-0.61,110.8,110.8
4,394,-0.65,110.8,110.8
4,395,-0.68,110.7,110.7
4,396,-0.71,110.7,110.7
4,397,-0.74,110.7,110.7
4,398,-0.76,110.7,110.7
4,399,-0.77,110.8,110.8
4,400,-0.78,110.8,110.8
4,401,-0.80,110.9,110.9
5,402,-0.58,111.0,111.0
5,403,-0.10,111.2,111.2
5,404,-0.12,111.5,111.5
5,405,-0.16,111.8,111.8
5,406,-0.18,112.1,112.1
5,407,0.32,112.4,112.4
5,408,0.40,112.8,112.8
5,409,0.39,113.3,113.3
5,410,0.38,113.7,113.7
5,411,0.53,114.2,114.2
5,412,0.89,114.7,114.7
5,413,0.84,115.4,115.4
5,414,0.82,116.3,116.3
5,415,0.80,116.9,116.9
5,416,1.06,117.5,117.5
5,417,1.01,118.3,118.3
6,418,0.94,118.9,118.9
6,419,0.78,119.4,119.4
6,420,0.67,119.6,119.6
6,421,0.55,119.5,119.5
6,422,0.44,119.3,119.3
6,423,0.35,119.0,119.0
6,424,0.28,118.7,118.7
6,425,0.22,118.5,118.5
6,426,0.16,118.2,118.2
6,427,0.11,118.0,118.0
6,428,0.05,117.8,117.8
6,429,-0.05,117.5,117.5
6,430,-0.14,117.3,117.3
6,431,-0.22,117.1,117.1
6,432,-0.28,116.9,116.9
6,433,-0.33,116.7,116.7
6,434,-0.38,116.4,116.4
6,435,-0.45,116.1,116.1
6,436,-0.49,115.9,115.9
6,437,-0.53,115.9,115.9
6,438,-0.57,115.8,115.8
6,439,-0.62,115.8,115.8
6,440,-0.65,115.7,115.7
6,441,-0.67,115.7,115.7
6,442,-0.70,115.6,115.6
6,443,-0.72,115.6,115.6
6,444,-0.74,115.6,115.6
6,445,-0.76,115.6,115.6
6,446,-0.77,115.6,115.6
6,447,-0.79,115.6,115.6
6,448,-0.80,115.7,115.7
7,449,-0.10,115.7,115.7
7,450,-0.04,115.8,115.8
7,451,-0.08,116.1,116.1
7,452,-0.11,116.5,116.5
7,453,0.13,116.8,116.8
7,454,0.59,117.1,117.1
7,455,0.55,117.5,117.5
7,456,0.52,117.9,117.9
7,457,0.50,118.3,118.3
7,458,0.91,118.6,118.6
7,459,0.93,119.1,119.1
7,460,0.89,119.7,119.7
7,461,0.88,120.2,120.2
7,462,0.96,120.5,120.5
7,463,1.24,120.9,120.9
7,464,1.18,121.6,121.6
7,465,1.15,122.2,122.2
7,466,1.14,122.6,122.6
7,467,1.36,123.0,123.0
7,468,1.45,123.6,123.6
7,469,1.40,124.3,124.3
7,470,1.38,124.9,124.9
7,471,1.41,125.3,125.3
7,472,1.63,125.8,125.8
7,473,1.63,126.4,126.4
7,474,1.61,127.1,127.1
7,475,1.59,127.7,127.7
7,476,1.69,128.1,128.1
7,477,1.84,128.6,128.6
7,478,1.83,129.2,129.2
7,479,1.81,129.8,129.8
7,480,1.79,130.3,130.3
7,481,1.96,130.7,130.7
7,482,1.98,131.1,131.1
7,483,1.97,131.7,131.7
7,484,1.96,132.1,132.1
7,485,1.99,132.5,132.5
7,486,2.10,132.8,132.8
7,487,2.13,133.2,133.2
7,488,2.13,133.6,133.6
7,489,2.12,134.0,134.0
7,490,2.12,134.3,134.3
7,491,2.10,134.5,134.5
7,492,2.11,134.7,134.7
7,493,2.15,134.8,134.8
7,494,2.13,134.9,134.9
7,495,2.11,135.0,135.0
7,496,2.11,135.1,135.1
8,497,2.09,135.1,134.7
8,498,2.11,135.1,134.9
8,499,2.10,135.1,134.7
8,500,2.10,135.1,134.8
8,501,2.12,135.1,135.0
8,502,2.10,135.1,134.8
8,503,2.12,135.1,135.0
8,504,2.09,135.1,134.7
8,505,2.11,135.1,134.9
8,506,2.09,135.1,134.7
8,507,2.10,135.1,134.8
8,508,2.09,135.1,134.7
8,509,2.10,135.1,134.7
8,510,2.12,135.1,135.0
8,511,2.09,135.1,134.7
8,512,2.11,135.1,134.9
8,513,2.10,135.1,134.7
8,514,2.10,135.1,134.8
8,515,2.10,135.1,134.8
8,516,2.10,135.1,134.8
8,517,2.10,135.1,134.7
8,518,2.11,135.1,134.8
8,519,2.11,135.1,134.8
8,520,2.10,135.1,134.8
8,521,2.13,135.1,135.1
8,522,2.10,135.1,134.8
8,523,2.12,135.1,135.0
8,524,2.10,135.1,134.8
8,525,2.12,135.1,135.0
8,526,2.11,135.2,134.9
8,527,2.10,135.2,134.8
8,528,2.09,135.2,134.7
8,529,2.12,135.1,135.0
8,530,2.11,135.2,134.9
8,531,2.10,135.2,134.8
8,532,2.12,135.1,135.0
8,533,2.11,135.1,134.9
8,534,2.11,135.1,134.9
8,535,2.10,135.1,134.8
8,536,2.12,135.1,135.0
8,537,2.11,135.2,134.9
8,538,2.10,135.2,134.8
8,539,2.09,135.2,134.7
8,540,2.12,135.2,134.9
8,541,2.11,135.2,134.8
8,542,2.10,135.2,134.8
8,543,2.13,135.1,135.1
8,544,2.11,135.1,134.9
8,545,2.10,135.1,134.8
8,546,2.09,135.1,134.7
8,547,2.12,135.1,135.0
8,548,2.11,135.1,134.9
8,549,2.10,135.1,134.8
8,550,2.12,135.1,135.0
8,551,2.11,135.1,134.9
8,552,2.11,135.1,134.9
8,553,2.11,135.1,134.8
8,554,2.13,135.1,135.1
8,555,2.11,135.1,134.9
8,556,2.11,135.1,134.9
8,557,2.10,135.1,134.8
8,558,2.12,135.1,135.0
8,559,2.11,135.2,134.9
8,560,2.10,135.2,134.8
8,561,2.13,135.1,135.1
8,562,2.11,135.1,134.9
8,563,2.11,135.1,134.8
8,564,2.10,135.1,134.8
8,565,2.13,135.1,135.1
8,566,2.12,135.1,135.0
8,567,2.11,135.2,134.8
8,568,2.10,135.2,134.7
8,569,2.12,135.1,135.0
8,570,2.11,135.2,134.8
8,571,2.10,135.1,134.8
8,572,2.13,135.1,135.1
8,573,2.11,135.1,134.9
8,574,2.13,135.1,135.0
8,575,2.11,135.1,134.9
8,576,2.10,135.1,134.8
8,577,2.10,135.1,134.7
8,578,2.12,135.1,135.0
8,579,2.11,135.1,134.8
8,580,2.10,135.1,134.8
8,581,2.13,135.1,135.1
8,582,2.12,135.1,135.0
8,583,2.11,135.1,134.8
8,584,2.10,135.1,134.7
8,585,2.12,135.1,135.0
8,586,2.11,135.1,134.9
8,587,2.10,135.1,134.8
8,588,2.09,135.1,134.7
8,589,2.11,135.1,134.9
8,590,2.11,135.1,134.8
8,591,2.10,135.1,134.7
8,592,2.13,135.1,135.1
8,593,2.11,135.1,134.9
8,594,2.10,135.1,134.8
8,595,2.09,135.1,134.7
8,596,2.13,135.1,135.1
8,597,2.11,135.1,134.9
8,598,2.10,135.1,134.8
8,599,2.10,135.1,134.7
8,600,2.13,135.1,135.1
8,601,2.11,135.1,134.9
8,602,2.10,135.1,134.8
8,603,2.13,135.1,135.1
8,604,2.11,135.1,134.9
8,605,2.10,135.1,134.8
8,606,2.09,135.1,134.7
8,607,2.12,135.1,135.0
8,608,2.11,135.1,134.9
8,609,2.11,135.1,134.8
8,610,2.13,135.1,135.1
8,611,2.12,135.1,135.0
8,612,2.11,135.1,134.9
8,613,2.10,135.1,134.8
8,614,2.12,135.1,135.0
8,615,2.11,135.1,134.9
8,616,2.10,135.1,134.8
8,617,2.10,135.1,134.8
8,618,2.11,135.1,134.9
8,619,2.11,135.1,134.8
8,620,2.10,135.1,134.8
8,621,2.13,135.1,135.1
8,622,2.12,135.1,135.0
8,623,2.11,135.1,134.9
8,624,2.10,135.1,134.8
8,625,2.12,135.1,135.0
8,626,2.11,135.1,134.9
8,627,2.11,135.1,134.8
8,628,2.10,135.1,134.8
8,629,2.11,135.1,134.9
8,630,2.11,135.1,134.8
8,631,2.10,135.1,134.8
8,632,2.12,135.1,135.0
8,633,2.11,135.1,134.9
8,634,2.11,135.1,134.8
8,635,2.09,135.1,134.7
8,636,2.12,135.0,135.0
8,637,2.11,135.1,134.8
8,638,2.10,135.1,134.8
8,639,2.10,135.1,134.8
8,640,2.11,135.1,134.9
8,641,2.10,135.1,134.8
8,642,2.10,135.1,134.8
8,643,2.13,135.1,135.1
8,644,2.11,135.1,134.9
8,645,2.11,135.1,134.8
8,646,2.10,135.1,134.7
8,647,2.11,135.1,134.9
8,648,2.10,135.1,134.8
8,649,2.10,135.1,134.8
8,650,2.12,135.0,135.0
8,651,2.11,135.1,134.9
8,652,2.11,135.1,134.8
8,653,2.10,135.1,134.8
8,654,2.12,135.1,135.0
8,655,2.11,135.1,134.9
8,656,2.10,135.1,134.8
8,657,2.10,135.1,134.7
8,658,2.12,135.1,135.0
8,659,2.11,135.1,134.9
8,660,2.10,135.1,134.8
8,661,2.12,135.1,135.0
8,662,2.11,135.1,134.9
8,663,2.10,135.1,134.8
8,664,2.10,135.1,134.8
8,665,2.11,135.0,134.9
8,666,2.11,135.0,134.9
8,667,2.11,135.0,134.9
8,668,2.10,135.0,134.8
8,669,2.11,135.0,134.9
8,670,2.10,135.0,134.8
8,671,2.10,135.0,134.8
8,672,2.13,135.0,135.1
8,673,2.11,135.0,134.9
8,674,2.11,135.0,134.8
8,675,2.10,135.0,134.8
8,676,2.12,135.0,134.9
8,677,2.11,135.1,134.9
8,678,2.10,135.1,134.8
8,679,2.10,135.0,134.7
8,680,2.12,135.0,134.9
8,681,2.11,135.0,134.9
8,682,2.10,135.0,134.8
8,683,2.13,135.0,135.1
8,684,2.11,135.0,134.9
8,685,2.10,135.1,134.8
8,686,2.10,135.1,134.8
8,687,2.11,135.0,134.9
8,688,2.11,135.1,134.9
8,689,2.10,135.1,134.8
8,690,2.12,135.0,135.0
8,691,2.11,135.0,134.9
8,692,2.11,135.0,134.9
8,693,2.10,135.0,134.8
8,694,2.12,135.0,135.0
8,695,2.11,135.0,134.9
8,696,2.10,135.0,134.8
8,697,2.10,135.0,134.7
8,698,2.12,135.0,135.0
8,699,2.11,135.0,134.9
8,700,2.10,135.0,134.8
8,701,2.13,135.0,135.1
8,702,2.11,135.0,134.9
8,703,2.11,135.0,134.9
8,704,2.10,135.0,134.8
8,705,2.12,135.0,135.0
8,706,2.11,135.0,134.9
8,707,2.10,135.0,134.8
8,708,2.10,135.0,134.7
8,709,2.11,135.0,134.9
8,710,2.10,135.0,134.8
8,711,2.10,135.0,134.8
8,712,2.12,135.0,135.0
8,713,2.11,135.0,134.9
8,714,2.10,135.0,134.8
8,715,2.10,135.0,134.8
8,716,2.11,135.0,134.9
8,717,2.11,135.0,134.8
8,718,2.10,135.0,134.8
8,719,2.10,135.0,134.7
8,720,2.11,135.0,134.9
8,721,2.11,135.0,134.8
8,722,2.10,135.0,134.8
8,723,2.12,135.0,135.0
8,724,2.11,135.0,134.9
8,725,2.11,135.0,134.8
8,726,2.10,135.0,134.8
8,727,2.11,135.0,134.9
8,728,2.10,135.0,134.8
8,729,2.11,135.0,134.9
8,730,2.11,135.0,134.9
8,731,2.10,135.0,134.8
8,732,2.12,135.0,135.0
8,733,2.11,135.0,134.8
8,734,2.10,135.0,134.8
8,735,2.10,135.0,134.8
8,736,2.11,135.0,134.9
8,737,2.11,135.0,134.8
8,738,2.10,135.0,134.8
9,739,1.95,135.0,135.0
9,740,1.81,134.8,134.8
9,741,1.70,134.4,134.4
9,742,1.61,133.8,133.8
9,743,1.51,133.1,133.1
9,744,1.43,132.4,132.4
9,745,1.34,131.6,131.6
9,746,1.26,130.8,130.8
9,747,1.20,130.0,130.0
9,748,1.13,129.2,129.2
9,749,1.05,128.4,128.4
9,750,1.00,127.6,127.6
9,751,0.93,126.9,126.9
9,752,0.86,126.1,126.1
9,753,0.81,125.4,125.4
9,754,0.75,124.8,124.8
9,755,0.70,124.3,124.3
9,756,0.65,123.7,123.7
9,757,0.60,123.2,123.2
9,758,0.56,122.7,122.7
9,759,0.52,122.1,122.1
9,760,0.47,121.6,121.6
9,761,0.44,121.1,121.1
9,762,0.40,120.6,120.6
9,763,0.38,120.1,120.1
9,764,0.35,119.6,119.6
9,765,0.32,119.0,119.0
9,766,0.30,118.5,118.5
9,767,0.27,118.0,118.0
9,768,0.25,117.5,117.5
9,769,0.23,117.0,117.0
9,770,0.21,116.3,116.3
9,771,0.20,115.9,115.9
9,772,0.19,115.5,115.5
9,773,0.17,115.1,115.1
9,774,0.16,114.6,114.6
9,775,0.14,114.2,114.2
9,776,0.13,113.8,113.8
9,777,0.13,113.4,113.4
9,778,0.12,113.0,113.0
9,779,0.11,112.7,112.7
9,780,0.11,112.3,112.3
9,781,0.07,112.0,112.0
9,782,0.04,111.6,111.6
9,783,0.01,111.3,111.3
9,784,-0.01,111.0,111.0
9,785,-0.03,110.7,110.7
9,786,-0.05,110.3,110.3
9,787,-0.07,110.0,110.0
9,788,-0.10,109.6,109.6
9,789,-0.11,109.3,109.3
9,790,-0.14,109.0,109.0
9,791,-0.16,108.7,108.7
9,792,-0.17,108.5,108.5
9,793,-0.18,108.2,108.2
9,794,-0.20,108.0,108.0
9,795,-0.21,107.9,107.9
9,796,-0.22,107.7,107.7
9,797,-0.24,107.6,107.6
9,798,-0.25,107.6,107.6
9,799,-0.26,107.5,107.5
9,800,-0.27,107.6,107.6
9,801,-0.28,107.6,107.6
9,802,-0.28,107.7,107.7
9,803,-0.30,107.7,107.7
9,804,-0.31,107.8,107.8
9,805,-0.31,107.9,107.9
9,806,-0.33,108.0,108.0
9,807,-0.35,108.1,108.1
9,808,-0.34,108.2,108.2
9,809,-0.35,108.4,108.4
9,810,-0.37,108.5,108.5
9,811,-0.38,108.6,108.6
9,812,-0.39,108.7,108.7
9,813,-0.40,108.9,108.9
9,814,-0.41,109.0,109.0
9,815,-0.43,109.1,109.1
10,816,-0.44,109.2,109.2
10,817,-0.44,109.3,109.3
10,818,-0.45,109.4,109.4
10,819,-0.46,109.5,109.5
10,820,-0.47,109.6,109.6
10,821,-0.48,109.7,109.7
10,822,-0.48,109.8,109.8
10,823,-0.49,109.9,109.9
10,824,-0.49,110.0,110.0
10,825,-0.51,110.1,110.1
10,826,-0.51,110.2,110.2
10,827,-0.51,110.3,110.3
10,828,-0.52,110.4,110.4
10,829,-0.53,110.5,110.5
10,830,-0.54,110.5,110.5
10,831,-0.54,110.6,110.6
10,832,-0.55,110.7,110.7
10,833,-0.56,110.8,110.8
10,834,-0.57,110.8,110.8
10,835,-0.58,110.9,110.9
10,836,-0.58,110.9,110.9
10,837,-0.59,111.0,111.0
10,838,-0.59,111.0,111.0
10,839,-0.60,111.1,111.1
10,840,-0.61,111.1,111.1
10,841,-0.61,111.2,111.2
10,842,-0.62,111.2,111.2
