Sterilisator,counter: 00072
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 24-01-17 11:40:56
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
5,288,-0.04,117.5,117.5
5,289,-0.04,117.5,117.5
5,290,-0.04,117.5,117.5
5,291,-0.04,117.5,117.5
5,292,-0.04,117.5,117.5
5,293,-0.04,117.5,117.5
5,294,-0.04,117.5,117.5
5,295,-0.04,117.5,117.5
5,296,-0.04,117.5,117.5
5,297,-0.03,117.5,117.5
5,298,-0.03,117.5,117.5
5,299,-0.04,117.5,117.5
5,300,-0.03,117.5,117.5
5,301,-0.03,117.5,117.5
5,302,-0.03,117.6,117.6
5,303,-0.03,117.6,117.6
5,304,-0.03,117.6,117.6
5,305,-0.03,117.6,117.6
5,306,-0.02,117.6,117.6
5,307,-0.03,117.6,117.6
5,308,-0.03,117.6,117.6
5,309,-0.02,117.6,117.6
5,310,-0.02,117.6,117.6
5,311,-0.02,117.6,117.6
5,312,-0.02,117.6,117.6
5,313,-0.02,117.6,117.6
5,314,-0.02,117.6,117.6
5,315,-0.02,117.6,117.6
5,316,-0.02,117.6,117.6
5,317,-0.02,117.6,117.6
5,318,-0.01,117.6,117.6
5,319,-0.01,117.6,117.6
5,320,-0.01,117.6,117.6
5,321,-0.02,117.6,117.6
5,322,-0.01,117.6,117.6
5,323,-0.01,117.6,117.6
5,324,-0.01,117.6,117.6
5,325,-0.01,117.6,117.6
5,326,-0.01,117.5,117.5
5,327,-0.01,117.5,117.5
5,328,-0.00,117.5,117.5
5,329,-0.00,117.5,117.5
5,330,-0.00,117.5,117.5
5,331,-0.00,117.5,117.5
5,332,-0.00,117.5,117.5
5,333,0.00,117.5,117.5
5,334,-0.00,117.5,117.5
5,335,-0.00,117.5,117.5
5,336,0.00,117.5,117.5
5,337,0.00,117.5,117.5
5,338,0.01,117.5,117.5
5,339,0.00,117.5,117.5
5,340,0.00,117.5,117.5
5,341,0.01,117.5,117.5
5,342,0.01,117.5,117.5
5,343,0.01,117.5,117.5
5,344,0.01,117.4,117.4
5,345,0.01,117.4,117.4
5,346,0.01,117.4,117.4
5,347,0.01,117.4,117.4
5,348,0.01,117.4,117.4
5,349,0.01,117.4,117.4
5,350,0.01,117.4,117.4
5,351,0.01,117.4,117.4
5,352,0.01,117.4,117.4
5,353,0.02,117.4,117.4
5,354,0.01,117.3,117.3
5,355,0.02,117.3,117.3
5,356,0.02,117.3,117.3
5,357,0.02,117.3,117.3
5,358,0.02,117.3,117.3
5,359,0.02,117.3,117.3
5,360,0.02,117.3,117.3
5,361,0.02,117.3,117.3
5,362,0.02,117.3,117.3
5,363,0.02,117.3,117.3
5,364,0.03,117.2,117.2
5,365,0.03,117.2,117.2
5,366,0.03,117.2,117.2
5,367,0.02,117.2,117.2
5,368,0.03,117.2,117.2
5,369,0.03,117.2,117.2
5,370,0.03,117.2,117.2
5,371,0.03,117.2,117.2
5,372,0.03,117.2,117.2
5,373,0.03,117.1,117.1
5,374,0.03,117.1,117.1
5,375,0.03,117.1,117.1
5,376,0.03,117.1,117.1
5,377,0.03,117.1,117.1
5,378,0.04,117.1,117.1
5,379,0.04,117.1,117.1
5,380,0.03,117.1,117.1
5,381,0.04,117.0,117.0
5,382,0.04,117.0,117.0
5,383,0.04,117.0,117.0
5,384,0.04,117.0,117.0
5,385,0.04,117.0,117.0
5,386,0.04,117.0,117.0
5,387,0.04,117.0,117.0
5,388,0.05,116.9,116.9
5,389,0.05,116.9,116.9
5,390,0.05,116.9,116.9
5,391,0.05,116.9,116.9
5,392,0.05,116.9,116.9
5,393,0.05,116.9,116.9
5,394,0.05,116.9,116.9
5,395,0.05,116.8,116.8
5,396,0.05,116.8,116.8
5,397,0.05,116.8,116.8
5,398,0.05,116.8,116.8
5,399,0.05,116.8,116.8
5,400,0.05,116.8,116.8
5,401,0.06,116.7,116.7
5,402,0.06,116.7,116.7
5,403,0.06,116.7,116.7
5,404,0.06,116.7,116.7
5,405,0.06,116.7,116.7
5,406,0.06,116.7,116.7
5,407,0.06,116.6,116.6
5,408,0.06,116.6,116.6
5,409,0.06,116.6,116.6
5,410,0.06,116.6,116.6
5,411,0.06,116.5,116.5
5,412,0.06,116.5,116.5
5,413,0.06,116.5,116.5
5,414,0.07,116.5,116.5
5,415,0.07,116.4,116.4
5,416,0.06,116.4,116.4
5,417,0.06,116.4,116.4
5,418,0.07,116.3,116.3
5,419,0.07,116.3,116.3
5,420,0.07,116.2,116.2
5,421,0.07,116.2,116.2
5,422,0.07,116.2,116.2
5,423,0.07,116.1,116.1
5,424,0.07,116.1,116.1
5,425,0.07,116.1,116.1
5,426,0.07,116.0,116.0
5,427,0.07,116.0,116.0
5,428,0.08,116.0,116.0
5,429,0.08,116.0,116.0
5,430,0.07,115.9,115.9
5,431,0.07,115.9,115.9
5,432,0.08,115.9,115.9
5,433,0.08,115.9,115.9
5,434,0.08,115.9,115.9
5,435,0.08,115.9,115.9
11,436,0.01,115.8,115.8
11,437,-0.05,115.8,115.8
11,438,-0.06,115.8,115.8
11,439,-0.07,115.8,115.8
11,440,-0.07,115.8,115.8
11,441,-0.07,115.8,115.8
11,442,-0.07,115.8,115.8
11,443,-0.07,115.7,115.7
11,444,-0.07,115.7,115.7
11,445,-0.07,115.7,115.7
11,446,-0.07,115.7,115.7
11,447,-0.07,115.6,115.6
11,448,-0.07,115.6,115.6
11,449,-0.07,115.6,115.6
11,450,-0.07,115.6,115.6
11,451,-0.07,115.6,115.6
Sterilization Not Complete
Error nr: 128
Error description: ERROR
Sterilisator,stop time: 24-01-17 11:48:30
