Sterilisator,counter: 00071
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 24-01-17 11:22:45
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
7,123,-0.13,116.3,116.3
7,124,-0.16,116.6,116.6
7,125,0.40,116.8,116.8
7,126,0.45,117.0,117.0
7,127,0.40,117.3,117.3
7,128,0.38,117.6,117.6
7,129,0.51,117.9,117.9
7,130,0.72,118.1,118.1
7,131,0.70,118.4,118.4
7,132,0.67,118.6,118.6
7,133,0.66,118.9,118.9
7,134,0.87,119.1,119.1
7,135,0.88,119.3,119.3
7,136,0.86,119.5,119.5
7,137,0.84,119.8,119.8
7,138,0.89,119.9,119.9
7,139,1.04,120.1,120.1
7,140,1.00,120.4,120.4
7,141,0.99,120.7,120.7
7,142,0.97,120.9,120.9
7,143,1.09,121.0,121.0
7,144,1.14,121.3,121.3
7,145,1.11,121.6,121.6
7,146,1.11,121.9,121.9
7,147,1.12,122.2,122.2
7,148,1.26,122.4,122.4
7,149,1.24,122.7,122.7
7,150,1.21,123.1,123.1
7,151,1.21,123.4,123.4
7,152,1.28,123.6,123.6
7,153,1.34,123.9,123.9
7,154,1.33,124.2,124.2
7,155,1.31,124.5,124.5
7,156,1.30,124.7,124.7
7,157,1.42,125.0,125.0
7,158,1.41,125.2,125.2
7,159,1.40,125.5,125.5
7,160,1.38,125.8,125.8
7,161,1.43,126.0,126.0
7,162,1.48,126.2,126.2
7,163,1.47,126.4,126.4
7,164,1.46,126.6,126.6
7,165,1.45,126.8,126.8
7,166,1.51,127.0,127.0
7,167,1.53,127.2,127.2
7,168,1.52,127.4,127.4
7,169,1.51,127.5,127.5
7,170,1.54,127.7,127.7
7,171,1.60,127.8,127.8
7,172,1.58,128.0,128.0
7,173,1.57,128.2,128.2
7,174,1.56,128.3,128.3
7,175,1.61,128.4,128.4
7,176,1.63,128.6,128.6
7,177,1.62,128.8,128.8
7,178,1.62,128.9,128.9
7,179,1.63,129.0,129.0
7,180,1.71,129.2,129.2
7,181,1.68,129.3,129.3
7,182,1.68,129.5,129.5
7,183,1.66,129.6,129.6
7,184,1.71,129.7,129.7
7,185,1.74,129.8,129.8
7,186,1.73,130.0,130.0
7,187,1.72,130.2,130.2
7,188,1.73,130.3,130.3
7,189,1.80,130.3,130.3
7,190,1.78,130.5,130.5
7,191,1.77,130.7,130.7
7,192,1.76,130.8,130.8
7,193,1.80,130.8,130.8
7,194,1.83,131.0,131.0
7,195,1.82,131.1,131.1
7,196,1.82,131.3,131.3
7,197,1.82,131.4,131.4
7,198,1.89,131.5,131.5
7,199,1.87,131.6,131.6
7,200,1.86,131.7,131.7
7,201,1.85,131.9,131.9
7,202,1.89,131.9,131.9
7,203,1.92,132.0,132.0
7,204,1.91,132.2,132.2
7,205,1.90,132.3,132.3
7,206,1.90,132.4,132.4
7,207,1.96,132.4,132.4
7,208,1.95,132.6,132.6
7,209,1.95,132.7,132.7
7,210,1.93,132.8,132.8
7,211,1.96,132.9,132.9
7,212,2.00,133.0,133.0
7,213,1.98,133.1,133.1
7,214,1.98,133.2,133.2
7,215,1.97,133.3,133.3
7,216,2.03,133.3,133.3
7,217,2.02,133.4,133.4
7,218,2.02,133.5,133.5
7,219,2.01,133.6,133.6
7,220,2.02,133.7,133.7
7,221,2.06,133.7,133.7
7,222,2.07,133.9,133.9
7,223,2.05,134.0,134.0
7,224,2.07,134.1,134.1
7,225,2.06,134.2,134.2
7,226,2.07,134.2,134.2
7,227,2.07,134.3,134.3
7,228,2.07,134.3,134.3
7,229,2.07,134.4,134.4
7,230,2.08,134.4,134.4
7,231,2.09,134.5,134.5
7,232,2.08,134.5,134.5
7,233,2.10,134.6,134.6
7,234,2.09,134.6,134.6
7,235,2.10,134.6,134.6
7,236,2.09,134.7,134.7
7,237,2.09,134.7,134.7
7,238,2.09,134.7,134.7
7,239,2.10,134.7,134.7
7,240,2.11,134.8,134.8
7,241,2.10,134.8,134.8
7,242,2.10,134.8,134.8
7,243,2.10,134.8,134.8
8,244,2.10,134.8,134.8
8,245,2.10,134.8,134.8
8,246,2.10,134.8,134.8
8,247,2.10,134.8,134.7
8,248,2.10,134.8,134.8
8,249,2.10,134.8,134.8
8,250,2.10,134.8,134.7
8,251,2.11,134.8,134.9
8,252,2.09,134.8,134.7
8,253,2.11,134.8,134.9
8,254,2.10,134.8,134.7
8,255,2.11,134.8,134.8
8,256,2.10,134.8,134.8
8,257,2.10,134.8,134.8
8,258,2.10,134.8,134.8
8,259,2.10,134.8,134.8
8,260,2.12,134.8,135.0
8,261,2.11,134.9,134.9
8,262,2.10,134.9,134.8
8,263,2.09,134.9,134.7
8,264,2.10,134.9,134.8
8,265,2.10,134.9,134.8
8,266,2.11,134.8,134.9
8,267,2.10,134.9,134.8
8,268,2.10,134.9,134.8
8,269,2.10,134.9,134.8
8,270,2.11,134.9,134.8
8,271,2.10,134.9,134.8
8,272,2.10,134.9,134.8
8,273,2.11,134.9,134.8
8,274,2.10,134.9,134.8
8,275,2.11,134.9,134.9
8,276,2.11,134.9,134.8
8,277,2.10,134.9,134.8
8,278,2.10,134.9,134.7
8,279,2.10,134.8,134.8
8,280,2.10,134.8,134.8
8,281,2.10,134.8,134.8
8,282,2.11,134.8,134.8
8,283,2.11,134.9,134.8
8,284,2.10,134.9,134.8
8,285,2.10,134.9,134.8
8,286,2.10,134.9,134.8
8,287,2.10,134.9,134.7
8,288,2.10,134.9,134.8
8,289,2.10,134.9,134.8
8,290,2.10,134.9,134.8
8,291,2.10,134.9,134.8
8,292,2.10,134.9,134.8
8,293,2.10,134.8,134.8
8,294,2.10,134.9,134.8
8,295,2.10,134.8,134.8
8,296,2.10,134.8,134.8
8,297,2.10,134.8,134.8
8,298,2.10,134.8,134.7
8,299,2.10,134.8,134.8
8,300,2.10,134.8,134.7
8,301,2.10,134.8,134.8
8,302,2.10,134.8,134.8
8,303,2.10,134.8,134.7
8,304,2.10,134.8,134.8
8,305,2.10,134.8,134.8
8,306,2.10,134.8,134.7
8,307,2.10,134.8,134.7
8,308,2.10,134.8,134.8
8,309,2.10,134.8,134.7
8,310,2.09,134.8,134.7
8,311,2.10,134.8,134.7
8,312,2.09,134.8,134.7
8,313,2.10,134.8,134.7
8,314,2.10,134.8,134.7
8,315,2.10,134.8,134.7
8,316,2.09,134.8,134.7
8,317,2.10,134.8,134.8
8,318,2.09,134.8,134.7
8,319,2.10,134.8,134.8
8,320,2.10,134.8,134.7
8,321,2.10,134.8,134.7
8,322,2.10,134.8,134.8
8,323,2.09,134.8,134.7
8,324,2.10,134.8,134.7
8,325,2.10,134.8,134.7
8,326,2.09,134.8,134.7
8,327,2.09,134.8,134.7
8,328,2.09,134.8,134.7
8,329,2.09,134.8,134.7
8,330,2.09,134.8,134.7
8,331,2.09,134.8,134.7
8,332,2.09,134.8,134.7
8,333,2.09,134.7,134.7
8,334,2.09,134.7,134.7
8,335,2.09,134.7,134.7
8,336,2.09,134.7,134.7
8,337,2.09,134.7,134.6
8,338,2.09,134.7,134.6
8,339,2.08,134.7,134.6
8,340,2.09,134.7,134.6
8,341,2.09,134.7,134.6
8,342,2.09,134.7,134.6
8,343,2.09,134.7,134.6
8,344,2.09,134.7,134.7
8,345,2.09,134.7,134.6
8,346,2.09,134.7,134.6
8,347,2.09,134.7,134.6
8,348,2.09,134.7,134.6
8,349,2.08,134.7,134.6
8,350,2.09,134.7,134.6
8,351,2.08,134.7,134.6
8,352,2.08,134.7,134.6
8,353,2.09,134.7,134.6
8,354,2.09,134.7,134.6
8,355,2.09,134.7,134.6
8,356,2.09,134.7,134.6
8,357,2.09,134.7,134.7
8,358,2.08,134.7,134.6
8,359,2.09,134.7,134.7
8,360,2.09,134.7,134.7
8,361,2.09,134.7,134.6
8,362,2.09,134.7,134.6
8,363,2.09,134.7,134.7
8,364,2.09,134.7,134.7
8,365,2.09,134.7,134.7
8,366,2.11,134.7,134.9
8,367,2.10,134.8,134.8
8,368,2.11,134.8,134.9
8,369,2.11,134.8,134.9
8,370,2.11,134.9,134.8
8,371,2.11,134.9,134.9
8,372,2.10,134.9,134.8
8,373,2.10,134.9,134.8
8,374,2.10,134.9,134.8
8,375,2.12,134.9,134.9
8,376,2.11,134.9,134.8
8,377,2.10,134.9,134.8
8,378,2.10,134.9,134.8
8,379,2.11,134.9,134.9
8,380,2.11,134.9,134.8
8,381,2.10,134.9,134.8
8,382,2.12,134.9,135.0
8,383,2.11,134.9,134.9
8,384,2.10,134.9,134.8
8,385,2.10,134.9,134.8
8,386,2.12,134.9,135.0
8,387,2.11,134.9,134.9
8,388,2.10,134.9,134.8
8,389,2.13,134.9,135.1
8,390,2.11,134.9,134.9
8,391,2.11,134.9,134.8
8,392,2.10,134.9,134.8
8,393,2.12,134.9,135.0
8,394,2.11,134.9,134.9
8,395,2.11,134.9,134.8
8,396,2.10,134.9,134.8
8,397,2.12,134.9,134.9
8,398,2.11,134.9,134.9
8,399,2.10,134.9,134.8
8,400,2.13,134.9,135.1
8,401,2.11,134.9,134.9
8,402,2.11,134.9,134.8
8,403,2.10,134.9,134.8
8,404,2.12,134.9,135.0
8,405,2.11,134.9,134.9
8,406,2.11,134.9,134.8
8,407,2.10,134.9,134.8
8,408,2.11,134.9,134.9
8,409,2.11,134.9,134.9
8,410,2.10,134.9,134.8
8,411,2.13,134.9,135.1
8,412,2.12,134.9,134.9
8,413,2.11,134.9,134.9
8,414,2.11,134.9,134.8
8,415,2.11,134.9,134.8
8,416,2.10,134.9,134.8
8,417,2.10,134.9,134.8
8,418,2.10,134.9,134.8
8,419,2.12,134.9,135.0
8,420,2.11,134.9,134.9
8,421,2.11,135.0,134.9
8,422,2.11,134.9,134.9
8,423,2.10,134.9,134.8
8,424,2.12,134.9,135.0
8,425,2.11,134.9,134.9
8,426,2.11,134.9,134.9
8,427,2.10,134.9,134.8
8,428,2.10,134.9,134.8
8,429,2.11,134.9,134.9
8,430,2.12,134.9,135.0
8,431,2.11,134.9,134.9
8,432,2.10,134.9,134.8
8,433,2.11,134.9,134.9
8,434,2.10,134.9,134.8
8,435,2.11,134.9,134.8
8,436,2.10,134.9,134.8
8,437,2.11,134.9,134.9
8,438,2.11,134.9,134.8
8,439,2.12,134.9,135.0
8,440,2.11,134.9,134.9
8,441,2.11,134.9,134.8
8,442,2.11,134.9,134.8
8,443,2.10,134.9,134.8
8,444,2.13,134.9,135.1
8,445,2.12,134.9,134.9
8,446,2.11,134.9,134.9
8,447,2.10,134.9,134.8
8,448,2.11,134.9,134.8
8,449,2.10,134.9,134.8
8,450,2.10,134.9,134.8
8,451,2.13,134.9,135.1
8,452,2.11,134.9,134.9
8,453,2.11,134.9,134.9
8,454,2.11,134.9,134.9
8,455,2.12,134.9,134.9
8,456,2.11,134.9,134.9
8,457,2.11,134.9,134.9
8,458,2.10,134.9,134.8
8,459,2.11,134.9,134.9
8,460,2.11,134.9,134.9
8,461,2.10,134.9,134.8
8,462,2.13,134.9,135.1
8,463,2.11,134.9,134.9
8,464,2.11,134.9,134.9
8,465,2.10,134.9,134.8
8,466,2.11,134.9,134.9
8,467,2.11,134.9,134.8
8,468,2.10,134.9,134.8
8,469,2.11,134.9,134.9
8,470,2.11,134.9,134.9
8,471,2.11,134.9,134.9
8,472,2.10,134.9,134.8
8,473,2.12,134.9,135.0
8,474,2.11,134.9,134.9
8,475,2.11,134.9,134.9
8,476,2.10,134.9,134.8
8,477,2.11,134.9,134.8
8,478,2.10,134.9,134.8
8,479,2.11,134.9,134.9
8,480,2.10,134.9,134.8
8,481,2.10,134.9,134.8
8,482,2.13,134.9,135.1
8,483,2.11,134.9,134.9
8,484,2.11,134.9,134.8
9,485,2.02,134.9,134.9
9,486,1.89,134.8,134.8
9,487,1.82,134.6,134.6
9,488,1.74,134.1,134.1
9,489,1.66,133.6,133.6
9,490,1.59,133.0,133.0
9,491,1.53,132.3,132.3
9,492,1.48,131.8,131.8
9,493,1.42,131.1,131.1
9,494,1.36,130.5,130.5
9,495,1.32,129.9,129.9
9,496,1.27,129.3,129.3
9,497,1.22,128.7,128.7
9,498,1.17,128.1,128.1
9,499,1.13,127.5,127.5
9,500,1.09,126.9,126.9
9,501,1.05,126.3,126.3
9,502,1.00,125.6,125.6
9,503,0.96,125.1,125.1
9,504,0.91,124.4,124.4
9,505,0.88,123.9,123.9
9,506,0.83,123.3,123.3
9,507,0.80,122.7,122.7
9,508,0.76,122.2,122.2
9,509,0.72,121.7,121.7
9,510,0.68,121.1,121.1
9,511,0.65,120.7,120.7
9,512,0.62,120.2,120.2
9,513,0.59,119.7,119.7
9,514,0.56,119.2,119.2
9,515,0.53,118.8,118.8
9,516,0.50,118.4,118.4
9,517,0.47,117.9,117.9
9,518,0.45,117.5,117.5
9,519,0.42,117.1,117.1
9,520,0.40,116.6,116.6
9,521,0.38,116.1,116.1
9,522,0.36,115.9,115.9
9,523,0.34,115.6,115.6
9,524,0.32,115.3,115.3
9,525,0.30,114.9,114.9
9,526,0.28,114.6,114.6
9,527,0.27,114.3,114.3
9,528,0.25,114.0,114.0
9,529,0.24,113.8,113.8
9,530,0.22,113.5,113.5
9,531,0.21,113.2,113.2
9,532,0.20,113.0,113.0
9,533,0.19,112.8,112.8
9,534,0.17,112.5,112.5
9,535,0.17,112.3,112.3
9,536,0.15,112.1,112.1
9,537,0.14,111.9,111.9
9,538,0.13,111.7,111.7
9,539,0.13,111.5,111.5
9,540,0.12,111.3,111.3
9,541,0.11,111.1,111.1
9,542,0.11,110.9,110.9
9,543,0.08,110.7,110.7
9,544,0.05,110.5,110.5
9,545,0.03,110.3,110.3
9,546,0.01,110.1,110.1
9,547,-0.01,109.9,109.9
9,548,-0.01,109.7,109.7
9,549,-0.03,109.4,109.4
9,550,-0.05,109.2,109.2
9,551,-0.06,108.9,108.9
9,552,-0.07,108.6,108.6
9,553,-0.08,108.4,108.4
9,554,-0.11,108.1,108.1
9,555,-0.12,107.8,107.8
9,556,-0.14,107.5,107.5
9,557,-0.15,107.3,107.3
9,558,-0.16,107.0,107.0
9,559,-0.17,106.8,106.8
9,560,-0.18,106.5,106.5
9,561,-0.20,106.2,106.2
9,562,-0.21,106.0,106.0
9,563,-0.22,105.8,105.8
9,564,-0.23,105.6,105.6
9,565,-0.24,105.4,105.4
9,566,-0.25,105.2,105.2
9,567,-0.26,105.0,105.0
9,568,-0.26,104.8,104.8
9,569,-0.27,104.7,104.7
9,570,-0.28,104.6,104.6
9,571,-0.28,104.5,104.5
9,572,-0.29,104.4,104.4
9,573,-0.30,104.3,104.3
9,574,-0.30,104.2,104.2
9,575,-0.31,104.2,104.2
9,576,-0.32,104.1,104.1
9,577,-0.33,104.1,104.1
9,578,-0.33,104.1,104.1
9,579,-0.34,104.1,104.1
9,580,-0.34,104.0,104.0
9,581,-0.35,104.0,104.0
9,582,-0.36,104.0,104.0
9,583,-0.37,104.0,104.0
9,584,-0.37,103.9,103.9
9,585,-0.38,103.9,103.9
9,586,-0.39,103.8,103.8
9,587,-0.40,103.8,103.8
9,588,-0.41,103.7,103.7
9,589,-0.42,103.7,103.7
9,590,-0.43,103.6,103.6
10,591,-0.43,103.6,103.6
10,592,-0.44,103.5,103.5
10,593,-0.45,103.5,103.5
10,594,-0.45,103.5,103.5
10,595,-0.46,103.4,103.4
10,596,-0.47,103.4,103.4
10,597,-0.48,103.4,103.4
10,598,-0.48,103.3,103.3
10,599,-0.49,103.3,103.3
10,600,-0.51,103.3,103.3
10,601,-0.51,103.3,103.3
10,602,-0.52,103.2,103.2
10,603,-0.52,103.2,103.2
10,604,-0.53,103.2,103.2
10,605,-0.54,103.2,103.2
10,606,-0.54,103.1,103.1
10,607,-0.55,103.1,103.1
10,608,-0.56,103.1,103.1
10,609,-0.57,103.0,103.0
10,610,-0.57,103.0,103.0
10,611,-0.58,103.0,103.0
10,612,-0.59,103.0,103.0
10,613,-0.59,102.9,102.9
10,614,-0.60,102.9,102.9
10,615,-0.61,102.9,102.9
10,616,-0.62,102.8,102.8
10,617,-0.62,102.8,102.8
10,618,-0.63,102.8,102.8
10,619,-0.63,102.7,102.7
10,620,-0.64,102.7,102.7
10,621,-0.66,102.6,102.6
10,622,-0.66,102.6,102.6
10,623,-0.67,102.5,102.5
10,624,-0.68,102.5,102.5
10,625,-0.68,102.4,102.4
10,626,-0.68,102.4,102.4
10,627,-0.68,102.3,102.3
10,628,-0.69,102.3,102.3
10,629,-0.70,102.2,102.2
10,630,-0.70,102.2,102.2
10,631,-0.71,102.2,102.2
10,632,-0.71,102.1,102.1
10,633,-0.71,102.1,102.1
10,634,-0.72,102.1,102.1
10,635,-0.72,102.0,102.0
10,636,-0.72,102.0,102.0
10,637,-0.73,102.0,102.0
10,638,-0.72,101.9,101.9
10,639,-0.72,101.9,101.9
10,640,-0.73,101.8,101.8
10,641,-0.74,101.8,101.8
10,642,-0.74,101.7,101.7
10,643,-0.75,101.7,101.7
10,644,-0.75,101.7,101.7
10,645,-0.75,101.6,101.6
10,646,-0.75,101.6,101.6
10,647,-0.76,101.5,101.5
10,648,-0.76,101.5,101.5
10,649,-0.76,101.5,101.5
10,650,-0.76,101.4,101.4
10,651,-0.76,101.4,101.4
10,652,-0.76,101.4,101.4
10,653,-0.77,101.3,101.3
10,654,-0.77,101.3,101.3
10,655,-0.78,101.3,101.3
10,656,-0.78,101.2,101.2
10,657,-0.78,101.2,101.2
10,658,-0.78,101.2,101.2
10,659,-0.78,101.1,101.1
10,660,-0.78,101.1,101.1
10,661,-0.79,101.1,101.1
10,662,-0.79,101.1,101.1
10,663,-0.79,101.1,101.1
10,664,-0.79,101.0,101.0
10,665,-0.79,101.0,101.0
10,666,-0.79,101.0,101.0
10,667,-0.79,101.0,101.0
10,668,-0.80,101.0,101.0
10,669,-0.80,101.0,101.0
10,670,-0.80,100.9,100.9
10,671,-0.80,100.9,100.9
10,672,-0.80,100.9,100.9
10,673,-0.81,100.9,100.9
10,674,-0.81,100.9,100.9
10,675,-0.80,100.9,100.9
10,676,-0.80,100.9,100.9
10,677,-0.81,100.8,100.8
10,678,-0.81,100.8,100.8
10,679,-0.81,100.8,100.8
10,680,-0.82,100.8,100.8
10,681,-0.82,100.8,100.8
10,682,-0.82,100.8,100.8
10,683,-0.82,100.8,100.8
10,684,-0.83,100.8,100.8
10,685,-0.83,100.8,100.8
10,686,-0.83,100.8,100.8
10,687,-0.82,100.8,100.8
10,688,-0.83,100.8,100.8
10,689,-0.83,100.8,100.8
10,690,-0.83,100.8,100.8
10,691,-0.83,100.8,100.8
10,692,-0.83,100.8,100.8
10,693,-0.83,100.7,100.7
10,694,-0.83,100.7,100.7
10,695,-0.83,100.8,100.8
10,696,-0.83,100.8,100.8
10,697,-0.83,100.8,100.8
10,698,-0.83,100.8,100.8
10,699,-0.83,100.8,100.8
10,700,-0.83,100.8,100.8
10,701,-0.83,100.8,100.8
10,702,-0.84,100.8,100.8
10,703,-0.83,100.8,100.8
10,704,-0.83,100.8,100.8
10,705,-0.83,100.8,100.8
10,706,-0.84,100.8,100.8
10,707,-0.84,100.9,100.9
10,708,-0.84,100.9,100.9
10,709,-0.84,100.9,100.9
10,710,-0.84,100.9,100.9
10,711,-0.83,100.9,100.9
10,712,-0.84,100.9,100.9
10,713,-0.84,101.0,101.0
10,714,-0.84,101.0,101.0
10,715,-0.84,101.0,101.0
10,716,-0.84,101.0,101.0
10,717,-0.84,101.0,101.0
10,718,-0.84,101.1,101.1
10,719,-0.84,101.1,101.1
10,720,-0.84,101.1,101.1
10,721,-0.83,101.1,101.1
10,722,-0.84,101.2,101.2
10,723,-0.84,101.2,101.2
10,724,-0.84,101.2,101.2
10,725,-0.84,101.3,101.3
10,726,-0.84,101.3,101.3
10,727,-0.84,101.3,101.3
10,728,-0.85,101.3,101.3
10,729,-0.85,101.4,101.4
10,730,-0.85,101.4,101.4
10,731,-0.85,101.4,101.4
10,732,-0.85,101.5,101.5
10,733,-0.85,101.5,101.5
10,734,-0.85,101.5,101.5
10,735,-0.85,101.6,101.6
10,736,-0.85,101.6,101.6
10,737,-0.85,101.6,101.6
10,738,-0.85,101.7,101.7
10,739,-0.85,101.7,101.7
10,740,-0.85,101.7,101.7
10,741,-0.84,101.7,101.7
10,742,-0.85,101.8,101.8
10,743,-0.85,101.8,101.8
10,744,-0.85,101.8,101.8
10,745,-0.85,101.9,101.9
10,746,-0.86,101.9,101.9
10,747,-0.85,101.9,101.9
10,748,-0.84,102.0,102.0
10,749,-0.84,102.0,102.0
10,750,-0.85,102.1,102.1
10,751,-0.85,102.1,102.1
10,752,-0.85,102.1,102.1
10,753,-0.85,102.2,102.2
10,754,-0.85,102.2,102.2
10,755,-0.85,102.3,102.3
10,756,-0.85,102.3,102.3
10,757,-0.85,102.4,102.4
10,758,-0.85,102.4,102.4
10,759,-0.85,102.5,102.5
10,760,-0.85,102.5,102.5
10,761,-0.85,102.6,102.6
10,762,-0.85,102.6,102.6
10,763,-0.86,102.7,102.7
10,764,-0.86,102.7,102.7
10,765,-0.86,102.8,102.8
10,766,-0.86,102.8,102.8
10,767,-0.86,102.8,102.8
10,768,-0.86,102.9,102.9
10,769,-0.87,102.9,102.9
10,770,-0.86,102.9,102.9
10,771,-0.85,103.0,103.0
10,772,-0.85,103.0,103.0
11,773,-0.68,103.1,103.1
11,774,-0.58,103.2,103.2
11,775,-0.48,103.3,103.3
11,776,-0.40,103.4,103.4
11,777,-0.32,103.6,103.6
11,778,-0.26,103.8,103.8
11,779,-0.21,104.0,104.0
11,780,-0.17,104.2,104.2
11,781,-0.14,104.4,104.4
11,782,-0.12,104.6,104.6
11,783,-0.10,104.8,104.8
11,784,-0.09,105.0,105.0
11,785,-0.09,105.1,105.1
11,786,-0.08,105.2,105.2
11,787,-0.07,105.3,105.3
12,788,-0.04,105.4,105.4
Sterilization Complete
Error nr: 0
Error description: 
Sterilisator,stop time: 24-01-17 11:35:55
