Sterilisator,counter: 00062
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 14:19:38
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
7,183,1.56,127.5,127.5
7,184,1.76,128.0,128.0
7,185,1.84,128.6,128.6
7,186,1.80,129.2,129.2
7,187,1.80,129.8,129.8
7,188,1.82,130.3,130.3
7,189,1.98,130.7,130.7
7,190,1.98,131.3,131.3
7,191,1.97,131.8,131.8
7,192,1.95,132.2,132.2
7,193,2.03,132.6,132.6
7,194,2.10,132.9,132.9
7,195,2.12,133.4,133.4
7,196,2.13,133.8,133.8
7,197,2.12,134.1,134.1
7,198,2.11,134.4,134.4
7,199,2.10,134.7,134.7
7,200,2.11,134.8,134.8
7,201,2.10,135.0,135.0
7,202,2.11,135.1,135.1
7,203,2.09,135.1,135.1
8,204,2.12,135.2,135.0
8,205,2.10,135.2,134.8
8,206,2.10,135.2,134.8
8,207,2.12,135.3,135.0
8,208,2.10,135.3,134.8
8,209,2.11,135.3,134.9
8,210,2.10,135.3,134.7
8,211,2.11,135.3,134.9
8,212,2.10,135.3,134.8
8,213,2.10,135.3,134.8
8,214,2.10,135.3,134.8
8,215,2.11,135.3,134.8
8,216,2.13,135.3,135.1
8,217,2.10,135.3,134.8
8,218,2.12,135.3,135.0
8,219,2.10,135.3,134.8
8,220,2.11,135.3,134.8
8,221,2.10,135.3,134.8
8,222,2.11,135.3,134.9
8,223,2.11,135.3,134.9
8,224,2.10,135.4,134.8
8,225,2.09,135.4,134.7
8,226,2.11,135.3,134.9
8,227,2.10,135.3,134.8
8,228,2.10,135.3,134.8
8,229,2.12,135.3,135.0
8,230,2.11,135.3,134.9
8,231,2.10,135.3,134.8
8,232,2.10,135.3,134.8
8,233,2.11,135.3,134.9
8,234,2.11,135.4,134.8
8,235,2.12,135.4,135.0
8,236,2.11,135.4,134.9
8,237,2.11,135.4,134.8
8,238,2.14,135.4,135.2
8,239,2.12,135.4,135.0
8,240,2.11,135.4,134.9
8,241,2.11,135.4,134.8
8,242,2.11,135.4,134.9
8,243,2.10,135.4,134.8
8,244,2.10,135.4,134.8
8,245,2.10,135.4,134.7
8,246,2.13,135.4,135.1
8,247,2.11,135.4,134.9
8,248,2.11,135.4,134.9
8,249,2.11,135.4,134.8
8,250,2.10,135.4,134.8
8,251,2.13,135.4,135.1
8,252,2.12,135.4,135.0
