Sterilisator,counter: 00057
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 12:59:54
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
2,79,-0.49,98.6,98.6
2,80,-0.51,98.6,98.6
2,81,-0.54,98.7,98.7
2,82,-0.56,98.7,98.7
2,83,-0.58,98.8,98.8
2,84,-0.60,98.9,98.9
2,85,-0.62,99.0,99.0
2,86,-0.64,99.1,99.1
2,87,-0.65,99.2,99.2
2,88,-0.67,99.3,99.3
2,89,-0.68,99.4,99.4
2,90,-0.69,99.5,99.5
2,91,-0.71,99.6,99.6
2,92,-0.72,99.7,99.7
2,93,-0.73,99.9,99.9
2,94,-0.74,100.0,100.0
2,95,-0.75,100.1,100.1
2,96,-0.76,100.3,100.3
2,97,-0.77,100.4,100.4
2,98,-0.78,100.5,100.5
2,99,-0.78,100.7,100.7
2,100,-0.79,100.8,100.8
2,101,-0.80,101.0,101.0
3,102,-0.66,101.1,101.1
3,103,-0.25,101.3,101.3
3,104,-0.12,101.6,101.6
3,105,-0.08,101.9,101.9
3,106,0.08,102.4,102.4
3,107,0.77,102.9,102.9
3,108,0.76,104.3,104.3
3,109,0.76,105.9,105.9
3,110,0.76,107.5,107.5
3,111,1.02,108.8,108.8
3,112,1.02,110.3,110.3
4,113,0.88,111.8,111.8
4,114,0.68,113.0,113.0
4,115,0.54,113.4,113.4
4,116,0.40,113.2,113.2
4,117,0.30,112.7,112.7
4,118,0.18,111.7,111.7
4,119,0.09,110.5,110.5
4,120,-0.03,109.4,109.4
4,121,-0.20,108.3,108.3
4,122,-0.32,107.4,107.4
4,123,-0.40,106.6,106.6
4,124,-0.48,106.1,106.1
4,125,-0.56,105.6,105.6
4,126,-0.60,105.3,105.3
4,127,-0.65,105.1,105.1
4,128,-0.67,105.0,105.0
4,129,-0.70,105.0,105.0
4,130,-0.72,105.0,105.0
4,131,-0.73,105.0,105.0
4,132,-0.75,105.2,105.2
4,133,-0.74,105.3,105.3
4,134,-0.77,105.5,105.5
4,135,-0.79,105.7,105.7
4,136,-0.80,105.9,105.9
4,137,-0.78,106.1,106.1
4,138,-0.77,106.4,106.4
4,139,-0.77,106.7,106.7
4,140,-0.77,106.9,106.9
4,141,-0.78,107.2,107.2
4,142,-0.79,107.5,107.5
5,143,-0.79,107.7,107.7
5,144,-0.02,108.0,108.0
5,145,-0.05,108.4,108.4
5,146,-0.10,108.9,108.9
5,147,-0.12,109.4,109.4
5,148,0.36,109.8,109.8
5,149,0.74,110.4,110.4
5,150,0.70,111.5,111.5
5,151,0.66,112.4,112.4
5,152,0.64,113.2,113.2
5,153,1.09,113.9,113.9
5,154,1.03,115.1,115.1
6,155,0.94,116.4,116.4
6,156,0.75,117.2,117.2
6,157,0.58,117.6,117.6
6,158,0.39,117.4,117.4
6,159,0.25,117.0,117.0
6,160,0.13,116.3,116.3
6,161,-0.00,115.9,115.9
6,162,-0.15,115.5,115.5
6,163,-0.28,115.0,115.0
6,164,-0.37,114.7,114.7
6,165,-0.44,114.3,114.3
6,166,-0.47,114.0,114.0
6,167,-0.53,113.8,113.8
6,168,-0.58,113.6,113.6
6,169,-0.61,113.5,113.5
6,170,-0.65,113.4,113.4
6,171,-0.67,113.4,113.4
6,172,-0.70,113.3,113.3
6,173,-0.72,113.3,113.3
6,174,-0.72,113.4,113.4
6,175,-0.73,113.4,113.4
6,176,-0.75,113.5,113.5
6,177,-0.76,113.6,113.6
6,178,-0.77,113.7,113.7
6,179,-0.78,113.9,113.9
6,180,-0.78,114.0,114.0
6,181,-0.79,114.1,114.1
7,182,-0.78,114.3,114.3
7,183,0.20,114.4,114.4
7,184,0.10,114.8,114.8
7,185,0.03,115.2,115.2
7,186,-0.01,115.5,115.5
7,187,0.55,115.8,115.8
7,188,0.94,116.3,116.3
7,189,0.89,117.1,117.1
7,190,0.86,117.8,117.8
7,191,0.82,118.4,118.4
7,192,1.36,118.9,118.9
7,193,1.31,120.0,120.0
7,194,1.30,121.0,121.0
7,195,1.26,122.0,122.0
7,196,1.45,122.8,122.8
7,197,1.63,123.6,123.6
7,198,1.59,124.6,124.6
7,199,1.56,125.6,125.6
7,200,1.55,126.4,126.4
7,201,1.83,127.0,127.0
7,202,1.87,127.8,127.8
7,203,1.84,128.7,128.7
7,204,1.81,129.5,129.5
7,205,1.86,130.0,130.0
7,206,2.07,130.6,130.6
7,207,2.10,131.3,131.3
7,208,2.11,132.0,132.0
7,209,2.14,132.7,132.7
7,210,2.15,133.3,133.3
7,211,2.13,133.8,133.8
7,212,2.11,134.2,134.2
7,213,2.11,134.4,134.4
7,214,2.13,134.6,134.6
7,215,2.12,134.8,134.8
7,216,2.13,134.9,134.9
7,217,2.10,135.0,135.0
8,218,2.11,135.0,134.9
8,219,2.10,135.1,134.7
8,220,2.10,135.1,134.7
8,221,2.09,135.1,134.7
8,222,2.11,135.1,134.9
8,223,2.12,135.1,135.0
8,224,2.11,135.2,134.9
8,225,2.11,135.2,134.9
8,226,2.11,135.2,134.9
8,227,2.11,135.2,134.9
8,228,2.10,135.2,134.8
8,229,2.11,135.2,134.9
8,230,2.11,135.2,134.9
8,231,2.10,135.2,134.8
8,232,2.11,135.2,134.8
8,233,2.10,135.2,134.8
8,234,2.15,135.2,135.4
8,235,2.12,135.2,135.0
8,236,2.11,135.2,134.9
8,237,2.10,135.2,134.7
8,238,2.12,135.2,135.0
8,239,2.11,135.2,134.8
8,240,2.10,135.2,134.8
8,241,2.09,135.2,134.7
8,242,2.12,135.2,135.0
8,243,2.11,135.2,134.9
8,244,2.10,135.2,134.7
8,245,2.14,135.2,135.2
8,246,2.12,135.2,135.0
8,247,2.10,135.3,134.8
8,248,2.10,135.3,134.7
8,249,2.13,135.3,135.1
8,250,2.12,135.3,135.0
8,251,2.10,135.3,134.8
8,252,2.11,135.3,134.9
8,253,2.13,135.3,135.1
8,254,2.11,135.3,134.9
8,255,2.10,135.3,134.8
8,256,2.14,135.3,135.2
8,257,2.13,135.3,135.1
8,258,2.12,135.3,135.0
8,259,2.11,135.3,134.9
8,260,2.10,135.3,134.8
8,261,2.09,135.3,134.7
8,262,2.13,135.3,135.1
8,263,2.12,135.3,135.0
8,264,2.11,135.3,134.9
8,265,2.10,135.3,134.8
8,266,2.10,135.3,134.7
8,267,2.15,135.3,135.4
8,268,2.14,135.3,135.2
8,269,2.13,135.3,135.1
8,270,2.12,135.4,135.0
8,271,2.11,135.4,134.9
8,272,2.10,135.4,134.8
8,273,2.12,135.3,135.0
8,274,2.11,135.3,134.9
8,275,2.10,135.3,134.8
8,276,2.15,135.3,135.3
8,277,2.13,135.3,135.1
8,278,2.13,135.3,135.1
8,279,2.11,135.4,134.9
8,280,2.11,135.4,134.8
8,281,2.10,135.3,134.8
8,282,2.15,135.3,135.3
8,283,2.13,135.3,135.1
8,284,2.13,135.4,135.1
8,285,2.11,135.4,134.9
8,286,2.11,135.4,134.9
8,287,2.12,135.3,135.0
8,288,2.11,135.3,134.9
8,289,2.10,135.3,134.8
8,290,2.09,135.3,134.7
8,291,2.14,135.3,135.2
8,292,2.13,135.3,135.1
8,293,2.12,135.3,135.0
8,294,2.11,135.3,134.9
8,295,2.10,135.3,134.8
8,296,2.14,135.3,135.2
8,297,2.13,135.3,135.1
8,298,2.12,135.3,135.0
8,299,2.11,135.4,134.9
8,300,2.10,135.3,134.8
8,301,2.10,135.3,134.7
8,302,2.14,135.3,135.2
8,303,2.13,135.3,135.1
8,304,2.13,135.4,135.1
8,305,2.11,135.4,134.9
8,306,2.11,135.4,134.8
8,307,2.10,135.3,134.8
8,308,2.09,135.3,134.7
8,309,2.15,135.3,135.3
8,310,2.14,135.3,135.2
8,311,2.13,135.3,135.1
8,312,2.12,135.4,135.0
8,313,2.11,135.4,134.9
8,314,2.10,135.3,134.8
8,315,2.10,135.3,134.8
8,316,2.15,135.3,135.3
8,317,2.14,135.3,135.2
8,318,2.13,135.3,135.1
8,319,2.12,135.3,135.0
8,320,2.11,135.3,134.9
8,321,2.10,135.3,134.8
8,322,2.13,135.3,135.1
8,323,2.12,135.3,135.0
8,324,2.11,135.3,134.9
8,325,2.10,135.3,134.8
8,326,2.09,135.3,134.7
8,327,2.14,135.3,135.2
8,328,2.13,135.3,135.1
8,329,2.12,135.3,135.0
8,330,2.11,135.3,134.9
8,331,2.10,135.3,134.8
8,332,2.10,135.3,134.8
8,333,2.13,135.3,135.2
8,334,2.13,135.3,135.1
8,335,2.12,135.3,135.0
8,336,2.11,135.3,134.9
8,337,2.10,135.3,134.8
8,338,2.13,135.3,135.1
8,339,2.13,135.3,135.1
8,340,2.12,135.3,135.0
8,341,2.11,135.3,134.9
8,342,2.10,135.3,134.8
8,343,2.13,135.3,135.1
8,344,2.14,135.3,135.2
8,345,2.13,135.3,135.1
8,346,2.12,135.3,135.0
8,347,2.11,135.3,134.9
8,348,2.11,135.3,134.9
8,349,2.11,135.3,134.9
8,350,2.11,135.3,134.9
8,351,2.10,135.3,134.8
8,352,2.10,135.2,134.8
8,353,2.14,135.2,135.2
8,354,2.13,135.3,135.1
8,355,2.13,135.3,135.1
8,356,2.12,135.3,135.0
8,357,2.11,135.3,134.8
8,358,2.11,135.3,134.9
8,359,2.10,135.3,134.8
8,360,2.11,135.3,134.9
8,361,2.11,135.2,134.8
8,362,2.11,135.2,134.8
8,363,2.10,135.2,134.8
8,364,2.12,135.2,135.0
8,365,2.11,135.2,134.9
8,366,2.10,135.2,134.8
8,367,2.14,135.2,135.2
8,368,2.13,135.2,135.1
8,369,2.13,135.3,135.1
8,370,2.11,135.3,134.9
8,371,2.10,135.3,134.8
8,372,2.10,135.3,134.7
8,373,2.13,135.3,135.1
8,374,2.12,135.3,135.0
8,375,2.11,135.3,134.9
8,376,2.10,135.3,134.8
8,377,2.10,135.3,134.7
8,378,2.14,135.2,135.2
8,379,2.13,135.3,135.1
8,380,2.12,135.3,135.0
8,381,2.11,135.3,134.9
8,382,2.11,135.3,134.8
8,383,2.13,135.3,135.1
8,384,2.12,135.3,135.0
8,385,2.11,135.3,134.9
8,386,2.11,135.3,134.9
8,387,2.10,135.3,134.8
8,388,2.10,135.2,134.8
8,389,2.13,135.2,135.1
8,390,2.13,135.3,135.1
8,391,2.12,135.3,135.0
8,392,2.11,135.3,134.9
8,393,2.11,135.3,134.9
8,394,2.12,135.3,135.0
8,395,2.12,135.3,135.0
8,396,2.11,135.3,134.9
8,397,2.10,135.3,134.8
8,398,2.12,135.2,135.0
8,399,2.12,135.2,135.0
8,400,2.11,135.2,134.9
8,401,2.10,135.2,134.8
8,402,2.11,135.2,134.9
8,403,2.11,135.2,134.9
8,404,2.10,135.2,134.8
8,405,2.13,135.2,135.1
8,406,2.12,135.2,135.0
8,407,2.12,135.2,135.0
8,408,2.11,135.2,134.9
8,409,2.10,135.2,134.8
8,410,2.10,135.2,134.8
8,411,2.13,135.2,135.1
8,412,2.12,135.2,135.0
8,413,2.11,135.2,134.9
8,414,2.10,135.2,134.8
8,415,2.10,135.2,134.8
8,416,2.14,135.2,135.2
8,417,2.13,135.2,135.1
8,418,2.12,135.2,135.0
8,419,2.11,135.2,134.9
8,420,2.10,135.2,134.8
8,421,2.10,135.2,134.8
8,422,2.13,135.2,135.1
8,423,2.12,135.2,135.0
8,424,2.11,135.2,134.9
8,425,2.10,135.2,134.8
8,426,2.10,135.2,134.7
8,427,2.13,135.2,135.1
8,428,2.12,135.2,135.0
8,429,2.12,135.2,134.9
8,430,2.11,135.2,134.9
8,431,2.10,135.2,134.8
8,432,2.10,135.2,134.8
8,433,2.12,135.2,135.0
8,434,2.11,135.2,134.9
8,435,2.11,135.2,134.9
8,436,2.11,135.2,134.9
8,437,2.11,135.2,134.9
8,438,2.10,135.2,134.8
8,439,2.10,135.2,134.8
8,440,2.12,135.2,135.0
8,441,2.12,135.2,135.0
8,442,2.11,135.2,134.9
8,443,2.10,135.2,134.8
8,444,2.10,135.2,134.8
8,445,2.13,135.2,135.1
8,446,2.12,135.2,135.0
8,447,2.11,135.2,134.9
8,448,2.11,135.2,134.9
8,449,2.10,135.2,134.8
8,450,2.10,135.2,134.8
8,451,2.13,135.2,135.1
8,452,2.12,135.2,135.0
8,453,2.12,135.2,135.0
8,454,2.11,135.2,134.9
8,455,2.10,135.2,134.8
8,456,2.12,135.2,135.0
8,457,2.11,135.2,134.9
8,458,2.11,135.2,134.9
9,459,2.00,135.2,135.2
9,460,1.78,135.1,135.1
9,461,1.59,134.7,134.7
9,462,1.46,134.0,134.0
9,463,1.33,133.1,133.1
9,464,1.22,132.2,132.2
9,465,1.12,131.2,131.2
9,466,1.02,130.3,130.3
9,467,0.92,129.3,129.3
9,468,0.84,128.5,128.5
9,469,0.75,127.5,127.5
9,470,0.69,126.6,126.6
9,471,0.62,125.7,125.7
9,472,0.56,124.7,124.7
9,473,0.51,123.8,123.8
9,474,0.46,122.8,122.8
9,475,0.40,121.9,121.9
9,476,0.37,121.0,121.0
9,477,0.34,120.1,120.1
9,478,0.30,119.3,119.3
9,479,0.28,118.4,118.4
9,480,0.25,117.6,117.6
9,481,0.23,116.7,116.7
9,482,0.21,116.0,116.0
9,483,0.18,115.3,115.3
9,484,0.16,114.7,114.7
9,485,0.14,114.1,114.1
9,486,0.13,113.6,113.6
9,487,0.12,113.1,113.1
9,488,0.11,112.6,112.6
9,489,0.10,112.2,112.2
9,490,0.06,111.8,111.8
9,491,0.01,111.4,111.4
9,492,-0.01,111.0,111.0
9,493,-0.04,110.7,110.7
9,494,-0.06,110.3,110.3
9,495,-0.09,110.0,110.0
9,496,-0.11,109.6,109.6
9,497,-0.14,109.3,109.3
9,498,-0.15,109.0,109.0
9,499,-0.18,108.7,108.7
9,500,-0.20,108.4,108.4
9,501,-0.22,108.1,108.1
9,502,-0.24,107.9,107.9
9,503,-0.25,107.7,107.7
9,504,-0.27,107.5,107.5
9,505,-0.28,107.3,107.3
9,506,-0.29,107.1,107.1
9,507,-0.30,107.0,107.0
9,508,-0.31,106.8,106.8
9,509,-0.32,106.8,106.8
9,510,-0.33,106.7,106.7
9,511,-0.34,106.7,106.7
9,512,-0.35,106.8,106.8
9,513,-0.35,106.9,106.9
9,514,-0.37,107.0,107.0
9,515,-0.39,107.1,107.1
9,516,-0.40,107.3,107.3
9,517,-0.41,107.5,107.5
9,518,-0.42,107.7,107.7
10,519,-0.44,107.9,107.9
10,520,-0.45,108.0,108.0
10,521,-0.46,108.2,108.2
10,522,-0.47,108.4,108.4
10,523,-0.48,108.6,108.6
10,524,-0.49,108.8,108.8
10,525,-0.51,109.0,109.0
10,526,-0.51,109.2,109.2
10,527,-0.51,109.4,109.4
10,528,-0.51,109.7,109.7
10,529,-0.52,109.9,109.9
10,530,-0.53,110.1,110.1
10,531,-0.54,110.4,110.4
10,532,-0.55,110.6,110.6
10,533,-0.55,110.8,110.8
10,534,-0.56,111.1,111.1
10,535,-0.56,111.3,111.3
10,536,-0.57,111.5,111.5
10,537,-0.58,111.7,111.7
10,538,-0.59,111.9,111.9
10,539,-0.59,112.1,112.1
10,540,-0.59,112.3,112.3
10,541,-0.60,112.5,112.5
10,542,-0.60,112.7,112.7
10,543,-0.61,112.9,112.9
10,544,-0.62,113.1,113.1
10,545,-0.63,113.3,113.3
10,546,-0.63,113.5,113.5
10,547,-0.64,113.6,113.6
10,548,-0.64,113.8,113.8
10,549,-0.65,113.9,113.9
10,550,-0.66,114.1,114.1
10,551,-0.67,114.3,114.3
10,552,-0.67,114.4,114.4
10,553,-0.68,114.6,114.6
10,554,-0.68,114.7,114.7
10,555,-0.69,114.8,114.8
10,556,-0.70,115.0,115.0
10,557,-0.70,115.1,115.1
10,558,-0.71,115.3,115.3
10,559,-0.69,115.4,115.4
10,560,-0.70,115.6,115.6
10,561,-0.71,115.7,115.7
10,562,-0.72,115.8,115.8
10,563,-0.72,115.8,115.8
10,564,-0.73,115.9,115.9
10,565,-0.73,116.0,116.0
10,566,-0.73,116.2,116.2
10,567,-0.74,116.4,116.4
10,568,-0.73,116.6,116.6
10,569,-0.74,116.7,116.7
10,570,-0.74,116.8,116.8
10,571,-0.75,117.0,117.0
10,572,-0.75,117.1,117.1
10,573,-0.76,117.2,117.2
10,574,-0.76,117.3,117.3
10,575,-0.76,117.4,117.4
10,576,-0.76,117.5,117.5
10,577,-0.76,117.6,117.6
10,578,-0.77,117.7,117.7
10,579,-0.77,117.7,117.7
10,580,-0.77,117.8,117.8
10,581,-0.77,117.9,117.9
10,582,-0.77,118.0,118.0
10,583,-0.78,118.1,118.1
10,584,-0.78,118.2,118.2
10,585,-0.78,118.2,118.2
10,586,-0.78,118.3,118.3
10,587,-0.78,118.4,118.4
10,588,-0.78,118.5,118.5
10,589,-0.79,118.5,118.5
10,590,-0.79,118.6,118.6
10,591,-0.79,118.6,118.6
10,592,-0.79,118.7,118.7
10,593,-0.80,118.8,118.8
10,594,-0.79,118.8,118.8
10,595,-0.80,118.9,118.9
10,596,-0.80,118.9,118.9
10,597,-0.80,119.0,119.0
10,598,-0.80,119.0,119.0
10,599,-0.80,119.1,119.1
10,600,-0.81,119.1,119.1
10,601,-0.81,119.1,119.1
10,602,-0.81,119.2,119.2
10,603,-0.81,119.2,119.2
10,604,-0.81,119.3,119.3
10,605,-0.81,119.3,119.3
10,606,-0.81,119.3,119.3
10,607,-0.81,119.4,119.4
10,608,-0.81,119.4,119.4
10,609,-0.81,119.4,119.4
10,610,-0.81,119.5,119.5
10,611,-0.81,119.5,119.5
10,612,-0.81,119.5,119.5
10,613,-0.81,119.6,119.6
10,614,-0.81,119.6,119.6
10,615,-0.82,119.6,119.6
10,616,-0.82,119.6,119.6
10,617,-0.81,119.6,119.6
10,618,-0.81,119.6,119.6
10,619,-0.81,119.7,119.7
10,620,-0.81,119.7,119.7
10,621,-0.82,119.7,119.7
10,622,-0.82,119.7,119.7
10,623,-0.82,119.7,119.7
10,624,-0.81,119.7,119.7
10,625,-0.81,119.7,119.7
10,626,-0.82,119.7,119.7
10,627,-0.81,119.7,119.7
10,628,-0.81,119.7,119.7
10,629,-0.81,119.7,119.7
10,630,-0.81,119.7,119.7
10,631,-0.82,119.7,119.7
10,632,-0.82,119.7,119.7
10,633,-0.82,119.7,119.7
10,634,-0.82,119.7,119.7
10,635,-0.81,119.7,119.7
10,636,-0.82,119.7,119.7
10,637,-0.83,119.7,119.7
10,638,-0.83,119.7,119.7
10,639,-0.83,119.7,119.7
10,640,-0.83,119.7,119.7
10,641,-0.83,119.7,119.7
10,642,-0.83,119.7,119.7
10,643,-0.83,119.6,119.6
10,644,-0.83,119.6,119.6
10,645,-0.83,119.6,119.6
10,646,-0.83,119.6,119.6
10,647,-0.83,119.6,119.6
10,648,-0.83,119.6,119.6
10,649,-0.83,119.6,119.6
10,650,-0.83,119.6,119.6
10,651,-0.83,119.5,119.5
10,652,-0.83,119.5,119.5
10,653,-0.83,119.5,119.5
10,654,-0.83,119.5,119.5
10,655,-0.83,119.5,119.5
10,656,-0.83,119.5,119.5
10,657,-0.83,119.5,119.5
10,658,-0.83,119.4,119.4
10,659,-0.83,119.4,119.4
10,660,-0.83,119.4,119.4
10,661,-0.83,119.4,119.4
10,662,-0.83,119.4,119.4
10,663,-0.84,119.3,119.3
10,664,-0.84,119.3,119.3
10,665,-0.84,119.3,119.3
10,666,-0.84,119.3,119.3
10,667,-0.84,119.2,119.2
10,668,-0.84,119.2,119.2
10,669,-0.84,119.2,119.2
10,670,-0.84,119.2,119.2
10,671,-0.84,119.2,119.2
10,672,-0.84,119.1,119.1
10,673,-0.84,119.1,119.1
10,674,-0.84,119.1,119.1
10,675,-0.85,119.1,119.1
10,676,-0.85,119.0,119.0
10,677,-0.85,119.0,119.0
10,678,-0.85,119.0,119.0
10,679,-0.85,119.0,119.0
10,680,-0.85,118.9,118.9
10,681,-0.85,118.9,118.9
10,682,-0.85,118.9,118.9
10,683,-0.85,118.9,118.9
10,684,-0.85,118.8,118.8
10,685,-0.85,118.8,118.8
10,686,-0.85,118.8,118.8
10,687,-0.85,118.8,118.8
10,688,-0.85,118.7,118.7
10,689,-0.85,118.7,118.7
10,690,-0.85,118.7,118.7
10,691,-0.85,118.7,118.7
10,692,-0.86,118.6,118.6
10,693,-0.86,118.6,118.6
10,694,-0.86,118.6,118.6
10,695,-0.86,118.6,118.6
10,696,-0.86,118.5,118.5
10,697,-0.86,118.5,118.5
10,698,-0.86,118.5,118.5
10,699,-0.86,118.5,118.5
10,700,-0.86,118.4,118.4
11,701,-0.67,118.4,118.4
11,702,-0.56,118.4,118.4
11,703,-0.47,118.5,118.5
11,704,-0.38,118.6,118.6
11,705,-0.31,118.7,118.7
11,706,-0.25,118.8,118.8
11,707,-0.20,119.0,119.0
11,708,-0.16,119.1,119.1
11,709,-0.14,119.2,119.2
11,710,-0.11,119.3,119.3
11,711,-0.10,119.4,119.4
11,712,-0.09,119.4,119.4
11,713,-0.08,119.4,119.4
11,714,-0.08,119.4,119.4
11,715,-0.08,119.4,119.4
12,716,-0.04,119.4,119.4
0.86,118.5,118.5
10,698,-0.86,118.5,118.5
10,699,-0.86,118.5,118.5
10,700,-0.86,118.4,118.4
11,70
